query_idx,profile,primary_attr,attr0_low,attr0_high,attr1_low,attr1_high,attr2_low,attr2_high,expected_top10
30,attr0_narrow,0,5802,6801,5000,9999,0,4999,6302 6091 6507 6466 6096 6370 6533 6494 6730 6369
31,attr1_narrow,0,0,4999,7626,8625,5000,9999,1790 1647 1751 1014 1804 1991 2330 1584 1489 1399
32,attr2_narrow,0,3997,8996,0,4999,2615,3614,6497 6786 6693 6520 6411 6454 6109 7077 6174 5936
33,attr0_narrow,0,4901,5900,1570,6569,0,4999,5401 4990 5214 5317 5304 5123 5047 5406 5068 5612
34,attr1_narrow,0,592,5591,1623,2622,791,5790,3092 3331 3638 2804 2912 3166 2963 3185 3395 3437
35,attr2_narrow,0,5000,9999,4727,9726,881,1880,7804 8118 7439 7853 7362 8135 7291 8140 7948 7691
36,attr0_narrow,0,9000,9999,0,4999,5000,9999,9982 9985 9661 9837 9996 9567 9138 9926 9303 9615
37,attr1_narrow,0,4564,9563,7067,8066,0,4999,7064 6757 7509 7179 7137 7231 7382 7259 6893 7271
38,attr2_narrow,0,2241,7240,0,4999,7382,8381,4741 5078 5193 3868 4998 4738 4731 4859 4526 5416
39,attr0_narrow,0,4994,5993,0,4999,5000,9999,5494 5416 5830 5601 5284 5574 5586 5537 5249 5648
40,attr1_narrow,0,1186,6185,9000,9999,5000,9999,3686 3236 2509 2772 2683 2512 3240 3274 3484 2798
41,attr2_narrow,0,0,4999,0,4999,214,1213,1894 2587 1728 1796 1793 2425 1276 1151 1735 1993
42,attr0_narrow,0,3529,4528,148,5147,1885,6884,4029 3721 4269 4259 4154 4354 3753 4499 3743 3531
43,attr1_narrow,0,4887,9886,8967,9966,1999,6998,7387 7109 7287 7281 7463 7338 7602 7104 7719 7294
44,attr2_narrow,0,0,4999,0,4999,6195,7194,308 154 744 57 867 462 1051 544 1102 1310
45,attr0_narrow,0,2001,3000,4735,9734,0,4999,2501 2624 2153 2179 2287 2119 2739 2573 2332 2375
46,attr1_narrow,0,2701,7700,6378,7377,1153,6152,5201 5568 5104 5059 5279 5383 6338 4719 5681 4974
47,attr2_narrow,0,1640,6639,3649,8648,1415,2414,4140 3362 3904 4051 4401 4071 4060 3598 3477 3136
48,attr0_narrow,0,0,999,3580,8579,2560,7559,294 100 631 374 400 204 563 177 87 81
49,attr1_narrow,0,1848,6847,6236,7235,954,5953,4348 4719 3997 4669 4554 4581 4550 4252 4378 5109
50,attr2_narrow,0,5000,9999,0,4999,0,999,8603 8429 8774 8610 8421 8647 8157 7945 8794 9018
51,attr0_narrow,0,1760,2759,1397,6396,5000,9999,2260 2408 2036 1930 2389 2436 2176 2492 2444 2288
52,attr1_narrow,0,5000,9999,0,999,5000,9999,8119 8053 8795 7780 7712 9119 8180 8575 7660 8021
53,attr2_narrow,0,5000,9999,1883,6882,3835,4834,8513 8370 8302 8273 8209 8399 9058 8677 8808 8196
54,attr0_narrow,0,7549,8548,0,4999,471,5470,8049 8536 7904 8298 8367 7863 7960 8089 7627 8496
55,attr1_narrow,0,5000,9999,5438,6437,3348,8347,9340 9134 9243 9222 9553 9273 9318 9642 9197 9530
56,attr2_narrow,0,0,4999,5000,9999,6192,7191,1224 1654 1423 1131 1190 1603 1037 1932 210 666
57,attr0_narrow,0,2350,3349,130,5129,650,5649,2850 3331 2977 3185 3060 3220 2663 2600 3166 3092
58,attr1_narrow,0,0,4999,360,1359,4051,9050,1572 937 1304 2199 1637 2021 1403 1670 1685 1625
59,attr2_narrow,0,4110,9109,2243,7242,2010,3009,6610 5819 6593 6924 6985 6399 6878 6909 6774 6532
60,attr0_narrow,0,6609,7608,5000,9999,2114,7113,7109 7387 7467 7227 7453 6926 7486 6871 7463 7287
61,attr1_narrow,0,2009,7008,8851,9850,5000,9999,4509 3928 4486 4675 4577 4210 3968 5013 4560 4555
62,attr2_narrow,0,0,4999,3770,8769,2485,3484,2175 1828 2659 1881 1922 1951 1961 2091 2947 1717
63,attr0_narrow,0,7392,8391,306,5305,904,5903,7892 8012 7556 7513 8343 8039 7627 7460 8049 7826
64,attr1_narrow,0,3859,8858,9000,9999,5000,9999,6359 6227 6125 6052 5942 6579 6986 5753 6598 5800
65,attr2_narrow,0,5000,9999,4700,9699,5344,6343,8520 7986 8078 8411 8490 8007 8547 8111 8666 8047
66,attr0_narrow,0,8353,9352,5000,9999,3730,8729,8853 9241 8950 8547 8666 8574 8595 8553 8838 9036
67,attr1_narrow,0,2030,7029,1151,2150,1766,6765,4530 4527 4656 4253 4891 4630 4192 4871 4405 5052
68,attr2_narrow,0,4204,9203,3009,8008,8613,9612,6704 6285 6867 6379 6478 6417 7035 6407 6743 7095
69,attr0_narrow,0,0,999,3674,8673,0,4999,129 677 594 939 791 772 389 709 485 292
70,attr1_narrow,0,5000,9999,799,1798,5000,9999,9379 9224 8929 8652 9837 9071 9661 8659 8460 8312
71,attr2_narrow,0,3111,8110,5000,9999,5409,6408,5611 5715 5909 5718 5493 5127 5243 5783 5060 6010
72,attr0_narrow,0,7366,8365,0,4999,1527,6526,7866 7844 7831 8089 7837 7527 7932 7759 8176 7981
73,attr1_narrow,0,4316,9315,5750,6749,5000,9999,6816 6648 6768 6969 6817 6968 6216 6426 6478 7375
74,attr2_narrow,0,2173,7172,401,5400,2398,3397,4673 4937 4844 4208 4337 4385 4454 4184 4015 3974
75,attr0_narrow,0,1180,2179,4932,9931,5000,9999,1680 1742 1966 2109 1665 1804 1584 1647 1872 1493
76,attr1_narrow,0,106,5105,3182,4181,373,5372,2606 2359 2780 3065 2988 2893 2277 3060 2055 2731
77,attr2_narrow,0,3970,8969,979,5978,42,1041,6470 6276 5985 6762 6024 6318 6254 6591 6665 6442
78,attr0_narrow,0,6657,7656,821,5820,5000,9999,7157 7139 6672 7074 7419 7186 7654 7225 7547 6750
79,attr1_narrow,0,5000,9999,2419,3418,5000,9999,8115 9313 8527 8535 9154 9267 8600 8061 8545 8313
80,attr2_narrow,0,0,4999,0,4999,3511,4510,2355 2032 2215 2194 2238 2254 2133 2143 2310 2144
81,attr0_narrow,0,7075,8074,2094,7093,0,4999,7575 7649 7478 7581 7963 7436 7304 7340 7151 7828
82,attr1_narrow,0,2031,7030,5149,6148,0,4999,4531 4557 4889 4340 4307 3904 4270 3136 4845 4822
83,attr2_narrow,0,2044,7043,5000,9999,4660,5659,4544 4495 4263 4600 4479 5207 4456 4182 4508 4067
84,attr0_narrow,0,1236,2235,1659,6658,4795,9794,1736 1487 2040 1483 2066 1666 2099 1870 1407 1283
85,attr1_narrow,0,3120,8119,6960,7959,4057,9056,5620 6435 5560 5991 5662 5042 6629 5026 5154 5818
86,attr2_narrow,0,0,4999,0,4999,5320,6319,1267 1849 1205 1179 944 1504 1295 884 1256 1557
87,attr0_narrow,0,5798,6797,2063,7062,0,4999,6298 5949 6311 6143 6145 6666 6639 6718 6238 6727
88,attr1_narrow,0,5000,9999,5615,6614,0,4999,8181 7717 7745 8037 7605 8217 8077 7218 7267 7293
89,attr2_narrow,0,5000,9999,5000,9999,8853,9852,7968 7754 8744 8025 8308 8296 7317 8299 7756 7428
90,attr0_narrow,0,607,1606,4903,9902,0,4999,1107 1592 953 1285 1038 1411 943 1146 857 1484
91,attr1_narrow,0,4241,9240,1812,2811,2759,7758,6741 6159 7042 7318 6898 7062 6320 6691 6326 7331
92,attr2_narrow,0,0,4999,5000,9999,1088,2087,371 331 484 384 196 96 758 630 973 276
93,attr0_narrow,0,1204,2203,4228,9227,3521,8520,1704 1658 1495 1810 1412 1546 2098 1311 1270 1832
94,attr1_narrow,0,2946,7945,9000,9999,0,4999,5446 4975 5797 5359 5545 5901 5919 5551 4203 4927
95,attr2_narrow,0,3237,8236,0,4999,9000,9999,5737 4979 5787 5756 5883 5212 6596 5411 5673 5779
96,attr0_narrow,0,0,999,2408,7407,1838,6837,231 619 567 644 25 444 430 35 100 745
97,attr1_narrow,0,138,5137,3618,4617,2157,7156,2638 1972 2734 2198 2948 2878 2652 2514 2595 2875
98,attr2_narrow,0,536,5535,1986,6985,6293,7292,3036 2554 3093 2774 3864 3278 2929 3314 2066 2563
99,attr0_narrow,0,1791,2790,5000,9999,0,4999,2291 2146 2096 2524 2360 2046 2467 2607 1817 1871
100,attr1_narrow,0,716,5715,9000,9999,1755,6754,3216 3312 2586 3191 3267 2764 3387 2823 3701 2721
101,attr2_narrow,0,2829,7828,2315,7314,9000,9999,5329 5523 5533 5424 5270 4493 5614 5264 5275 4606
102,attr0_narrow,0,9000,9999,0,4999,4212,9211,9705 9899 9673 9214 9316 9739 9332 9208 9397 9263
103,attr1_narrow,0,4604,9603,8644,9643,2462,7461,7104 7486 7233 6871 7453 7357 7467 6919 7387 7036
104,attr2_narrow,0,0,4999,3229,8228,7810,8809,2156 1824 1838 2053 1543 1800 2520 1936 2262 2431
105,attr0_narrow,0,7743,8742,5000,9999,2325,7324,8243 8301 8549 8450 8703 8362 8229 8027 8120 8388
106,attr1_narrow,0,5000,9999,7537,8536,0,4999,8148 7224 7691 7955 7489 7973 7309 6908 7747 8118
107,attr2_narrow,0,5000,9999,5000,9999,7932,8931,9143 8998 8803 9416 9658 8772 9524 9231 9632 8943
108,attr0_narrow,0,4826,5825,5000,9999,5000,9999,5326 5011 5343 5482 5297 5476 5659 5663 4878 5112
109,attr1_narrow,0,1627,6626,9000,9999,1637,6636,4127 4286 4019 3524 4205 4114 3607 4211 4217 4461
110,attr2_narrow,0,0,4999,2846,7845,5657,6656,1952 1879 1875 1924 2111 1651 2048 1301 2445 2352
111,attr0_narrow,0,3818,4817,5000,9999,0,4999,4318 4341 4368 4277 4351 4809 4570 4476 4762 3876
112,attr1_narrow,0,1858,6857,5049,6048,476,5475,4358 4363 4412 4714 4221 3987 4851 4742 4953 5230
113,attr2_narrow,0,4201,9200,2975,7974,6042,7041,6701 6612 6725 6554 6921 6584 6432 6840 6806 7198
114,attr0_narrow,0,3169,4168,2596,7595,258,5257,3669 4006 3783 3587 3954 3438 3518 3340 3987 3908
115,attr1_narrow,0,873,5872,2486,3485,0,4999,3373 4075 3419 3594 3506 3402 3220 3770 3470 3546
116,attr2_narrow,0,0,4999,0,4999,3216,4215,1257 1063 1469 1105 904 868 1461 740 2032 2083
117,attr0_narrow,0,3890,4889,2223,7222,913,5912,4390 4609 4851 4160 4159 4584 4660 4380 4665 4056
118,attr1_narrow,0,5000,9999,2532,3531,0,4999,9140 9571 8364 9174 8661 9355 9092 9789 9191 9141
119,attr2_narrow,0,460,5459,659,5658,7080,8079,2960 2846 3196 2452 3227 2397 3433 2880 2218 3568
