query_idx,profile,primary_attr,attr0_low,attr0_high,attr1_low,attr1_high,attr2_low,attr2_high,expected_top10
41,attr2_narrow,0,0,49999,1778,51777,53777,63776,
42,attr0_narrow,0,30196,40195,17459,67458,42389,92388,
43,attr1_narrow,0,0,49999,19105,29104,50000,99999,
44,attr2_narrow,0,34223,84222,0,49999,72354,82353,
45,attr0_narrow,0,9431,19430,50000,99999,30029,80028,
46,attr1_narrow,0,50000,99999,90000,99999,42042,92041,
47,attr2_narrow,0,48338,98337,4370,54369,90000,99999,
48,attr0_narrow,0,56528,66527,50000,99999,4251,54250,
49,attr1_narrow,0,0,49999,83733,93732,0,49999,
50,attr2_narrow,0,0,49999,50000,99999,72700,82699,
51,attr0_narrow,0,15085,25084,1406,51405,30020,80019,
52,attr1_narrow,0,0,49999,86789,96788,0,49999,
53,attr2_narrow,0,28534,78533,5233,55232,83094,93093,
54,attr0_narrow,0,50623,60622,19422,69421,50000,99999,
55,attr1_narrow,0,0,49999,80452,90451,0,49999,
56,attr2_narrow,0,12435,62434,2883,52882,38837,48836,
57,attr0_narrow,0,22188,32187,38294,88293,0,49999,
58,attr1_narrow,0,8398,58397,24315,34314,34494,84493,
59,attr2_narrow,0,0,49999,12736,62735,441,10440,
60,attr0_narrow,0,39058,49057,0,49999,11046,61045,
61,attr1_narrow,0,301,50300,9559,19558,0,49999,
62,attr2_narrow,0,0,49999,0,49999,0,9999,
63,attr0_narrow,0,50803,60802,21298,71297,40445,90444,
64,attr1_narrow,0,0,49999,73133,83132,10578,60577,
65,attr2_narrow,0,48873,98872,0,49999,19354,29353,
66,attr0_narrow,0,26232,36231,50000,99999,50000,99999,
67,attr1_narrow,0,37736,87735,82535,92534,0,49999,
68,attr2_narrow,0,50000,99999,37938,87937,73722,83721,
69,attr0_narrow,0,82307,92306,7890,57889,16835,66834,
70,attr1_narrow,0,19660,69659,11609,21608,48790,98789,
71,attr2_narrow,0,41190,91189,10687,60686,12746,22745,
72,attr0_narrow,0,71234,81233,45998,95997,0,49999,
73,attr1_narrow,0,0,49999,85883,95882,18029,68028,
74,attr2_narrow,0,43285,93284,25706,75705,88285,98284,
75,attr0_narrow,0,0,9999,44486,94485,50000,99999,
76,attr1_narrow,0,0,49999,13513,23512,50000,99999,
77,attr2_narrow,0,31988,81987,0,49999,31621,41620,
78,attr0_narrow,0,89646,99645,22604,72603,0,49999,
79,attr1_narrow,0,26551,76550,90000,99999,8959,58958,
80,attr2_narrow,0,0,49999,39720,89719,66500,76499,
81,attr0_narrow,0,52263,62262,35316,85315,29732,79731,
82,attr1_narrow,0,0,49999,70760,80759,34230,84229,
83,attr2_narrow,0,50000,99999,31800,81799,42956,52955,
84,attr0_narrow,0,12454,22453,50000,99999,28036,78035,
85,attr1_narrow,0,0,49999,49011,59010,48568,98567,
86,attr2_narrow,0,0,49999,43600,93599,38884,48883,
87,attr0_narrow,0,57535,67534,24827,74826,43810,93809,
88,attr1_narrow,0,33616,83615,90000,99999,50000,99999,
89,attr2_narrow,0,38378,88377,50000,99999,4018,14017,
90,attr0_narrow,0,83356,93355,0,49999,0,49999,
91,attr1_narrow,0,50000,99999,90000,99999,13445,63444,
92,attr2_narrow,0,32049,82048,48046,98045,0,9999,
93,attr0_narrow,0,51394,61393,15768,65767,49968,99967,
94,attr1_narrow,0,50000,99999,64708,74707,38119,88118,
95,attr2_narrow,0,28221,78220,0,49999,13730,23729,
96,attr0_narrow,0,67831,77830,38330,88329,5,50004,
97,attr1_narrow,0,18357,68356,43519,53518,0,49999,
98,attr2_narrow,0,50000,99999,50000,99999,0,9999,
99,attr0_narrow,0,8893,18892,2710,52709,24556,74555,
100,attr1_narrow,0,9669,59668,67795,77794,15828,65827,
101,attr2_narrow,0,25623,75622,5955,55954,72604,82603,
102,attr0_narrow,0,64527,74526,0,49999,0,49999,
103,attr1_narrow,0,50000,99999,90000,99999,0,49999,
104,attr2_narrow,0,0,49999,50000,99999,29302,39301,
105,attr0_narrow,0,61794,71793,20769,70768,50000,99999,
106,attr1_narrow,0,475,50474,69513,79512,18988,68987,
107,attr2_narrow,0,50000,99999,10851,60850,8990,18989,
108,attr0_narrow,0,64387,74386,3536,53535,50000,99999,
109,attr1_narrow,0,35968,85967,0,9999,25886,75885,
110,attr2_narrow,0,50000,99999,0,49999,27552,37551,
111,attr0_narrow,0,20722,30721,50000,99999,50000,99999,
112,attr1_narrow,0,50000,99999,22224,32223,0,49999,
113,attr2_narrow,0,50000,99999,21691,71690,27265,37264,
114,attr0_narrow,0,0,9999,0,49999,49804,99803,
115,attr1_narrow,0,42753,92752,73081,83080,25770,75769,
116,attr2_narrow,0,50000,99999,0,49999,88999,98998,
117,attr0_narrow,0,0,9999,23056,73055,50000,99999,
118,attr1_narrow,0,12831,62830,50958,60957,13584,63583,
119,attr2_narrow,0,50000,99999,23768,73767,21752,31751,
120,attr0_narrow,0,6623,16622,0,49999,0,49999,
121,attr1_narrow,0,0,49999,3759,13758,50000,99999,
122,attr2_narrow,0,28936,78935,0,49999,90000,99999,
123,attr0_narrow,0,73219,83218,50000,99999,50000,99999,
124,attr1_narrow,0,21094,71093,22197,32196,50000,99999,
125,attr2_narrow,0,0,49999,44300,94299,27650,37649,
126,attr0_narrow,0,90000,99999,796,50795,50000,99999,
127,attr1_narrow,0,45383,95382,57137,67136,41871,91870,
128,attr2_narrow,0,4930,54929,50000,99999,33869,43868,
129,attr0_narrow,0,57315,67314,50000,99999,42945,92944,
130,attr1_narrow,0,9975,59974,81330,91329,50000,99999,
131,attr2_narrow,0,1348,51347,50000,99999,5822,15821,
132,attr0_narrow,0,39703,49702,0,49999,45939,95938,
133,attr1_narrow,0,50000,99999,2103,12102,26428,76427,
134,attr2_narrow,0,24898,74897,18863,68862,83200,93199,
135,attr0_narrow,0,0,9999,44146,94145,45232,95231,
136,attr1_narrow,0,23301,73300,67187,77186,26369,76368,
137,attr2_narrow,0,0,49999,9130,59129,67600,77599,
138,attr0_narrow,0,55712,65711,11576,61575,50000,99999,
139,attr1_narrow,0,0,49999,44157,54156,0,49999,
140,attr2_narrow,0,50000,99999,20063,70062,27708,37707,
141,attr0_narrow,0,2495,12494,0,49999,50000,99999,
142,attr1_narrow,0,0,49999,64148,74147,13555,63554,
143,attr2_narrow,0,0,49999,13468,63467,11229,21228,
144,attr0_narrow,0,28721,38720,50000,99999,0,49999,
145,attr1_narrow,0,45268,95267,59656,69655,50000,99999,
146,attr2_narrow,0,35780,85779,44883,94882,45504,55503,
147,attr0_narrow,0,29642,39641,3936,53935,50000,99999,
148,attr1_narrow,0,0,49999,66234,76233,38533,88532,
149,attr2_narrow,0,49885,99884,50000,99999,57116,67115,
150,attr0_narrow,0,73502,83501,0,49999,50000,99999,
151,attr1_narrow,0,0,49999,41628,51627,50000,99999,
152,attr2_narrow,0,33242,83241,22521,72520,19145,29144,
153,attr0_narrow,0,69992,79991,0,49999,50000,99999,
154,attr1_narrow,0,39086,89085,27839,37838,50000,99999,
155,attr2_narrow,0,50000,99999,39038,89037,0,9999,
156,attr0_narrow,0,20239,30238,34299,84298,30054,80053,
157,attr1_narrow,0,50000,99999,38813,48812,13410,63409,
158,attr2_narrow,0,0,49999,50000,99999,15803,25802,
159,attr0_narrow,0,40091,50090,50000,99999,0,49999,
160,attr1_narrow,0,0,49999,21716,31715,17790,67789,
161,attr2_narrow,0,0,49999,0,49999,63562,73561,
162,attr0_narrow,0,23723,33722,50000,99999,9333,59332,
163,attr1_narrow,0,50000,99999,21999,31998,19234,69233,
164,attr2_narrow,0,50000,99999,762,50761,50351,60350,
165,attr0_narrow,0,83069,93068,3106,53105,14587,64586,
166,attr1_narrow,0,1582,51581,43323,53322,15341,65340,
167,attr2_narrow,0,10593,60592,0,49999,0,9999,
168,attr0_narrow,0,15366,25365,30128,80127,0,49999,
169,attr1_narrow,0,0,49999,63249,73248,0,49999,
170,attr2_narrow,0,0,49999,13335,63334,64902,74901,
171,attr0_narrow,0,31191,41190,39451,89450,0,49999,
172,attr1_narrow,0,50000,99999,76081,86080,0,49999,
173,attr2_narrow,0,38679,88678,50000,99999,76166,86165,
174,attr0_narrow,0,10549,20548,10453,60452,554,50553,
175,attr1_narrow,0,50000,99999,90000,99999,0,49999,
176,attr2_narrow,0,30626,80625,0,49999,29852,39851,
177,attr0_narrow,0,27815,37814,50000,99999,40511,90510,
178,attr1_narrow,0,0,49999,90000,99999,50000,99999,
179,attr2_narrow,0,0,49999,0,49999,32095,42094,
180,attr0_narrow,0,37167,47166,43888,93887,17884,67883,
181,attr1_narrow,0,0,49999,18952,28951,2358,52357,
182,attr2_narrow,0,0,49999,578,50577,57011,67010,
183,attr0_narrow,0,67583,77582,4849,54848,50000,99999,
184,attr1_narrow,0,35693,85692,78467,88466,50000,99999,
185,attr2_narrow,0,0,49999,34568,84567,89430,99429,
186,attr0_narrow,0,0,9999,660,50659,2397,52396,
187,attr1_narrow,0,0,49999,64563,74562,41508,91507,
188,attr2_narrow,0,14388,64387,50000,99999,68774,78773,
189,attr0_narrow,0,9993,19992,50000,99999,0,49999,
190,attr1_narrow,0,22736,72735,77824,87823,49947,99946,
191,attr2_narrow,0,14716,64715,0,49999,90000,99999,
192,attr0_narrow,0,81755,91754,48341,98340,10448,60447,
193,attr1_narrow,0,11641,61640,0,9999,13284,63283,
194,attr2_narrow,0,50000,99999,50000,99999,81806,91805,
195,attr0_narrow,0,84279,94278,50000,99999,0,49999,
196,attr1_narrow,0,22438,72437,69232,79231,38651,88650,
197,attr2_narrow,0,49237,99236,11940,61939,44388,54387,
198,attr0_narrow,0,90000,99999,0,49999,0,49999,
199,attr1_narrow,0,50000,99999,58378,68377,50000,99999,
200,attr2_narrow,0,16735,66734,0,49999,15960,25959,
201,attr0_narrow,0,8320,18319,50000,99999,0,49999,
202,attr1_narrow,0,7685,57684,89955,99954,28259,78258,
203,attr2_narrow,0,16318,66317,1774,51773,46567,56566,
204,attr0_narrow,0,8473,18472,50000,99999,0,49999,
205,attr1_narrow,0,9539,59538,68599,78598,50000,99999,
206,attr2_narrow,0,16538,66537,50000,99999,11953,21952,
207,attr0_narrow,0,31244,41243,50000,99999,31750,81749,
208,attr1_narrow,0,30349,80348,43128,53127,0,49999,
209,attr2_narrow,0,3952,53951,8672,58671,0,9999,
210,attr0_narrow,0,32203,42202,50000,99999,0,49999,
211,attr1_narrow,0,0,49999,24632,34631,50000,99999,
212,attr2_narrow,0,0,49999,46269,96268,43971,53970,
213,attr0_narrow,0,57757,67756,22880,72879,50000,99999,
214,attr1_narrow,0,0,49999,76254,86253,23975,73974,
215,attr2_narrow,0,0,49999,45266,95265,27985,37984,
216,attr0_narrow,0,41847,51846,0,49999,15472,65471,
217,attr1_narrow,0,22970,72969,61247,71246,50000,99999,
218,attr2_narrow,0,36002,86001,37401,87400,79751,89750,
219,attr0_narrow,0,22631,32630,50000,99999,977,50976,
220,attr1_narrow,0,0,49999,26010,36009,21389,71388,
221,attr2_narrow,0,16128,66127,12918,62917,90000,99999,
222,attr0_narrow,0,46492,56491,50000,99999,0,49999,
223,attr1_narrow,0,50000,99999,11052,21051,18331,68330,
224,attr2_narrow,0,0,49999,0,49999,3979,13978,
225,attr0_narrow,0,30052,40051,0,49999,25281,75280,
226,attr1_narrow,0,50000,99999,0,9999,50000,99999,
227,attr2_narrow,0,0,49999,50000,99999,21713,31712,
228,attr0_narrow,0,78369,88368,50000,99999,0,49999,
229,attr1_narrow,0,50000,99999,19676,29675,11446,61445,
230,attr2_narrow,0,24037,74036,50000,99999,0,9999,
231,attr0_narrow,0,78244,88243,0,49999,48707,98706,
232,attr1_narrow,0,96,50095,63671,73670,50000,99999,
233,attr2_narrow,0,0,49999,35011,85010,50419,60418,
234,attr0_narrow,0,82235,92234,40739,90738,41902,91901,
235,attr1_narrow,0,40406,90405,0,9999,44132,94131,
236,attr2_narrow,0,50000,99999,0,49999,70495,80494,
237,attr0_narrow,0,13329,23328,16279,66278,50000,99999,
238,attr1_narrow,0,38356,88355,25806,35805,0,49999,
239,attr2_narrow,0,50000,99999,244,50243,50407,60406,
240,attr0_narrow,0,71316,81315,7568,57567,37827,87826,
241,attr1_narrow,0,0,49999,58883,68882,50000,99999,
242,attr2_narrow,0,37163,87162,50000,99999,77545,87544,
243,attr0_narrow,0,65574,75573,50000,99999,39022,89021,
244,attr1_narrow,0,0,49999,71180,81179,23308,73307,
245,attr2_narrow,0,0,49999,39843,89842,16918,26917,
246,attr0_narrow,0,48114,58113,50000,99999,50000,99999,
247,attr1_narrow,0,77,50076,90000,99999,0,49999,
248,attr2_narrow,0,18660,68659,29155,79154,73771,83770,
249,attr0_narrow,0,42153,52152,40716,90715,32639,82638,
250,attr1_narrow,0,50000,99999,7837,17836,0,49999,
251,attr2_narrow,0,50000,99999,46029,96028,15352,25351,
252,attr0_narrow,0,61904,71903,22097,72096,50000,99999,
253,attr1_narrow,0,42140,92139,14207,24206,0,49999,
254,attr2_narrow,0,50000,99999,5404,55403,71995,81994,
255,attr0_narrow,0,9754,19753,0,49999,27258,77257,
256,attr1_narrow,0,0,49999,1473,11472,24391,74390,
257,attr2_narrow,0,36772,86771,0,49999,38372,48371,
258,attr0_narrow,0,9611,19610,50000,99999,50000,99999,
259,attr1_narrow,0,50000,99999,21437,31436,50000,99999,
260,attr2_narrow,0,8391,58390,0,49999,54054,64053,
261,attr0_narrow,0,0,9999,50000,99999,24262,74261,
262,attr1_narrow,0,50000,99999,76088,86087,12980,62979,
263,attr2_narrow,0,4722,54721,30521,80520,0,9999,
264,attr0_narrow,0,48260,58259,0,49999,2261,52260,
265,attr1_narrow,0,47599,97598,28318,38317,0,49999,
266,attr2_narrow,0,670,50669,38374,88373,80315,90314,
267,attr0_narrow,0,67087,77086,50000,99999,0,49999,
268,attr1_narrow,0,10322,60321,46073,56072,50000,99999,
269,attr2_narrow,0,0,49999,17193,67192,82820,92819,
270,attr0_narrow,0,90000,99999,7359,57358,50000,99999,
271,attr1_narrow,0,30155,80154,45463,55462,49391,99390,
272,attr2_narrow,0,0,49999,39830,89829,44594,54593,
273,attr0_narrow,0,68070,78069,19392,69391,30968,80967,
274,attr1_narrow,0,50000,99999,40693,50692,50000,99999,
275,attr2_narrow,0,43493,93492,50000,99999,34943,44942,
276,attr0_narrow,0,71700,81699,34608,84607,1875,51874,
277,attr1_narrow,0,50000,99999,16423,26422,26702,76701,
278,attr2_narrow,0,29736,79735,0,49999,63846,73845,
279,attr0_narrow,0,58396,68395,13820,63819,33692,83691,
280,attr1_narrow,0,50000,99999,87226,97225,50000,99999,
281,attr2_narrow,0,50000,99999,23929,73928,54159,64158,
282,attr0_narrow,0,77740,87739,50000,99999,31288,81287,
283,attr1_narrow,0,0,49999,8785,18784,0,49999,
284,attr2_narrow,0,770,50769,50000,99999,52155,62154,
285,attr0_narrow,0,16512,26511,11082,61081,27747,77746,
286,attr1_narrow,0,50000,99999,7316,17315,50000,99999,
287,attr2_narrow,0,50000,99999,0,49999,68162,78161,
288,attr0_narrow,0,59551,69550,7773,57772,40064,90063,
289,attr1_narrow,0,37459,87458,72378,82377,36383,86382,
290,attr2_narrow,0,6497,56496,18070,68069,53376,63375,
291,attr0_narrow,0,59331,69330,12680,62679,25164,75163,
292,attr1_narrow,0,12354,62353,74882,84881,0,49999,
293,attr2_narrow,0,0,49999,31919,81918,89207,99206,
294,attr0_narrow,0,26519,36518,3330,53329,7322,57321,
295,attr1_narrow,0,6659,56658,0,9999,33727,83726,
296,attr2_narrow,0,0,49999,0,49999,48074,58073,
297,attr0_narrow,0,90000,99999,0,49999,50000,99999,
298,attr1_narrow,0,50000,99999,71585,81584,0,49999,
299,attr2_narrow,0,5120,55119,18130,68129,78032,88031,
