query_idx,profile,primary_attr,attr0_low,attr0_high,attr1_low,attr1_high,attr2_low,attr2_high,expected_top10
54,app_reviews_filter,0,-25,35,1487030400,1489622400,3,5,39184 35727 217070 217449 36142 193338 4368 66246 153321 4387
55,app_reviews_filter,0,64,124,1482278400,1484870400,3,5,167335 236619 100662 137969 227170 44922 16388 92117 108683 29979
56,app_reviews_filter,0,-13,47,1447718400,1450310400,4,5,267550 40110 116112 75650 237752 193300 267834 145156 72050 232650
57,app_reviews_filter,0,9,69,1487376000,1489968000,4,5,160348 222658 232458 53563 168499 108689 271175 261593 162750 36098
58,app_reviews_filter,0,-7,53,1488153600,1490745600,4,5,75004 25138 57404 173220 161458 3482 165890 121317 44982 159293
59,app_reviews_filter,0,-3,57,1480896000,1483488000,3,4,47555 92419 102839 105987 133763 16091 53463 189129 43299 166931
60,app_reviews_filter,0,-22,38,1482883200,1485475200,1,2,146319 182395 102297 119663 268430 208815 200835 112915 99484 79799
61,app_reviews_filter,0,229,289,1478390400,1480982400,3,5,124427 121106 245679 78646 160935 57256 83776 208190 27898 17485
62,app_reviews_filter,0,-26,34,1477353600,1479945600,4,5,9995 77426 79397 80286 83579 87756 96606 97220 101707 106213
63,app_reviews_filter,0,-24,36,1488067200,1490659200,1,2,140859 32390 270191 115298 205212 107072 104909 207540 188276 215548
64,app_reviews_filter,0,23,83,1427760000,1430352000,4,5,78013 57725 70306 235785 136062 230913 135830 211760 239331 214654
65,app_reviews_filter,0,52,112,1449619200,1452211200,1,2,122443 235378 150570 123523 30621 34626 83144 189735 33619 36748
66,app_reviews_filter,0,-18,42,1486598400,1489190400,4,5,37527 111657 267679 211656 239473 272797 60507 155436 62699 94403
67,app_reviews_filter,0,7,67,1480204800,1482796800,3,5,186691 93734 244760 198212 97804 235190 13835 121667 191461 35341
68,app_reviews_filter,0,23,83,1479513600,1482105600,4,5,180642 180536 74527 162390 120588 201765 269737 19625 179459 35798
69,app_reviews_filter,0,11,71,1478131200,1480723200,4,5,265302 235889 64829 39910 100648 226953 182800 88850 97102 184577
70,app_reviews_filter,0,100,160,1449792000,1452384000,1,2,173511 155914 219354 166543 10066 76739 104077 230701 185155 256641
71,app_reviews_filter,0,-28,32,1480896000,1483488000,1,2,38723 237356 265130 224362 217052 272087 44062 252734 124957 140896
72,app_reviews_filter,0,36,96,1460073600,1462665600,1,2,181128 63405 126554 255440 62764 262010 19066 201387 36777 189333
73,app_reviews_filter,0,-14,46,1466640000,1469232000,4,5,61799 172051 12322 185220 7647 199972 131889 42714 85661 33857
74,app_reviews_filter,0,296,356,1484265600,1486857600,3,5,155906 244925 143201 273297 83974 55659 75247 138040 81220 38355
75,app_reviews_filter,0,-24,36,1483574400,1486166400,4,5,98340 64393 255192 48426 93599 225912 79066 23671 134649 229604
76,app_reviews_filter,0,-19,41,1490313600,1492905600,3,5,151782 142268 155495 145955 187139 67763 50805 117391 72880 155656
77,app_reviews_filter,0,-10,50,1434758400,1437350400,4,5,80004 231127 218655 45069 160040 78864 242 85616 214139 238286
78,app_reviews_filter,0,-26,34,1469750400,1472342400,3,5,214299 166588 111136 110795 183206 33849 110752 43285 108721 153243
79,app_reviews_filter,0,-3,57,1490486400,1493078400,4,5,13248 222067 270409 204305 211028 88337 144020 25056 119385 12536
80,app_reviews_filter,0,-21,39,1480723200,1483315200,1,2,36821 206650 41301 24328 245265 250787 28108 198725 271812 111257
81,app_reviews_filter,0,110,170,1443052800,1445644800,3,5,36848 89961 63147 276068 142995 128102 274024 200536 268068 87335
82,app_reviews_filter,0,2,62,1479168000,1481760000,4,5,136260 153915 30346 256111 216499 238663 80886 132306 110012 101972
83,app_reviews_filter,0,-9,51,1481760000,1484352000,4,5,154283 261785 259859 61148 120558 987 180402 207811 277312 256111
84,app_reviews_filter,0,-22,38,1482451200,1485043200,4,5,58203 176134 55989 177845 214105 178196 73258 246456 158973 178580
85,app_reviews_filter,0,-25,35,1483833600,1486425600,1,2,174949 88917 164482 77247 180632 35861 213936 12172 250295 59158
86,app_reviews_filter,0,-24,36,1473638400,1476230400,4,5,88584 124443 16971 96077 249452 155470 146372 31673 147420 103913
87,app_reviews_filter,0,-18,42,1489104000,1491696000,4,5,133690 199743 199449 83281 95240 170340 6330 47274 202786 11324
88,app_reviews_filter,0,-23,37,1473638400,1476230400,4,5,161274 19880 101035 254949 224156 235147 161338 212048 21025 248651
89,app_reviews_filter,0,3,63,1485993600,1488585600,3,5,273539 35771 164398 23459 259102 153427 186490 128428 51882 172570
90,app_reviews_filter,0,133,193,1435017600,1437609600,4,5,228388 106320 241239 15437 255467 178099 191232 140984 120712 213223
91,app_reviews_filter,0,-26,34,1483574400,1486166400,1,2,140723 202542 148679 81211 21943 33597 74791 130247 66449 169449
92,app_reviews_filter,0,386,446,1408924800,1411516800,4,5,45661 258756 229014 269965 196597 113410 68536 80013 -1 -1
93,app_reviews_filter,0,17,77,1485302400,1487894400,1,2,81713 96609 276625 177113 69164 41263 262080 230820 246840 247907
94,app_reviews_filter,0,53,113,1438819200,1441411200,3,4,153685 61614 9924 271583 163033 169388 63665 239370 50681 237448
95,app_reviews_filter,0,840,900,1486684800,1489276800,1,2,212499 -1 -1 -1 -1 -1 -1 -1 -1 -1
96,app_reviews_filter,0,-17,43,1489449600,1492041600,3,5,141324 71898 40053 177441 48269 126177 243248 122138 197298 151922
97,app_reviews_filter,0,23,83,1471478400,1474070400,4,5,92437 246212 23553 72937 224742 247007 47334 11578 191203 147547
98,app_reviews_filter,0,-21,39,1480118400,1482710400,4,5,177731 22349 222147 109414 189410 100827 43113 275268 185128 61888
99,app_reviews_filter,0,255,315,1442707200,1445299200,4,5,81261 171468 196887 247143 201723 187876 206452 27848 107082 246569
100,app_reviews_filter,0,-16,44,1482624000,1485216000,4,5,55783 181769 166824 196179 170404 16233 141877 12951 96307 154455
101,app_reviews_filter,0,-17,43,1478390400,1480982400,4,5,128974 172894 263326 235549 147483 183708 189410 118331 13575 237232
102,app_reviews_filter,0,-19,41,1471219200,1473811200,1,2,270895 34342 163688 246442 30366 204437 83407 101930 50027 43415
103,app_reviews_filter,0,-26,34,1468368000,1470960000,4,5,127307 24629 113170 225073 95924 214420 49697 124784 10749 181405
104,app_reviews_filter,0,-2,58,1476921600,1479513600,4,5,182023 232690 232631 269973 212074 7747 259310 214277 193019 246025
105,app_reviews_filter,0,67,127,1489622400,1492214400,3,5,170694 41444 239057 258676 69732 72296 148374 222090 144428 116581
106,app_reviews_filter,0,16,76,1487548800,1490140800,4,5,263982 234293 261863 248756 115676 143350 166150 82610 113810 224860
107,app_reviews_filter,0,0,60,1488067200,1490659200,4,5,263485 38200 177114 193500 84240 129822 153121 268143 199211 163459
108,app_reviews_filter,0,66,126,1483315200,1485907200,4,5,132519 125629 205790 106585 120163 265693 13347 241075 82721 178094
109,app_reviews_filter,0,100,160,1477267200,1479859200,4,5,119676 154986 244910 228115 226996 166658 97978 218456 149593 26569
110,app_reviews_filter,0,105,165,1473552000,1476144000,1,2,25672 88933 251360 212432 219523 221761 71010 140148 108495 17816
111,app_reviews_filter,0,-17,43,1489190400,1491782400,4,5,226954 27906 230589 155873 112765 224448 10153 59012 170496 33820
112,app_reviews_filter,0,-5,55,1444521600,1447113600,4,5,222294 156723 148489 56895 268569 274700 68570 95365 5809 135601
113,app_reviews_filter,0,-5,55,1403308800,1405900800,1,2,249873 138123 240248 94154 75526 196413 108514 97655 129244 226627
114,app_reviews_filter,0,208,268,1407715200,1410307200,4,5,123189 44038 13921 14114 214158 141844 5122 191807 219398 128564
115,app_reviews_filter,0,-18,42,1478304000,1480896000,1,2,100761 213445 240674 252105 39628 52684 239637 72736 187545 224802
116,app_reviews_filter,0,346,406,1485475200,1488067200,3,4,71274 77848 231146 193934 134406 96245 83977 39336 211039 195113
117,app_reviews_filter,0,-12,48,1445644800,1448236800,4,5,175201 241350 81150 182363 150526 210244 112589 134622 274593 214649
118,app_reviews_filter,0,53,113,1488585600,1491177600,4,5,32618 139026 91765 215986 196201 218302 95163 274981 83991 103887
119,app_reviews_filter,0,-17,43,1476230400,1478822400,3,5,77850 207821 265006 143646 259736 214954 95933 266845 277824 6351
120,app_reviews_filter,0,-25,35,1490832000,1493424000,4,5,70503 249293 116977 185854 186630 107501 185434 99386 83999 126427
121,app_reviews_filter,0,350,410,1428796800,1431388800,1,2,146436 224671 243525 86842 -1 -1 -1 -1 -1 -1
122,app_reviews_filter,0,-1,59,1480032000,1482624000,4,5,47305 175996 228273 148949 176888 60960 47857 231533 1290 40444
123,app_reviews_filter,0,-27,33,1427587200,1430179200,3,5,149616 216559 170071 114119 131680 225596 149406 108503 231640 114314
124,app_reviews_filter,0,39,99,1458432000,1461024000,3,5,144314 118704 210637 214764 207975 122089 169470 117774 245438 175051
125,app_reviews_filter,0,-24,36,1479686400,1482278400,4,5,16819 272998 155009 13557 61890 165570 36884 71589 270292 260069
126,app_reviews_filter,0,20,80,1480809600,1483401600,1,2,26990 248000 204286 153044 171050 272466 121295 37830 231727 152531
127,app_reviews_filter,0,-22,38,1491091200,1493683200,4,5,127097 44368 261845 33289 142019 204765 269650 192941 19860 259766
128,app_reviews_filter,0,-1,59,1482105600,1484697600,4,5,28987 207097 85606 77764 22421 133638 32053 9576 125462 84630
129,app_reviews_filter,0,115,175,1474761600,1477353600,3,5,239855 38534 2156 146379 21141 97907 77532 206687 217704 61063
130,app_reviews_filter,0,-19,41,1481328000,1483920000,4,5,156397 270025 818 11659 271092 100061 119517 76140 30690 270690
131,app_reviews_filter,0,29,89,1423612800,1426204800,1,2,217466 148353 259250 245319 35576 118587 106588 152317 136564 157451
132,app_reviews_filter,0,-2,58,1446854400,1449446400,4,5,51096 19288 104815 26916 170036 103414 95365 5809 253671 237266
133,app_reviews_filter,0,28,88,1481587200,1484179200,4,5,207972 264497 238409 99734 230867 75359 110439 144521 86641 193620
134,app_reviews_filter,0,-23,37,1482278400,1484870400,4,5,66499 203624 116036 183336 239113 259815 261015 75740 24444 231822
135,app_reviews_filter,0,-2,58,1489449600,1492041600,1,2,101561 114640 145133 7777 1903 222156 221125 263200 2500 151471
136,app_reviews_filter,0,93,153,1488844800,1491436800,3,4,71681 52103 44680 119454 117858 98036 265116 41700 205940 43787
137,app_reviews_filter,0,175,235,1479772800,1482364800,4,5,7258 26628 225792 175775 240798 266547 42228 105731 117662 150671
138,app_reviews_filter,0,-25,35,1490400000,1492992000,4,5,205839 20493 223446 21139 145259 55196 175460 100487 6447 143206
139,app_reviews_filter,0,-25,35,1480896000,1483488000,4,5,177409 79869 36813 97388 243176 24685 121489 211943 10053 118710
140,app_reviews_filter,0,4,64,1466726400,1469318400,4,5,115099 169009 248217 127525 256830 37733 200909 113535 57025 130252
141,app_reviews_filter,0,8,68,1474070400,1476662400,4,5,21577 68101 258484 211764 166979 175801 261204 120983 133887 145599
142,app_reviews_filter,0,-5,55,1479081600,1481673600,4,5,10643 163478 18015 257840 226105 193714 204947 133936 197967 182077
143,app_reviews_filter,0,8,68,1443657600,1446249600,4,5,257799 203659 38024 145998 256538 274624 15184 241272 245840 260459
144,app_reviews_filter,0,-6,54,1483574400,1486166400,3,5,245264 50641 114137 248932 98725 120551 105352 76791 123008 273397
145,app_reviews_filter,0,-9,51,1487289600,1489881600,4,5,79154 16716 103624 233046 170345 25420 19432 193473 29803 169149
146,app_reviews_filter,0,-15,45,1443916800,1446508800,4,5,160493 73775 88038 112716 41754 252032 262888 106891 171121 92870
147,app_reviews_filter,0,96,156,1462406400,1464998400,3,5,192954 101353 245240 103914 35069 98193 129715 264750 39537 46067
148,app_reviews_filter,0,-20,40,1487030400,1489622400,4,5,226 68094 25203 232558 225783 136974 94942 36644 12229 154804
149,app_reviews_filter,0,28,88,1416614400,1419206400,3,5,35368 269995 151370 150724 70612 302 252258 67234 136365 60518
150,app_reviews_filter,0,152,212,1466380800,1468972800,1,2,210849 209201 86580 89858 93268 275443 144016 90846 230181 201981
151,app_reviews_filter,0,50,110,1472688000,1475280000,1,2,22480 59953 92372 185818 76560 81500 274152 111470 27227 127327
152,app_reviews_filter,0,-23,37,1460937600,1463529600,4,5,196083 250529 156949 5845 202417 82179 224979 196798 11930 227071
153,app_reviews_filter,0,-10,50,1479945600,1482537600,4,5,58797 26714 272967 91788 201229 236952 107376 80754 117397 127617
154,app_reviews_filter,0,161,221,1478995200,1481587200,4,5,99794 65570 114568 46790 43570 146603 116025 193546 46226 175199
155,app_reviews_filter,0,134,194,1474416000,1477008000,1,2,219980 220920 265194 247113 86521 166489 233981 89775 120345 88162
156,app_reviews_filter,0,249,309,1477008000,1479600000,1,2,207348 104903 212439 182550 29061 8794 46929 181057 40844 43874
157,app_reviews_filter,0,-18,42,1480550400,1483142400,4,5,167574 72450 88755 157010 97065 120901 102789 252855 185330 273702
158,app_reviews_filter,0,38,98,1481673600,1484265600,1,2,200952 16081 274167 34165 93215 255122 229116 50812 235529 188930
159,app_reviews_filter,0,-19,41,1482883200,1485475200,4,5,107105 9449 90021 175063 250942 43498 139082 7527 226855 12546
160,app_reviews_filter,0,-26,34,1477612800,1480204800,4,5,191265 250560 20120 251244 18813 253809 17589 15007 258162 260096
161,app_reviews_filter,0,-10,50,1477267200,1479859200,4,5,144252 34942 179047 95310 34149 155214 139805 181376 133140 28171
162,app_reviews_filter,0,41,101,1489017600,1491609600,3,4,246488 95482 1168 88058 225026 220038 103871 146459 126910 95117
163,app_reviews_filter,0,11,71,1430352000,1432944000,4,5,159946 169201 156753 248169 61014 37192 475 245383 154399 76769
164,app_reviews_filter,0,39,99,1454457600,1457049600,1,2,121736 203123 40614 54441 147925 150010 182997 34937 91663 240109
165,app_reviews_filter,0,41,101,1481760000,1484352000,4,5,92701 84197 157254 2571 160248 249039 2083 152212 96478 187523
166,app_reviews_filter,0,-20,40,1484611200,1487203200,4,5,54198 274665 253795 48131 39115 185476 59828 273405 216486 163097
167,app_reviews_filter,0,-13,47,1451865600,1454457600,4,5,203627 252128 72916 88310 148978 238383 94484 224442 226591 137903
168,app_reviews_filter,0,7,67,1481760000,1484352000,4,5,189980 98843 178361 250037 147678 132967 59621 168779 65809 183530
169,app_reviews_filter,0,-28,32,1483747200,1486339200,4,5,107870 36666 217733 115335 222920 71400 191171 262976 127894 95679
170,app_reviews_filter,0,-26,34,1478217600,1480809600,3,4,174901 114612 114814 133243 217385 220079 193890 89849 56124 120544
171,app_reviews_filter,0,22,82,1467676800,1470268800,3,4,90445 270428 37685 242006 99965 171009 225269 4604 170741 121771
172,app_reviews_filter,0,-28,32,1483747200,1486339200,4,5,59613 224046 160191 57713 125731 60268 234562 41449 22906 223401
173,app_reviews_filter,0,-6,54,1479772800,1482364800,4,5,274651 264097 209208 295 238887 80856 125166 17528 266336 39412
174,app_reviews_filter,0,-14,46,1479427200,1482019200,4,5,46753 224142 67389 189920 252423 121205 213818 9819 272782 103729
175,app_reviews_filter,0,174,234,1477440000,1480032000,1,2,93733 125592 141985 2770 16475 248456 121865 181941 256223 232159
176,app_reviews_filter,0,-8,52,1478476800,1481068800,4,5,210011 231694 187049 108340 52316 203147 39425 135020 92506 66039
177,app_reviews_filter,0,-6,54,1480032000,1482624000,1,2,108698 36897 48665 228554 269960 153215 43464 161993 196799 191250
178,app_reviews_filter,0,19,79,1484611200,1487203200,4,5,93185 125336 199375 232986 233387 114860 31065 66435 275528 272192
179,app_reviews_filter,0,238,298,1481414400,1484006400,1,2,271392 160480 23929 247646 275149 73723 245343 166984 265352 203566
180,app_reviews_filter,0,51,111,1482537600,1485129600,3,5,31407 141700 36105 136479 55826 208320 192712 49106 200687 44687
181,app_reviews_filter,0,-22,38,1481414400,1484006400,3,4,264982 105576 204531 141820 210347 70331 248646 201171 261987 67336
182,app_reviews_filter,0,-22,38,1486339200,1488931200,4,5,199327 181921 172691 8051 237907 204791 266736 12389 263240 196636
183,app_reviews_filter,0,-16,44,1481846400,1484438400,4,5,173839 231569 243689 129939 94308 159261 23467 165896 30035 228100
184,app_reviews_filter,0,40,100,1409097600,1411689600,3,5,46777 254601 156864 182771 192908 136261 55483 247206 224680 174197
185,app_reviews_filter,0,36,96,1476835200,1479427200,3,5,118481 116430 28483 12318 73105 5023 270775 246889 237152 52143
186,app_reviews_filter,0,-23,37,1483574400,1486166400,4,5,210748 61171 103353 13633 264481 241247 126312 244112 129259 126901
187,app_reviews_filter,0,176,236,1427328000,1429920000,3,4,251151 161568 50573 187364 2616 135333 170865 256075 141667 131765
188,app_reviews_filter,0,-7,53,1425600000,1428192000,4,5,64336 181948 224787 146929 152360 224235 53828 85322 126850 192784
189,app_reviews_filter,0,-22,38,1488585600,1491177600,4,5,271098 28449 189029 159613 57226 223099 169749 58909 131764 164753
190,app_reviews_filter,0,-14,46,1478908800,1481500800,1,2,224077 105212 263439 248072 116290 77125 174567 117792 35303 264103
191,app_reviews_filter,0,-24,36,1406937600,1409529600,4,5,225989 134343 52260 269903 10956 152651 97246 117341 109870 188263
192,app_reviews_filter,0,-6,54,1463184000,1465776000,4,5,246431 224341 12108 233359 192756 232995 205677 46068 104702 18039
193,app_reviews_filter,0,7,67,1476748800,1479340800,4,5,167463 263276 95310 28693 262742 35398 28171 64587 225566 19430
194,app_reviews_filter,0,-14,46,1489104000,1491696000,4,5,236861 100567 41006 1344 253507 64564 167610 49490 266516 232134
195,app_reviews_filter,0,-26,34,1490572800,1493164800,4,5,233713 231873 83539 83577 231793 83603 231784 231586 83919 83942
196,app_reviews_filter,0,-22,38,1477353600,1479945600,1,2,103477 175084 244249 38202 5686 36312 38828 255648 154708 176013
197,app_reviews_filter,0,-27,33,1490313600,1492905600,4,5,45816 115893 108385 5419 28472 11026 191629 144008 221456 93140
198,app_reviews_filter,0,77,137,1445472000,1448064000,3,5,229876 237439 8046 90671 145978 89037 155592 207543 217436 46734
199,app_reviews_filter,0,-17,43,1480204800,1482796800,4,5,185702 263130 59301 77018 264097 274651 85208 126417 198673 242711
200,app_reviews_filter,0,497,557,1414540800,1417132800,4,5,96228 209580 264989 115184 65847 214936 41710 58721 134665 107744
201,app_reviews_filter,0,-14,46,1479772800,1482364800,4,5,108140 168616 162217 159261 9797 61788 88702 149212 258588 242697
202,app_reviews_filter,0,-15,45,1429315200,1431907200,4,5,253467 54679 127694 13525 152241 36483 169410 166996 61655 86038
203,app_reviews_filter,0,-21,39,1482105600,1484697600,4,5,59332 141158 35503 182565 41449 125731 276578 239421 95346 51511
204,app_reviews_filter,0,34,94,1479859200,1482451200,3,5,251766 24810 174297 213870 23428 124660 40836 80664 144855 69633
205,app_reviews_filter,0,249,309,1441756800,1444348800,4,5,58535 72420 196887 252819 217000 189322 85917 5247 80252 256266
206,app_reviews_filter,0,-12,48,1479945600,1482537600,4,5,255834 168450 149306 141525 171112 276196 1144 23773 247243 12139
207,app_reviews_filter,0,-18,42,1490227200,1492819200,1,2,61982 119216 274348 162283 28761 205088 127440 258552 265785 188454
208,app_reviews_filter,0,179,239,1470787200,1473379200,3,5,176969 84046 206799 19519 269161 252092 162826 254296 51681 31094
209,app_reviews_filter,0,315,375,1482624000,1485216000,4,5,163409 57940 107700 261149 87553 275405 31551 153787 233412 238716
210,app_reviews_filter,0,-25,35,1490486400,1493078400,3,5,261553 64795 254725 136785 185712 239296 272718 241217 240581 124525
211,app_reviews_filter,0,95,155,1447459200,1450051200,4,5,23234 61907 146883 261718 94797 268523 44491 61507 211898 207862
212,app_reviews_filter,0,-21,39,1479686400,1482278400,3,5,2314 56686 195154 148875 154618 153250 164163 30179 83040 271284
213,app_reviews_filter,0,-19,41,1479254400,1481846400,4,5,174944 49417 109240 247515 94688 118351 65455 137395 36284 115131
214,app_reviews_filter,0,9,69,1487980800,1490572800,3,4,218548 126075 107980 2360 109568 217123 76675 229863 59475 115581
215,app_reviews_filter,0,-21,39,1490486400,1493078400,4,5,189138 2601 83266 178896 181961 217598 164671 116921 112715 10763
216,app_reviews_filter,0,45,105,1450310400,1452902400,4,5,113221 270084 79639 113759 271769 37780 241548 79487 90409 115268
217,app_reviews_filter,0,0,60,1482710400,1485302400,4,5,2164 27466 78888 70881 276992 51744 103605 126007 119209 167975
218,app_reviews_filter,0,-6,54,1488844800,1491436800,4,5,5230 82846 266807 8880 204476 260960 193849 127998 36234 74215
219,app_reviews_filter,0,336,396,1420416000,1423008000,1,2,134716 242735 65586 8240 127220 64898 187557 -1 -1 -1
220,app_reviews_filter,0,-24,36,1485561600,1488153600,4,5,63191 269837 80990 39011 140229 72968 190561 27313 223557 86132
221,app_reviews_filter,0,-8,52,1488758400,1491350400,4,5,63115 13603 233438 180566 75262 243258 128395 150479 142711 208519
222,app_reviews_filter,0,-26,34,1484784000,1487376000,4,5,21028 36946 135749 136043 36747 137024 137049 138544 185721 139002
223,app_reviews_filter,0,-12,48,1480723200,1483315200,4,5,222826 166772 63788 233114 247603 76635 146573 259906 241389 161851
224,app_reviews_filter,0,-15,45,1457395200,1459987200,4,5,34105 93125 200620 31179 104524 137682 117571 268739 155434 173814
