query_idx,profile,primary_attr,attr0_low,attr0_high,attr1_low,attr1_high,attr2_low,attr2_high,expected_top10
86,attr2_narrow,2,0,4999999,5000000,9999999,2042270,3042269,
87,balanced,0,598362,2598361,2187172,4187171,988149,2988148,
88,attr0_narrow,0,2385512,3385511,167166,5167165,5000000,9999999,
89,attr1_narrow,1,5000000,9999999,2483345,3483344,2889819,7889818,
90,attr2_narrow,2,3865244,8865243,24863,5024862,928746,1928745,
91,balanced,0,5675271,7675270,3679797,5679796,0,1999999,
92,attr0_narrow,0,668995,1668994,5000000,9999999,3740970,8740969,
93,attr1_narrow,1,5000000,9999999,4917722,5917721,0,4999999,
94,attr2_narrow,2,165841,5165840,940229,5940228,0,999999,
95,balanced,0,0,1999999,66322,2066321,3639962,5639961,
96,attr0_narrow,0,4653693,5653692,4098892,9098891,720776,5720775,
97,attr1_narrow,1,3971049,8971048,1736601,2736600,2726524,7726523,
98,attr2_narrow,2,849411,5849410,5000000,9999999,0,999999,
99,balanced,0,6279959,8279958,0,1999999,7645489,9645488,
100,attr0_narrow,0,1687471,2687470,0,4999999,5000000,9999999,
101,attr1_narrow,1,2288584,7288583,0,999999,0,4999999,
102,attr2_narrow,2,0,4999999,1862319,6862318,563484,1563483,
103,balanced,0,6436641,8436640,7320822,9320821,2355930,4355929,
104,attr0_narrow,0,4697136,5697135,606423,5606422,4476469,9476468,
105,attr1_narrow,1,4253293,9253292,1457161,2457160,5000000,9999999,
106,attr2_narrow,2,5000000,9999999,0,4999999,3312151,4312150,
107,balanced,0,1464649,3464648,6995086,8995085,6726606,8726605,
108,attr0_narrow,0,5810979,6810978,5000000,9999999,1416554,6416553,
109,attr1_narrow,1,1630941,6630940,3052858,4052857,0,4999999,
110,attr2_narrow,2,0,4999999,5000000,9999999,5560993,6560992,
111,balanced,0,5021655,7021654,6288554,8288553,242387,2242386,
112,attr0_narrow,0,1502397,2502396,4856730,9856729,3749821,8749820,
113,attr1_narrow,1,5000000,9999999,5975988,6975987,785646,5785645,
114,attr2_narrow,2,5000000,9999999,5000000,9999999,9000000,9999999,
115,balanced,0,789414,2789413,3733570,5733569,8000000,9999999,
116,attr0_narrow,0,1150537,2150536,0,4999999,5000000,9999999,
117,attr1_narrow,1,5000000,9999999,2972707,3972706,5000000,9999999,
118,attr2_narrow,2,3627968,8627967,5000000,9999999,2669247,3669246,
119,balanced,0,7480025,9480024,775701,2775700,5365320,7365319,
120,attr0_narrow,0,8072154,9072153,5000000,9999999,5000000,9999999,
121,attr1_narrow,1,2264716,7264715,151032,1151031,1413043,6413042,
122,attr2_narrow,2,661109,5661108,1320286,6320285,5951307,6951306,
123,balanced,0,1460073,3460072,6362971,8362970,7573954,9573953,
124,attr0_narrow,0,2718392,3718391,1622049,6622048,5000000,9999999,
125,attr1_narrow,1,5000000,9999999,3053522,4053521,0,4999999,
126,attr2_narrow,2,0,4999999,3063506,8063505,4615927,5615926,
127,balanced,0,3144857,5144856,270227,2270226,0,1999999,
128,attr0_narrow,0,6564693,7564692,0,4999999,0,4999999,
129,attr1_narrow,1,2876569,7876568,1582177,2582176,84928,5084927,
130,attr2_narrow,2,4312490,9312489,0,4999999,6280644,7280643,
131,balanced,0,768072,2768071,2223549,4223548,4168040,6168039,
132,attr0_narrow,0,5333753,6333752,5000000,9999999,1600064,6600063,
133,attr1_narrow,1,3757167,8757166,2205313,3205312,5000000,9999999,
134,attr2_narrow,2,3869600,8869599,0,4999999,942482,1942481,
135,balanced,0,1579736,3579735,3243168,5243167,2051268,4051267,
136,attr0_narrow,0,926058,1926057,3712207,8712206,5000000,9999999,
137,attr1_narrow,1,1247717,6247716,3214564,4214563,5000000,9999999,
138,attr2_narrow,2,4889726,9889725,3458738,8458737,8598090,9598089,
139,balanced,0,2822852,4822851,6964640,8964639,5926826,7926825,
140,attr0_narrow,0,8701138,9701137,0,4999999,456581,5456580,
141,attr1_narrow,1,4112237,9112236,3238055,4238054,1250476,6250475,
142,attr2_narrow,2,1730186,6730185,5000000,9999999,4166085,5166084,
143,balanced,0,7280759,9280758,1553567,3553566,5662085,7662084,
144,attr0_narrow,0,1031773,2031772,0,4999999,5000000,9999999,
145,attr1_narrow,1,0,4999999,0,999999,5000000,9999999,
146,attr2_narrow,2,5000000,9999999,0,4999999,0,999999,
147,balanced,0,730384,2730383,644973,2644972,149385,2149384,
148,attr0_narrow,0,4862374,5862373,3280608,8280607,5000000,9999999,
149,attr1_narrow,1,3740082,8740081,2986233,3986232,0,4999999,
150,attr2_narrow,2,0,4999999,0,4999999,9000000,9999999,
151,balanced,0,1528214,3528213,8000000,9999999,0,1999999,
152,attr0_narrow,0,8987903,9987902,2318610,7318609,5000000,9999999,
153,attr1_narrow,1,5000000,9999999,3061870,4061869,767602,5767601,
154,attr2_narrow,2,3200067,8200066,5000000,9999999,2736366,3736365,
155,balanced,0,1324142,3324141,750304,2750303,8000000,9999999,
156,attr0_narrow,0,7630517,8630516,2140931,7140930,3314153,8314152,
157,attr1_narrow,1,0,4999999,2299159,3299158,4616998,9616997,
158,attr2_narrow,2,5000000,9999999,1796832,6796831,8027422,9027421,
159,balanced,0,3361048,5361047,6823415,8823414,3801407,5801406,
160,attr0_narrow,0,239974,1239973,5000000,9999999,936430,5936429,
161,attr1_narrow,1,0,4999999,7837779,8837778,0,4999999,
162,attr2_narrow,2,5000000,9999999,1942456,6942455,6431252,7431251,
163,balanced,0,8000000,9999999,0,1999999,3058996,5058995,
164,attr0_narrow,0,3207807,4207806,0,4999999,0,4999999,
165,attr1_narrow,1,2554931,7554930,866152,1866151,5000000,9999999,
166,attr2_narrow,2,4363659,9363658,0,4999999,8515911,9515910,
167,balanced,0,730930,2730929,1057016,3057015,0,1999999,
168,attr0_narrow,0,3477621,4477620,2847816,7847815,4073050,9073049,
169,attr1_narrow,1,5000000,9999999,424748,1424747,1978001,6978000,
170,attr2_narrow,2,4442040,9442039,5000000,9999999,3209788,4209787,
171,balanced,0,1108336,3108335,8000000,9999999,1079224,3079223,
172,attr0_narrow,0,5326146,6326145,3675062,8675061,105290,5105289,
173,attr1_narrow,1,1669873,6669872,6032170,7032169,5000000,9999999,
174,attr2_narrow,2,0,4999999,0,4999999,5189164,6189163,
175,balanced,0,8000000,9999999,4905520,6905519,7729333,9729332,
176,attr0_narrow,0,0,999999,0,4999999,2330864,7330863,
177,attr1_narrow,1,2263578,7263577,1015259,2015258,5000000,9999999,
178,attr2_narrow,2,2202170,7202169,0,4999999,1013669,2013668,
179,balanced,0,4798981,6798980,8000000,9999999,8000000,9999999,
180,attr0_narrow,0,0,999999,2149498,7149497,336598,5336597,
181,attr1_narrow,1,0,4999999,968601,1968600,0,4999999,
182,attr2_narrow,2,1112139,6112138,0,4999999,7436290,8436289,
183,balanced,0,8000000,9999999,0,1999999,749241,2749240,
184,attr0_narrow,0,1177308,2177307,877699,5877698,0,4999999,
185,attr1_narrow,1,4788979,9788978,2758933,3758932,0,4999999,
186,attr2_narrow,2,5000000,9999999,5000000,9999999,3236423,4236422,
187,balanced,0,0,1999999,2031613,4031612,3755860,5755859,
188,attr0_narrow,0,811037,1811036,2031279,7031278,2031464,7031463,
189,attr1_narrow,1,4513279,9513278,484718,1484717,464893,5464892,
190,attr2_narrow,2,0,4999999,0,4999999,82726,1082725,
191,balanced,0,0,1999999,4109553,6109552,7931170,9931169,
192,attr0_narrow,0,4999489,5999488,37975,5037974,0,4999999,
193,attr1_narrow,1,5000000,9999999,4872167,5872166,2085321,7085320,
194,attr2_narrow,2,1955493,6955492,5000000,9999999,5966034,6966033,
195,balanced,0,4910153,6910152,6381450,8381449,2285088,4285087,
196,attr0_narrow,0,1371344,2371343,0,4999999,5000000,9999999,
197,attr1_narrow,1,114558,5114557,0,999999,2026985,7026984,
198,attr2_narrow,2,0,4999999,5000000,9999999,1828162,2828161,
199,balanced,0,3808483,5808482,1713372,3713371,4170681,6170680,
200,attr0_narrow,0,2998940,3998939,2844528,7844527,5000000,9999999,
201,attr1_narrow,1,0,4999999,1678095,2678094,331189,5331188,
202,attr2_narrow,2,0,4999999,1562217,6562216,2561236,3561235,
203,balanced,0,4862273,6862272,6186528,8186527,1116244,3116243,
204,attr0_narrow,0,3947632,4947631,1451856,6451855,0,4999999,
205,attr1_narrow,1,0,4999999,2434990,3434989,5000000,9999999,
206,attr2_narrow,2,1062424,6062423,3163332,8163331,5828668,6828667,
207,balanced,0,2539318,4539317,1897219,3897218,1687832,3687831,
208,attr0_narrow,0,7967282,8967281,1460937,6460936,5000000,9999999,
209,attr1_narrow,1,0,4999999,693364,1693363,0,4999999,
210,attr2_narrow,2,0,4999999,2935298,7935297,2437102,3437101,
211,balanced,0,0,1999999,4994504,6994503,0,1999999,
212,attr0_narrow,0,4599047,5599046,3118758,8118757,5000000,9999999,
213,attr1_narrow,1,0,4999999,729953,1729952,2828414,7828413,
214,attr2_narrow,2,0,4999999,5000000,9999999,7157118,8157117,
215,balanced,0,2341755,4341754,3849295,5849294,5505881,7505880,
216,attr0_narrow,0,8162712,9162711,5000000,9999999,5000000,9999999,
217,attr1_narrow,1,1452949,6452948,3293241,4293240,1192554,6192553,
218,attr2_narrow,2,3830659,8830658,0,4999999,2113094,3113093,
219,balanced,0,1931702,3931701,6912022,8912021,6926863,8926862,
220,attr0_narrow,0,5366772,6366771,5000000,9999999,0,4999999,
221,attr1_narrow,1,5000000,9999999,955115,1955114,5000000,9999999,
222,attr2_narrow,2,0,4999999,0,4999999,484954,1484953,
223,balanced,0,0,1999999,937655,2937654,7223750,9223749,
224,attr0_narrow,0,3941338,4941337,0,4999999,5000000,9999999,
225,attr1_narrow,1,0,4999999,857494,1857493,2806177,7806176,
226,attr2_narrow,2,4028834,9028833,1850284,6850283,9000000,9999999,
227,balanced,0,8000000,9999999,5725342,7725341,2958977,4958976,
228,attr0_narrow,0,1279984,2279983,5000000,9999999,4654218,9654217,
229,attr1_narrow,1,1052891,6052890,2188496,3188495,388608,5388607,
230,attr2_narrow,2,0,4999999,2297882,7297881,1835830,2835829,
231,balanced,0,3978501,5978500,8000000,9999999,0,1999999,
232,attr0_narrow,0,1757767,2757766,3769406,8769405,2892132,7892131,
233,attr1_narrow,1,5000000,9999999,7428016,8428015,5000000,9999999,
234,attr2_narrow,2,5000000,9999999,2787215,7787214,5288234,6288233,
235,balanced,0,2650947,4650946,501882,2501881,4480331,6480330,
236,attr0_narrow,0,8755207,9755206,0,4999999,1308700,6308699,
237,attr1_narrow,1,5000000,9999999,2674166,3674165,0,4999999,
238,attr2_narrow,2,0,4999999,522842,5522841,6235321,7235320,
239,balanced,0,0,1999999,2975577,4975576,2016018,4016017,
240,attr0_narrow,0,4750940,5750939,3124885,8124884,797240,5797239,
241,attr1_narrow,1,3997361,8997360,0,999999,3724004,8724003,
242,attr2_narrow,2,4266052,9266051,0,4999999,7608589,8608588,
243,balanced,0,1180175,3180174,5503765,7503764,5026084,7026083,
244,attr0_narrow,0,9000000,9999999,5000000,9999999,5000000,9999999,
245,attr1_narrow,1,719036,5719035,3250213,4250212,0,4999999,
246,attr2_narrow,2,4855029,9855028,2911479,7911478,6490493,7490492,
247,balanced,0,6068986,8068985,83023,2083022,1405527,3405526,
248,attr0_narrow,0,2524536,3524535,1428596,6428595,2868484,7868483,
249,attr1_narrow,1,2826229,7826228,1428917,2428916,0,4999999,
250,attr2_narrow,2,5000000,9999999,0,4999999,4911941,5911940,
251,balanced,0,2282095,4282094,7103764,9103763,2545131,4545130,
252,attr0_narrow,0,3874203,4874202,2830969,7830968,0,4999999,
253,attr1_narrow,1,1808417,6808416,2187322,3187321,0,4999999,
254,attr2_narrow,2,2815504,7815503,0,4999999,5619556,6619555,
255,balanced,0,2045037,4045036,8000000,9999999,2449115,4449114,
256,attr0_narrow,0,7028133,8028132,2278898,7278897,0,4999999,
257,attr1_narrow,1,2513733,7513732,186658,1186657,0,4999999,
258,attr2_narrow,2,0,4999999,0,4999999,4985450,5985449,
259,balanced,0,2401908,4401907,485150,2485149,853319,2853318,
260,attr0_narrow,0,1363939,2363938,5000000,9999999,0,4999999,
261,attr1_narrow,1,5000000,9999999,366905,1366904,3457101,8457100,
262,attr2_narrow,2,0,4999999,0,4999999,7552130,8552129,
263,balanced,0,3467705,5467704,6250630,8250629,0,1999999,
264,attr0_narrow,0,1005258,2005257,2982540,7982539,4222971,9222970,
265,attr1_narrow,1,0,4999999,1560713,2560712,0,4999999,
266,attr2_narrow,2,3149039,8149038,0,4999999,1404117,2404116,
267,balanced,0,1694331,3694330,4036334,6036333,2138828,4138827,
268,attr0_narrow,0,5267426,6267425,3973307,8973306,5000000,9999999,
269,attr1_narrow,1,311192,5311191,5182142,6182141,2963014,7963013,
270,attr2_narrow,2,5000000,9999999,2316913,7316912,0,999999,
271,balanced,0,7825182,9825181,3518218,5518217,7189661,9189660,
272,attr0_narrow,0,6413938,7413937,5000000,9999999,1926654,6926653,
273,attr1_narrow,1,0,4999999,7575740,8575739,0,4999999,
274,attr2_narrow,2,0,4999999,5000000,9999999,1861348,2861347,
275,balanced,0,4305578,6305577,7160462,9160461,8000000,9999999,
276,attr0_narrow,0,1644608,2644607,5000000,9999999,5000000,9999999,
277,attr1_narrow,1,4387453,9387452,1953378,2953377,3189663,8189662,
278,attr2_narrow,2,2373353,7373352,0,4999999,5553842,6553841,
279,balanced,0,8000000,9999999,4733508,6733507,5994812,7994811,
280,attr0_narrow,0,8157975,9157974,5000000,9999999,709183,5709182,
281,attr1_narrow,1,0,4999999,4575103,5575102,0,4999999,
282,attr2_narrow,2,2153615,7153614,5000000,9999999,8284763,9284762,
283,balanced,0,6110253,8110252,5180276,7180275,0,1999999,
284,attr0_narrow,0,3068619,4068618,0,4999999,4065808,9065807,
285,attr1_narrow,1,5000000,9999999,642569,1642568,1186711,6186710,
286,attr2_narrow,2,263421,5263420,5000000,9999999,8236007,9236006,
287,balanced,0,5568599,7568598,6248936,8248935,8000000,9999999,
288,attr0_narrow,0,6340017,7340016,2676364,7676363,2859067,7859066,
289,attr1_narrow,1,0,4999999,8020929,9020928,0,4999999,
290,attr2_narrow,2,4209894,9209893,0,4999999,581709,1581708,
291,balanced,0,2106552,4106551,7211973,9211972,0,1999999,
292,attr0_narrow,0,5938915,6938914,5000000,9999999,4782191,9782190,
293,attr1_narrow,1,5000000,9999999,8175674,9175673,0,4999999,
294,attr2_narrow,2,0,4999999,3450835,8450834,7187538,8187537,
295,balanced,0,3733971,5733970,7209678,9209677,7503349,9503348,
296,attr0_narrow,0,6340462,7340461,5000000,9999999,5000000,9999999,
297,attr1_narrow,1,0,4999999,2049682,3049681,0,4999999,
298,attr2_narrow,2,0,4999999,2517306,7517305,2893505,3893504,
299,balanced,0,0,1999999,7957176,9957175,6956250,8956249,
300,attr0_narrow,0,6658374,7658373,10622,5010621,0,4999999,
301,attr1_narrow,1,2311253,7311252,4350846,5350845,5000000,9999999,
302,attr2_narrow,2,5000000,9999999,5000000,9999999,1865007,2865006,
303,balanced,0,6214464,8214463,0,1999999,5705319,7705318,
304,attr0_narrow,0,5993191,6993190,0,4999999,0,4999999,
305,attr1_narrow,1,2402452,7402451,605669,1605668,1099392,6099391,
306,attr2_narrow,2,3242207,8242206,1556014,6556013,6166004,7166003,
307,balanced,0,5700804,7700803,0,1999999,8000000,9999999,
308,attr0_narrow,0,9000000,9999999,0,4999999,5000000,9999999,
309,attr1_narrow,1,4702963,9702962,6923651,7923650,5000000,9999999,
310,attr2_narrow,2,322746,5322745,5000000,9999999,8429077,9429076,
311,balanced,0,3318852,5318851,6560713,8560712,0,1999999,
312,attr0_narrow,0,4020923,5020922,0,4999999,0,4999999,
313,attr1_narrow,1,5000000,9999999,1641830,2641829,5000000,9999999,
314,attr2_narrow,2,5000000,9999999,5000000,9999999,1509340,2509339,
315,balanced,0,269482,2269481,1003888,3003887,3467905,5467904,
316,attr0_narrow,0,8503260,9503259,5000000,9999999,2088804,7088803,
317,attr1_narrow,1,747632,5747631,3372780,4372779,5000000,9999999,
318,attr2_narrow,2,103097,5103096,2521237,7521236,9000000,9999999,
319,balanced,0,4379470,6379469,4136735,6136734,0,1999999,
320,attr0_narrow,0,5438839,6438838,0,4999999,4125685,9125684,
321,attr1_narrow,1,1517610,6517609,5202326,6202325,1479904,6479903,
322,attr2_narrow,2,0,4999999,0,4999999,8896697,9896696,
323,balanced,0,0,1999999,7834913,9834912,7559246,9559245,
324,attr0_narrow,0,2003046,3003045,5000000,9999999,0,4999999,
325,attr1_narrow,1,5000000,9999999,8712917,9712916,3841516,8841515,
326,attr2_narrow,2,1681930,6681929,5000000,9999999,6798108,7798107,
327,balanced,0,3734458,5734457,5129667,7129666,8000000,9999999,
328,attr0_narrow,0,3719211,4719210,5000000,9999999,797862,5797861,
329,attr1_narrow,1,3297801,8297800,7881677,8881676,1305419,6305418,
330,attr2_narrow,2,0,4999999,5000000,9999999,4406507,5406506,
331,balanced,0,8000000,9999999,5641078,7641077,2011433,4011432,
332,attr0_narrow,0,7012054,8012053,4378801,9378800,141087,5141086,
333,attr1_narrow,1,2565606,7565605,0,999999,5000000,9999999,
334,attr2_narrow,2,2965651,7965650,3466594,8466593,0,999999,
335,balanced,0,8000000,9999999,6055736,8055735,5924230,7924229,
336,attr0_narrow,0,8605989,9605988,541336,5541335,3386430,8386429,
337,attr1_narrow,1,2949250,7949249,0,999999,5000000,9999999,
338,attr2_narrow,2,5000000,9999999,1359183,6359182,1571313,2571312,
339,balanced,0,4716437,6716436,8000000,9999999,5783435,7783434,
340,attr0_narrow,0,5615895,6615894,5000000,9999999,5000000,9999999,
341,attr1_narrow,1,1907641,6907640,6097180,7097179,0,4999999,
342,attr2_narrow,2,5000000,9999999,4935961,9935960,8654339,9654338,
343,balanced,0,5073836,7073835,3018994,5018993,7083255,9083254,
344,attr0_narrow,0,3989752,4989751,5000000,9999999,2661414,7661413,
345,attr1_narrow,1,577072,5577071,6264807,7264806,0,4999999,
346,attr2_narrow,2,5000000,9999999,4405483,9405482,118457,1118456,
347,balanced,0,0,1999999,8000000,9999999,0,1999999,
348,attr0_narrow,0,4044454,5044453,0,4999999,5000000,9999999,
349,attr1_narrow,1,0,4999999,3916701,4916700,3101617,8101616,
350,attr2_narrow,2,0,4999999,0,4999999,8535691,9535690,
351,balanced,0,1118054,3118053,6105487,8105486,6242094,8242093,
352,attr0_narrow,0,11922,1011921,2835595,7835594,4902249,9902248,
353,attr1_narrow,1,3983866,8983865,5632651,6632650,5000000,9999999,
354,attr2_narrow,2,4539932,9539931,716543,5716542,6587844,7587843,
355,balanced,0,6983170,8983169,7119885,9119884,6474967,8474966,
356,attr0_narrow,0,8400508,9400507,2275819,7275818,624210,5624209,
357,attr1_narrow,1,5000000,9999999,3002946,4002945,2015365,7015364,
358,attr2_narrow,2,5000000,9999999,335772,5335771,8966233,9966232,
359,balanced,0,8000000,9999999,0,1999999,2546921,4546920,
360,attr0_narrow,0,831602,1831601,5000000,9999999,0,4999999,
361,attr1_narrow,1,759752,5759751,3187455,4187454,0,4999999,
362,attr2_narrow,2,0,4999999,897284,5897283,311021,1311020,
363,balanced,0,4299765,6299764,3720432,5720431,2171295,4171294,
364,attr0_narrow,0,8169123,9169122,0,4999999,4229982,9229981,
365,attr1_narrow,1,5000000,9999999,7357735,8357734,0,4999999,
366,attr2_narrow,2,1716861,6716860,0,4999999,7118472,8118471,
367,balanced,0,3409930,5409929,2331326,4331325,2330457,4330456,
368,attr0_narrow,0,412915,1412914,5000000,9999999,0,4999999,
369,attr1_narrow,1,5000000,9999999,5684280,6684279,5000000,9999999,
370,attr2_narrow,2,5000000,9999999,0,4999999,7856055,8856054,
371,balanced,0,7554475,9554474,0,1999999,5037752,7037751,
372,attr0_narrow,0,3690066,4690065,2166119,7166118,4429023,9429022,
373,attr1_narrow,1,5000000,9999999,2555000,3554999,0,4999999,
374,attr2_narrow,2,5000000,9999999,447493,5447492,2275385,3275384,
375,balanced,0,2243401,4243400,5129635,7129634,4434602,6434601,
376,attr0_narrow,0,5897471,6897470,3852828,8852827,5000000,9999999,
377,attr1_narrow,1,0,4999999,3767654,4767653,4482040,9482039,
378,attr2_narrow,2,806786,5806785,5000000,9999999,3449194,4449193,
379,balanced,0,7911762,9911761,5300267,7300266,4943798,6943797,
380,attr0_narrow,0,3996854,4996853,0,4999999,3410071,8410070,
381,attr1_narrow,1,3215220,8215219,3956590,4956589,5000000,9999999,
382,attr2_narrow,2,0,4999999,4383714,9383713,6657628,7657627,
383,balanced,0,217776,2217775,3170169,5170168,3143096,5143095,
384,attr0_narrow,0,5729011,6729010,4538163,9538162,5000000,9999999,
385,attr1_narrow,1,0,4999999,2169595,3169594,4591796,9591795,
386,attr2_narrow,2,0,4999999,5000000,9999999,5350292,6350291,
387,balanced,0,3046399,5046398,5601181,7601180,5233615,7233614,
388,attr0_narrow,0,622570,1622569,0,4999999,4374605,9374604,
389,attr1_narrow,1,5000000,9999999,902586,1902585,5000000,9999999,
390,attr2_narrow,2,0,4999999,0,4999999,1010290,2010289,
391,balanced,0,3478545,5478544,4892988,6892987,554318,2554317,
392,attr0_narrow,0,4461723,5461722,2812493,7812492,3636219,8636218,
393,attr1_narrow,1,4655824,9655823,5416411,6416410,2181548,7181547,
394,attr2_narrow,2,5000000,9999999,4381634,9381633,2557418,3557417,
395,balanced,0,6025812,8025811,7827824,9827823,3401832,5401831,
396,attr0_narrow,0,362304,1362303,2371455,7371454,0,4999999,
397,attr1_narrow,1,49289,5049288,4010753,5010752,5000000,9999999,
398,attr2_narrow,2,5000000,9999999,5000000,9999999,4908429,5908428,
399,balanced,0,8000000,9999999,4347120,6347119,1142763,3142762,
400,attr0_narrow,0,8229890,9229889,0,4999999,2039945,7039944,
401,attr1_narrow,1,0,4999999,8771639,9771638,4539940,9539939,
