query_idx,profile,primary_attr,attr0_low,attr0_high,attr1_low,attr1_high,attr2_low,attr2_high,expected_top10
46,balanced,0,692074,2692073,692074,2692073,692074,2692073,
47,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
48,tiny_all,0,5418879,5468878,5418879,5468878,5418879,5468878,
49,small_all,0,4918644,5018643,4918644,5018643,4918644,5018643,
50,medium_all,0,6405699,6905698,6405699,6905698,6405699,6905698,
51,attr0_narrow,0,5112548,6112547,3112548,8112547,3112548,8112547,
52,attr1_narrow,1,5000000,9999999,7659710,8659709,5000000,9999999,
53,attr2_narrow,2,154675,5154674,154675,5154674,2154675,3154674,
54,balanced,0,8000000,9999999,8000000,9999999,8000000,9999999,
55,broad,0,487647,5487646,487647,5487646,487647,5487646,
56,tiny_all,0,4885624,4935623,4885624,4935623,4885624,4935623,
57,small_all,0,5084939,5184938,5084939,5184938,5084939,5184938,
58,medium_all,0,0,499999,0,499999,0,499999,
59,attr0_narrow,0,7398552,8398551,5000000,9999999,5000000,9999999,
60,attr1_narrow,1,0,4999999,522670,1522669,0,4999999,
61,attr2_narrow,2,5000000,9999999,5000000,9999999,8040042,9040041,
62,balanced,0,0,1999999,0,1999999,0,1999999,
63,broad,0,0,4999999,0,4999999,0,4999999,
64,tiny_all,0,7614010,7664009,7614010,7664009,7614010,7664009,
65,small_all,0,801267,901266,801267,901266,801267,901266,
66,medium_all,0,1677183,2177182,1677183,2177182,1677183,2177182,
67,attr0_narrow,0,3204564,4204563,1204564,6204563,1204564,6204563,
68,attr1_narrow,1,5000000,9999999,8926895,9926894,5000000,9999999,
69,attr2_narrow,2,2299685,7299684,2299685,7299684,4299685,5299684,
70,balanced,0,6752238,8752237,6752238,8752237,6752238,8752237,
71,broad,0,1073958,6073957,1073958,6073957,1073958,6073957,
72,tiny_all,0,4132117,4182116,4132117,4182116,4132117,4182116,
73,small_all,0,6223150,6323149,6223150,6323149,6223150,6323149,
74,medium_all,0,68377,568376,68377,568376,68377,568376,
75,attr0_narrow,0,8281373,9281372,5000000,9999999,5000000,9999999,
76,attr1_narrow,1,622360,5622359,2622360,3622359,622360,5622359,
77,attr2_narrow,2,4213218,9213217,4213218,9213217,6213218,7213217,
78,balanced,0,6306984,8306983,6306984,8306983,6306984,8306983,
79,broad,0,3868955,8868954,3868955,8868954,3868955,8868954,
80,tiny_all,0,5363615,5413614,5363615,5413614,5363615,5413614,
81,small_all,0,7267528,7367527,7267528,7367527,7267528,7367527,
82,medium_all,0,6425528,6925527,6425528,6925527,6425528,6925527,
83,attr0_narrow,0,6251766,7251765,4251766,9251765,4251766,9251765,
84,attr1_narrow,1,1916896,6916895,3916896,4916895,1916896,6916895,
85,attr2_narrow,2,4040922,9040921,4040922,9040921,6040922,7040921,
86,balanced,0,2368887,4368886,2368887,4368886,2368887,4368886,
87,broad,0,4472961,9472960,4472961,9472960,4472961,9472960,
88,tiny_all,0,7686935,7736934,7686935,7736934,7686935,7736934,
89,small_all,0,2063068,2163067,2063068,2163067,2063068,2163067,
90,medium_all,0,4978290,5478289,4978290,5478289,4978290,5478289,
91,attr0_narrow,0,4654380,5654379,2654380,7654379,2654380,7654379,
92,attr1_narrow,1,2981898,7981897,4981898,5981897,2981898,7981897,
93,attr2_narrow,2,1646610,6646609,1646610,6646609,3646610,4646609,
94,balanced,0,2814069,4814068,2814069,4814068,2814069,4814068,
95,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
96,tiny_all,0,9512158,9562157,9512158,9562157,9512158,9562157,
97,small_all,0,1727904,1827903,1727904,1827903,1727904,1827903,
98,medium_all,0,4234617,4734616,4234617,4734616,4234617,4734616,
99,attr0_narrow,0,2966254,3966253,966254,5966253,966254,5966253,
100,attr1_narrow,1,5000000,9999999,9000000,9999999,5000000,9999999,
101,attr2_narrow,2,1061360,6061359,1061360,6061359,3061360,4061359,
102,balanced,0,0,1999999,0,1999999,0,1999999,
103,broad,0,4262433,9262432,4262433,9262432,4262433,9262432,
104,tiny_all,0,1697156,1747155,1697156,1747155,1697156,1747155,
105,small_all,0,7172380,7272379,7172380,7272379,7172380,7272379,
106,medium_all,0,430617,930616,430617,930616,430617,930616,
107,attr0_narrow,0,2099689,3099688,99689,5099688,99689,5099688,
108,attr1_narrow,1,5000000,9999999,8620889,9620888,5000000,9999999,
109,attr2_narrow,2,5000000,9999999,5000000,9999999,7964701,8964700,
110,balanced,0,2165092,4165091,2165092,4165091,2165092,4165091,
111,broad,0,1496819,6496818,1496819,6496818,1496819,6496818,
112,tiny_all,0,2225159,2275158,2225159,2275158,2225159,2275158,
113,small_all,0,6703131,6803130,6703131,6803130,6703131,6803130,
114,medium_all,0,7595787,8095786,7595787,8095786,7595787,8095786,
115,attr0_narrow,0,8340209,9340208,5000000,9999999,5000000,9999999,
116,attr1_narrow,1,858993,5858992,2858993,3858992,858993,5858992,
117,attr2_narrow,2,5000000,9999999,5000000,9999999,8319395,9319394,
118,balanced,0,8000000,9999999,8000000,9999999,8000000,9999999,
119,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
120,tiny_all,0,4569504,4619503,4569504,4619503,4569504,4619503,
121,small_all,0,1345912,1445911,1345912,1445911,1345912,1445911,
122,medium_all,0,1282741,1782740,1282741,1782740,1282741,1782740,
123,attr0_narrow,0,7737897,8737896,5000000,9999999,5000000,9999999,
124,attr1_narrow,1,1548981,6548980,3548981,4548980,1548981,6548980,
125,attr2_narrow,2,1264183,6264182,1264183,6264182,3264183,4264182,
126,balanced,0,5642305,7642304,5642305,7642304,5642305,7642304,
127,broad,0,2288218,7288217,2288218,7288217,2288218,7288217,
128,tiny_all,0,2517956,2567955,2517956,2567955,2517956,2567955,
129,small_all,0,1433059,1533058,1433059,1533058,1433059,1533058,
130,medium_all,0,4981786,5481785,4981786,5481785,4981786,5481785,
131,attr0_narrow,0,2051788,3051787,51788,5051787,51788,5051787,
132,attr1_narrow,1,840045,5840044,2840045,3840044,840045,5840044,
133,attr2_narrow,2,5000000,9999999,5000000,9999999,9000000,9999999,
134,balanced,0,4477127,6477126,4477127,6477126,4477127,6477126,
135,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
136,tiny_all,0,6717956,6767955,6717956,6767955,6717956,6767955,
137,small_all,0,2809641,2909640,2809641,2909640,2809641,2909640,
138,medium_all,0,5444396,5944395,5444396,5944395,5444396,5944395,
139,attr0_narrow,0,2566694,3566693,566694,5566693,566694,5566693,
140,attr1_narrow,1,0,4999999,1776106,2776105,0,4999999,
141,attr2_narrow,2,0,4999999,0,4999999,146270,1146269,
142,balanced,0,518748,2518747,518748,2518747,518748,2518747,
143,broad,0,4800717,9800716,4800717,9800716,4800717,9800716,
144,tiny_all,0,6542571,6592570,6542571,6592570,6542571,6592570,
145,small_all,0,6109290,6209289,6109290,6209289,6109290,6209289,
146,medium_all,0,1756303,2256302,1756303,2256302,1756303,2256302,
147,attr0_narrow,0,6488562,7488561,4488562,9488561,4488562,9488561,
148,attr1_narrow,1,759587,5759586,2759587,3759586,759587,5759586,
149,attr2_narrow,2,2446979,7446978,2446979,7446978,4446979,5446978,
150,balanced,0,0,1999999,0,1999999,0,1999999,
151,broad,0,2278392,7278391,2278392,7278391,2278392,7278391,
152,tiny_all,0,3330333,3380332,3330333,3380332,3330333,3380332,
153,small_all,0,1053885,1153884,1053885,1153884,1053885,1153884,
154,medium_all,0,2587701,3087700,2587701,3087700,2587701,3087700,
155,attr0_narrow,0,8980089,9980088,5000000,9999999,5000000,9999999,
156,attr1_narrow,1,4386606,9386605,6386606,7386605,4386606,9386605,
157,attr2_narrow,2,208954,5208953,208954,5208953,2208954,3208953,
158,balanced,0,6613039,8613038,6613039,8613038,6613039,8613038,
159,broad,0,1330664,6330663,1330664,6330663,1330664,6330663,
160,tiny_all,0,9574420,9624419,9574420,9624419,9574420,9624419,
161,small_all,0,2315644,2415643,2315644,2415643,2315644,2415643,
162,medium_all,0,12281,512280,12281,512280,12281,512280,
163,attr0_narrow,0,4397346,5397345,2397346,7397345,2397346,7397345,
164,attr1_narrow,1,0,4999999,206781,1206780,0,4999999,
165,attr2_narrow,2,4761983,9761982,4761983,9761982,6761983,7761982,
166,balanced,0,4768586,6768585,4768586,6768585,4768586,6768585,
167,broad,0,0,4999999,0,4999999,0,4999999,
168,tiny_all,0,4823329,4873328,4823329,4873328,4823329,4873328,
169,small_all,0,4310512,4410511,4310512,4410511,4310512,4410511,
170,medium_all,0,7203173,7703172,7203173,7703172,7203173,7703172,
171,attr0_narrow,0,2876759,3876758,876759,5876758,876759,5876758,
172,attr1_narrow,1,5000000,9999999,7571663,8571662,5000000,9999999,
173,attr2_narrow,2,3420114,8420113,3420114,8420113,5420114,6420113,
174,balanced,0,6780699,8780698,6780699,8780698,6780699,8780698,
175,broad,0,1730111,6730110,1730111,6730110,1730111,6730110,
176,tiny_all,0,5629817,5679816,5629817,5679816,5629817,5679816,
177,small_all,0,4118538,4218537,4118538,4218537,4118538,4218537,
178,medium_all,0,5342200,5842199,5342200,5842199,5342200,5842199,
179,attr0_narrow,0,8963901,9963900,5000000,9999999,5000000,9999999,
180,attr1_narrow,1,0,4999999,886328,1886327,0,4999999,
181,attr2_narrow,2,3402807,8402806,3402807,8402806,5402807,6402806,
182,balanced,0,4916112,6916111,4916112,6916111,4916112,6916111,
183,broad,0,1524022,6524021,1524022,6524021,1524022,6524021,
184,tiny_all,0,4796238,4846237,4796238,4846237,4796238,4846237,
185,small_all,0,3691171,3791170,3691171,3791170,3691171,3791170,
186,medium_all,0,2563278,3063277,2563278,3063277,2563278,3063277,
187,attr0_narrow,0,506100,1506099,0,4999999,0,4999999,
188,attr1_narrow,1,1381815,6381814,3381815,4381814,1381815,6381814,
189,attr2_narrow,2,0,4999999,0,4999999,1704041,2704040,
190,balanced,0,5065968,7065967,5065968,7065967,5065968,7065967,
191,broad,0,4511457,9511456,4511457,9511456,4511457,9511456,
192,tiny_all,0,8297172,8347171,8297172,8347171,8297172,8347171,
193,small_all,0,8494876,8594875,8494876,8594875,8494876,8594875,
194,medium_all,0,6629901,7129900,6629901,7129900,6629901,7129900,
195,attr0_narrow,0,0,999999,0,4999999,0,4999999,
196,attr1_narrow,1,377483,5377482,2377483,3377482,377483,5377482,
197,attr2_narrow,2,0,4999999,0,4999999,1053569,2053568,
198,balanced,0,7222625,9222624,7222625,9222624,7222625,9222624,
199,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
200,tiny_all,0,2922071,2972070,2922071,2972070,2922071,2972070,
201,small_all,0,7419319,7519318,7419319,7519318,7419319,7519318,
202,medium_all,0,6438929,6938928,6438929,6938928,6438929,6938928,
203,attr0_narrow,0,5374250,6374249,3374250,8374249,3374250,8374249,
204,attr1_narrow,1,5000000,9999999,9000000,9999999,5000000,9999999,
205,attr2_narrow,2,0,4999999,0,4999999,386972,1386971,
206,balanced,0,3269022,5269021,3269022,5269021,3269022,5269021,
207,broad,0,4297360,9297359,4297360,9297359,4297360,9297359,
208,tiny_all,0,3088644,3138643,3088644,3138643,3088644,3138643,
209,small_all,0,34636,134635,34636,134635,34636,134635,
210,medium_all,0,8798825,9298824,8798825,9298824,8798825,9298824,
211,attr0_narrow,0,1687576,2687575,0,4999999,0,4999999,
212,attr1_narrow,1,5000000,9999999,8214531,9214530,5000000,9999999,
213,attr2_narrow,2,3914601,8914600,3914601,8914600,5914601,6914600,
214,balanced,0,2862801,4862800,2862801,4862800,2862801,4862800,
215,broad,0,2657103,7657102,2657103,7657102,2657103,7657102,
216,tiny_all,0,3175456,3225455,3175456,3225455,3175456,3225455,
217,small_all,0,9161571,9261570,9161571,9261570,9161571,9261570,
218,medium_all,0,869521,1369520,869521,1369520,869521,1369520,
219,attr0_narrow,0,3739576,4739575,1739576,6739575,1739576,6739575,
220,attr1_narrow,1,4564892,9564891,6564892,7564891,4564892,9564891,
221,attr2_narrow,2,5000000,9999999,5000000,9999999,9000000,9999999,
222,balanced,0,465538,2465537,465538,2465537,465538,2465537,
223,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
224,tiny_all,0,757529,807528,757529,807528,757529,807528,
225,small_all,0,2785898,2885897,2785898,2885897,2785898,2885897,
226,medium_all,0,7544974,8044973,7544974,8044973,7544974,8044973,
227,attr0_narrow,0,2301485,3301484,301485,5301484,301485,5301484,
228,attr1_narrow,1,4677171,9677170,6677171,7677170,4677171,9677170,
229,attr2_narrow,2,935989,5935988,935989,5935988,2935989,3935988,
230,balanced,0,6501232,8501231,6501232,8501231,6501232,8501231,
231,broad,0,2453050,7453049,2453050,7453049,2453050,7453049,
232,tiny_all,0,5509801,5559800,5509801,5559800,5509801,5559800,
233,small_all,0,5458362,5558361,5458362,5558361,5458362,5558361,
234,medium_all,0,260583,760582,260583,760582,260583,760582,
235,attr0_narrow,0,7738386,8738385,5000000,9999999,5000000,9999999,
236,attr1_narrow,1,0,4999999,764021,1764020,0,4999999,
237,attr2_narrow,2,0,4999999,0,4999999,1999549,2999548,
238,balanced,0,7573445,9573444,7573445,9573444,7573445,9573444,
239,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
240,tiny_all,0,457164,507163,457164,507163,457164,507163,
241,small_all,0,3541842,3641841,3541842,3641841,3541842,3641841,
242,medium_all,0,8163532,8663531,8163532,8663531,8163532,8663531,
243,attr0_narrow,0,5420809,6420808,3420809,8420808,3420809,8420808,
244,attr1_narrow,1,0,4999999,1988917,2988916,0,4999999,
245,attr2_narrow,2,2450280,7450279,2450280,7450279,4450280,5450279,
246,balanced,0,1080824,3080823,1080824,3080823,1080824,3080823,
247,broad,0,3272940,8272939,3272940,8272939,3272940,8272939,
248,tiny_all,0,7872309,7922308,7872309,7922308,7872309,7922308,
249,small_all,0,9462774,9562773,9462774,9562773,9462774,9562773,
250,medium_all,0,8236425,8736424,8236425,8736424,8236425,8736424,
251,attr0_narrow,0,3907257,4907256,1907257,6907256,1907257,6907256,
252,attr1_narrow,1,0,4999999,319654,1319653,0,4999999,
253,attr2_narrow,2,4619288,9619287,4619288,9619287,6619288,7619287,
254,balanced,0,0,1999999,0,1999999,0,1999999,
255,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
256,tiny_all,0,1617511,1667510,1617511,1667510,1617511,1667510,
257,small_all,0,4034718,4134717,4034718,4134717,4034718,4134717,
258,medium_all,0,9500000,9999999,9500000,9999999,9500000,9999999,
259,attr0_narrow,0,1000246,2000245,0,4999999,0,4999999,
260,attr1_narrow,1,0,4999999,315485,1315484,0,4999999,
261,attr2_narrow,2,5000000,9999999,5000000,9999999,9000000,9999999,
262,balanced,0,4034089,6034088,4034089,6034088,4034089,6034088,
263,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
264,tiny_all,0,9369592,9419591,9369592,9419591,9369592,9419591,
265,small_all,0,457700,557699,457700,557699,457700,557699,
266,medium_all,0,7446769,7946768,7446769,7946768,7446769,7946768,
267,attr0_narrow,0,0,999999,0,4999999,0,4999999,
268,attr1_narrow,1,1046757,6046756,3046757,4046756,1046757,6046756,
269,attr2_narrow,2,823627,5823626,823627,5823626,2823627,3823626,
270,balanced,0,1734504,3734503,1734504,3734503,1734504,3734503,
271,broad,0,0,4999999,0,4999999,0,4999999,
272,tiny_all,0,2735758,2785757,2735758,2785757,2735758,2785757,
273,small_all,0,8528469,8628468,8528469,8628468,8528469,8628468,
274,medium_all,0,9500000,9999999,9500000,9999999,9500000,9999999,
275,attr0_narrow,0,8250006,9250005,5000000,9999999,5000000,9999999,
276,attr1_narrow,1,1048418,6048417,3048418,4048417,1048418,6048417,
277,attr2_narrow,2,1372365,6372364,1372365,6372364,3372365,4372364,
278,balanced,0,4352195,6352194,4352195,6352194,4352195,6352194,
279,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
280,tiny_all,0,1991129,2041128,1991129,2041128,1991129,2041128,
281,small_all,0,3667067,3767066,3667067,3767066,3667067,3767066,
282,medium_all,0,9238708,9738707,9238708,9738707,9238708,9738707,
283,attr0_narrow,0,5307653,6307652,3307653,8307652,3307653,8307652,
284,attr1_narrow,1,3946734,8946733,5946734,6946733,3946734,8946733,
285,attr2_narrow,2,5000000,9999999,5000000,9999999,8681556,9681555,
286,balanced,0,532201,2532200,532201,2532200,532201,2532200,
287,broad,0,206961,5206960,206961,5206960,206961,5206960,
288,tiny_all,0,3942912,3992911,3942912,3992911,3942912,3992911,
289,small_all,0,4634810,4734809,4634810,4734809,4634810,4734809,
290,medium_all,0,1080618,1580617,1080618,1580617,1080618,1580617,
291,attr0_narrow,0,351542,1351541,0,4999999,0,4999999,
292,attr1_narrow,1,0,4999999,1352830,2352829,0,4999999,
293,attr2_narrow,2,1423692,6423691,1423692,6423691,3423692,4423691,
294,balanced,0,3005158,5005157,3005158,5005157,3005158,5005157,
295,broad,0,0,4999999,0,4999999,0,4999999,
296,tiny_all,0,1604240,1654239,1604240,1654239,1604240,1654239,
297,small_all,0,3143954,3243953,3143954,3243953,3143954,3243953,
298,medium_all,0,3068560,3568559,3068560,3568559,3068560,3568559,
299,attr0_narrow,0,7068378,8068377,5000000,9999999,5000000,9999999,
300,attr1_narrow,1,5000000,9999999,9000000,9999999,5000000,9999999,
301,attr2_narrow,2,0,4999999,0,4999999,0,999999,
302,balanced,0,3531368,5531367,3531368,5531367,3531368,5531367,
303,broad,0,992551,5992550,992551,5992550,992551,5992550,
304,tiny_all,0,9693776,9743775,9693776,9743775,9693776,9743775,
305,small_all,0,5264403,5364402,5264403,5364402,5264403,5364402,
306,medium_all,0,6467201,6967200,6467201,6967200,6467201,6967200,
307,attr0_narrow,0,7027457,8027456,5000000,9999999,5000000,9999999,
308,attr1_narrow,1,5000000,9999999,7745764,8745763,5000000,9999999,
309,attr2_narrow,2,3377554,8377553,3377554,8377553,5377554,6377553,
310,balanced,0,938992,2938991,938992,2938991,938992,2938991,
311,broad,0,0,4999999,0,4999999,0,4999999,
312,tiny_all,0,8453992,8503991,8453992,8503991,8453992,8503991,
313,small_all,0,3034433,3134432,3034433,3134432,3034433,3134432,
314,medium_all,0,6441145,6941144,6441145,6941144,6441145,6941144,
315,attr0_narrow,0,5657298,6657297,3657298,8657297,3657298,8657297,
316,attr1_narrow,1,0,4999999,1394322,2394321,0,4999999,
317,attr2_narrow,2,0,4999999,0,4999999,532858,1532857,
318,balanced,0,2324103,4324102,2324103,4324102,2324103,4324102,
319,broad,0,3238458,8238457,3238458,8238457,3238458,8238457,
320,tiny_all,0,9391106,9441105,9391106,9441105,9391106,9441105,
321,small_all,0,2622006,2722005,2622006,2722005,2622006,2722005,
322,medium_all,0,4657336,5157335,4657336,5157335,4657336,5157335,
323,attr0_narrow,0,663701,1663700,0,4999999,0,4999999,
324,attr1_narrow,1,0,4999999,900053,1900052,0,4999999,
325,attr2_narrow,2,480973,5480972,480973,5480972,2480973,3480972,
326,balanced,0,2621070,4621069,2621070,4621069,2621070,4621069,
327,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
328,tiny_all,0,4285419,4335418,4285419,4335418,4285419,4335418,
329,small_all,0,2686381,2786380,2686381,2786380,2686381,2786380,
330,medium_all,0,480928,980927,480928,980927,480928,980927,
331,attr0_narrow,0,3969390,4969389,1969390,6969389,1969390,6969389,
332,attr1_narrow,1,5000000,9999999,7907154,8907153,5000000,9999999,
333,attr2_narrow,2,0,4999999,0,4999999,55398,1055397,
334,balanced,0,3006653,5006652,3006653,5006652,3006653,5006652,
335,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
336,tiny_all,0,8376782,8426781,8376782,8426781,8376782,8426781,
337,small_all,0,4348719,4448718,4348719,4448718,4348719,4448718,
338,medium_all,0,6653384,7153383,6653384,7153383,6653384,7153383,
339,attr0_narrow,0,6648841,7648840,4648841,9648840,4648841,9648840,
340,attr1_narrow,1,0,4999999,283105,1283104,0,4999999,
341,attr2_narrow,2,5000000,9999999,5000000,9999999,8128917,9128916,
342,balanced,0,7438901,9438900,7438901,9438900,7438901,9438900,
343,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
344,tiny_all,0,5826543,5876542,5826543,5876542,5826543,5876542,
345,small_all,0,3401559,3501558,3401559,3501558,3401559,3501558,
346,medium_all,0,656793,1156792,656793,1156792,656793,1156792,
347,attr0_narrow,0,8370835,9370834,5000000,9999999,5000000,9999999,
348,attr1_narrow,1,4135351,9135350,6135351,7135350,4135351,9135350,
349,attr2_narrow,2,4315293,9315292,4315293,9315292,6315293,7315292,
350,balanced,0,7838484,9838483,7838484,9838483,7838484,9838483,
351,broad,0,0,4999999,0,4999999,0,4999999,
352,tiny_all,0,0,49999,0,49999,0,49999,
353,small_all,0,4719454,4819453,4719454,4819453,4719454,4819453,
354,medium_all,0,2367595,2867594,2367595,2867594,2367595,2867594,
355,attr0_narrow,0,8765210,9765209,5000000,9999999,5000000,9999999,
356,attr1_narrow,1,1265145,6265144,3265145,4265144,1265145,6265144,
357,attr2_narrow,2,3767831,8767830,3767831,8767830,5767831,6767830,
358,balanced,0,7995164,9995163,7995164,9995163,7995164,9995163,
359,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
360,tiny_all,0,3535605,3585604,3535605,3585604,3535605,3585604,
361,small_all,0,8132505,8232504,8132505,8232504,8132505,8232504,
362,medium_all,0,6185369,6685368,6185369,6685368,6185369,6685368,
363,attr0_narrow,0,3281511,4281510,1281511,6281510,1281511,6281510,
364,attr1_narrow,1,730982,5730981,2730982,3730981,730982,5730981,
365,attr2_narrow,2,0,4999999,0,4999999,926748,1926747,
366,balanced,0,0,1999999,0,1999999,0,1999999,
367,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
368,tiny_all,0,4323364,4373363,4323364,4373363,4323364,4373363,
369,small_all,0,7939140,8039139,7939140,8039139,7939140,8039139,
370,medium_all,0,3201382,3701381,3201382,3701381,3201382,3701381,
371,attr0_narrow,0,4360162,5360161,2360162,7360161,2360162,7360161,
372,attr1_narrow,1,4645143,9645142,6645143,7645142,4645143,9645142,
373,attr2_narrow,2,469046,5469045,469046,5469045,2469046,3469045,
374,balanced,0,7308877,9308876,7308877,9308876,7308877,9308876,
375,broad,0,0,4999999,0,4999999,0,4999999,
376,tiny_all,0,8655360,8705359,8655360,8705359,8655360,8705359,
377,small_all,0,3747085,3847084,3747085,3847084,3747085,3847084,
378,medium_all,0,9485592,9985591,9485592,9985591,9485592,9985591,
379,attr0_narrow,0,5498887,6498886,3498887,8498886,3498887,8498886,
380,attr1_narrow,1,2159613,7159612,4159613,5159612,2159613,7159612,
381,attr2_narrow,2,91410,5091409,91410,5091409,2091410,3091409,
382,balanced,0,4913035,6913034,4913035,6913034,4913035,6913034,
383,broad,0,0,4999999,0,4999999,0,4999999,
384,tiny_all,0,6788480,6838479,6788480,6838479,6788480,6838479,
385,small_all,0,2493466,2593465,2493466,2593465,2493466,2593465,
386,medium_all,0,4599769,5099768,4599769,5099768,4599769,5099768,
387,attr0_narrow,0,4068070,5068069,2068070,7068069,2068070,7068069,
388,attr1_narrow,1,1552066,6552065,3552066,4552065,1552066,6552065,
389,attr2_narrow,2,0,4999999,0,4999999,1065824,2065823,
390,balanced,0,1272990,3272989,1272990,3272989,1272990,3272989,
391,broad,0,1035797,6035796,1035797,6035796,1035797,6035796,
392,tiny_all,0,3387278,3437277,3387278,3437277,3387278,3437277,
393,small_all,0,2728068,2828067,2728068,2828067,2728068,2828067,
394,medium_all,0,8952248,9452247,8952248,9452247,8952248,9452247,
395,attr0_narrow,0,8811683,9811682,5000000,9999999,5000000,9999999,
396,attr1_narrow,1,532668,5532667,2532668,3532667,532668,5532667,
397,attr2_narrow,2,0,4999999,0,4999999,1736012,2736011,
398,balanced,0,8000000,9999999,8000000,9999999,8000000,9999999,
399,broad,0,4573219,9573218,4573219,9573218,4573219,9573218,
400,tiny_all,0,6333915,6383914,6333915,6383914,6333915,6383914,
401,small_all,0,4965703,5065702,4965703,5065702,4965703,5065702,
402,medium_all,0,0,499999,0,499999,0,499999,
403,attr0_narrow,0,3341008,4341007,1341008,6341007,1341008,6341007,
404,attr1_narrow,1,1697067,6697066,3697067,4697066,1697067,6697066,
405,attr2_narrow,2,1562075,6562074,1562075,6562074,3562075,4562074,
406,balanced,0,4786894,6786893,4786894,6786893,4786894,6786893,
407,broad,0,4142613,9142612,4142613,9142612,4142613,9142612,
408,tiny_all,0,4215302,4265301,4215302,4265301,4215302,4265301,
409,small_all,0,9458383,9558382,9458383,9558382,9458383,9558382,
410,medium_all,0,9500000,9999999,9500000,9999999,9500000,9999999,
