query_idx,profile,nav_attr,recall,graph_ms,exact_ms,hops,dist,pruned,result_count,insufficient,span0,span1,span2
54,attr2_narrow,2,1,11.797745,203.3459,1030,4514,13764,10,0,5000000,5000000,1000000
55,balanced,0,0.1,11.930004,155.62721,1449,1901,45034,10,0,2000000,2000000,2000000
56,attr0_narrow,0,1,5.760631,127.45343,1033,3473,10302,10,0,1000000,5000000,5000000
57,attr1_narrow,1,0.5,21.05437,171.88293,1033,5158,15410,10,0,5000000,1000000,5000000
58,attr2_narrow,2,1,8.380911,191.9962,1032,5155,15654,10,0,5000000,5000000,1000000
59,balanced,0,0,7.537808,135.60224,1026,1175,28568,10,0,2000000,2000000,2000000
60,attr0_narrow,0,1,6.520356,164.53828,1031,4228,12841,10,0,1000000,5000000,5000000
61,attr1_narrow,1,1,14.026224,172.56167,1030,5595,16824,10,0,5000000,1000000,5000000
62,attr2_narrow,2,1,15.554431,215.58223,1029,4642,14070,10,0,5000000,5000000,1000000
63,balanced,0,0.2,12.081871,143.22559,1506,1910,45376,10,0,2000000,2000000,2000000
64,attr0_narrow,0,1,7.077979,155.88918,1026,4694,14058,10,0,1000000,5000000,5000000
65,attr1_narrow,1,1,9.96874,195.30111,1030,3096,9157,10,0,5000000,1000000,5000000
66,attr2_narrow,2,1,9.85219,204.45629,1026,4251,12726,10,0,5000000,5000000,1000000
67,balanced,0,0.5,8.322711,131.9146,1053,1395,32907,10,0,2000000,2000000,2000000
68,attr0_narrow,0,1,8.095422,177.17378,1037,5807,17734,10,0,1000000,5000000,5000000
69,attr1_narrow,1,1,10.885943,192.59765,1043,4046,12072,10,0,5000000,1000000,5000000
70,attr2_narrow,2,1,14.527992,215.64485,1029,4316,13196,10,0,5000000,5000000,1000000
71,balanced,0,0,0.411397,86.152982,36,36,1103,10,0,2000000,2000000,2000000
72,attr0_narrow,0,1,11.739855,132.63989,1028,4672,14025,10,0,1000000,5000000,5000000
73,attr1_narrow,1,1,12.529807,186.34343,1031,2751,8150,10,0,5000000,1000000,5000000
74,attr2_narrow,2,1,11.566728,206.85688,1027,3163,9111,10,0,5000000,5000000,1000000
75,balanced,0,0.3,7.470321,96.148072,1071,1216,27704,10,0,2000000,2000000,2000000
76,attr0_narrow,0,1,6.131301,156.24776,1042,3812,11784,10,0,1000000,5000000,5000000
77,attr1_narrow,1,1,18.415875,173.36161,1049,3155,9308,10,0,5000000,1000000,5000000
78,attr2_narrow,2,1,14.586222,196.23295,1034,4186,12519,10,0,5000000,5000000,1000000
79,balanced,0,0,0.336857,107.24827,33,33,1006,10,0,2000000,2000000,2000000
80,attr0_narrow,0,1,6.486994,181.29953,1031,4665,13874,10,0,1000000,5000000,5000000
81,attr1_narrow,1,1,14.788704,183.66701,1028,5491,16243,10,0,5000000,1000000,5000000
82,attr2_narrow,2,1,16.966097,213.45252,1028,5474,16329,10,0,5000000,5000000,1000000
83,balanced,0,0,7.754247,103.95164,1027,1173,27815,10,0,2000000,2000000,2000000
84,attr0_narrow,0,1,8.177877,141.17278,1031,3037,8907,10,0,1000000,5000000,5000000
85,attr1_narrow,1,1,12.972313,198.81928,1032,5966,17715,10,0,5000000,1000000,5000000
86,attr2_narrow,2,1,7.688353,200.03459,1028,3868,11810,10,0,5000000,5000000,1000000
87,balanced,0,0,8.513742,104.31352,1077,1354,31306,10,0,2000000,2000000,2000000
88,attr0_narrow,0,1,5.870469,149.74893,1026,3533,10957,10,0,1000000,5000000,5000000
89,attr1_narrow,1,1,11.789188,191.34432,1028,3027,8700,10,0,5000000,1000000,5000000
90,attr2_narrow,2,1,6.523872,202.10463,1033,2761,8207,10,0,5000000,5000000,1000000
91,balanced,0,0,0.425093,148.71284,42,42,1181,10,0,2000000,2000000,2000000
92,attr0_narrow,0,1,5.973934,132.78456,1031,3680,10855,10,0,1000000,5000000,5000000
93,attr1_narrow,1,1,13.495531,194.9346,1031,4691,14014,10,0,5000000,1000000,5000000
94,attr2_narrow,2,1,8.928575,206.06957,1032,5365,15952,10,0,5000000,5000000,1000000
95,balanced,0,0,8.257417,89.070222,1039,1218,29456,10,0,2000000,2000000,2000000
96,attr0_narrow,0,1,6.733348,184.22716,1049,4492,13547,10,0,1000000,5000000,5000000
97,attr1_narrow,1,1,12.132787,181.76617,1029,3209,9465,10,0,5000000,1000000,5000000
98,attr2_narrow,2,1,7.940188,196.66078,1028,4527,13496,10,0,5000000,5000000,1000000
99,balanced,0,0.5,8.121861,129.5841,1026,1282,30835,10,0,2000000,2000000,2000000
100,attr0_narrow,0,0.9,6.965537,142.35272,1044,5245,15789,10,0,1000000,5000000,5000000
101,attr1_narrow,1,1,12.491896,173.88199,1029,4508,13828,10,0,5000000,1000000,5000000
102,attr2_narrow,2,1,6.404256,206.46888,1025,2845,8714,10,0,5000000,5000000,1000000
103,balanced,0,0,0.217811,121.68785,20,20,596,10,0,2000000,2000000,2000000
104,attr0_narrow,0,1,6.890676,182.32204,1029,4774,13852,10,0,1000000,5000000,5000000
105,attr1_narrow,1,1,10.7898,181.42066,1029,2439,7192,10,0,5000000,1000000,5000000
106,attr2_narrow,2,1,13.201376,209.72801,1029,4596,13623,10,0,5000000,5000000,1000000
107,balanced,0,0,0.145355,106.86227,9,9,362,9,1,2000000,2000000,2000000
108,attr0_narrow,0,1,6.327752,169.65909,1033,3961,12158,10,0,1000000,5000000,5000000
109,attr1_narrow,1,1,10.51413,196.61415,1027,2256,6692,10,0,5000000,1000000,5000000
110,attr2_narrow,2,1,17.383495,205.19723,1028,5912,17566,10,0,5000000,5000000,1000000
111,balanced,0,0.4,7.815462,153.29319,1056,1324,31309,10,0,2000000,2000000,2000000
112,attr0_narrow,0,1,6.460283,140.48882,1033,4162,12612,10,0,1000000,5000000,5000000
113,attr1_narrow,1,1,11.021999,190.24179,1037,2849,8442,10,0,5000000,1000000,5000000
114,attr2_narrow,2,0.8,10.17013,196.03772,1033,2630,7703,10,0,5000000,5000000,1000000
115,balanced,0,0.4,9.417869,103.64553,1155,1523,35899,10,0,2000000,2000000,2000000
116,attr0_narrow,0,0.9,6.003159,143.46239,1033,3836,11592,10,0,1000000,5000000,5000000
117,attr1_narrow,1,1,12.39345,184.30355,1032,3833,11716,10,0,5000000,1000000,5000000
118,attr2_narrow,2,0.9,8.242429,207.69014,1027,3910,11720,10,0,5000000,5000000,1000000
119,balanced,0,0,13.067553,98.747601,1459,1796,44025,10,0,2000000,2000000,2000000
120,attr0_narrow,0,1,7.538279,140.61643,1031,2789,8105,10,0,1000000,5000000,5000000
121,attr1_narrow,1,1,14.539523,180.62588,1031,5093,15025,10,0,5000000,1000000,5000000
122,attr2_narrow,2,1,24.294709,209.37466,1037,6094,18238,10,0,5000000,5000000,1000000
123,balanced,0,0,0.266043,109.16346,26,26,792,10,0,2000000,2000000,2000000
124,attr0_narrow,0,1,5.195795,152.9979,1026,2880,8974,10,0,1000000,5000000,5000000
125,attr1_narrow,1,1,12.255309,194.58159,1029,3815,11407,10,0,5000000,1000000,5000000
126,attr2_narrow,2,0.9,14.496532,207.69124,1028,4537,14123,10,0,5000000,5000000,1000000
127,balanced,0,0,0.316247,128.22302,26,26,979,10,0,2000000,2000000,2000000
128,attr0_narrow,0,1,6.82959,161.2222,1028,5134,15606,10,0,1000000,5000000,5000000
129,attr1_narrow,1,1,14.247953,186.75235,1027,4473,13233,10,0,5000000,1000000,5000000
130,attr2_narrow,2,1,16.599504,207.91454,1029,5653,17059,10,0,5000000,5000000,1000000
131,balanced,0,0,9.507728,101.5142,1259,1583,37749,10,0,2000000,2000000,2000000
132,attr0_narrow,0,1,7.601448,181.89664,1031,5861,17636,10,0,1000000,5000000,5000000
133,attr1_narrow,1,1,15.641836,184.78544,1033,5902,17936,10,0,5000000,1000000,5000000
134,attr2_narrow,2,1,7.435154,208.6644,1092,3720,11845,10,0,5000000,5000000,1000000
135,balanced,0,0.1,8.627807,110.80338,1108,1420,33308,10,0,2000000,2000000,2000000
136,attr0_narrow,0,1,11.124963,135.59143,1032,2511,7587,10,0,1000000,5000000,5000000
137,attr1_narrow,1,1,15.010853,192.02911,1030,5836,17145,10,0,5000000,1000000,5000000
138,attr2_narrow,2,1,14.512862,200.83371,1028,4642,13567,10,0,5000000,5000000,1000000
139,balanced,0,0.2,8.293556,122.5089,1039,1290,32159,10,0,2000000,2000000,2000000
140,attr0_narrow,0,1,10.17526,126.64356,1034,4167,12413,10,0,1000000,5000000,5000000
141,attr1_narrow,1,0.9,13.781933,198.9275,1032,4053,11970,10,0,5000000,1000000,5000000
142,attr2_narrow,2,1,14.75448,207.36435,1028,4912,15326,10,0,5000000,5000000,1000000
143,balanced,0,0,8.65603,110.05206,1073,1317,32104,10,0,2000000,2000000,2000000
144,attr0_narrow,0,1,4.548571,135.72489,1032,2625,7887,10,0,1000000,5000000,5000000
145,attr1_narrow,1,1,10.998685,171.73036,1031,2620,7740,10,0,5000000,1000000,5000000
146,attr2_narrow,2,1,7.066949,200.13717,1025,3501,10336,10,0,5000000,5000000,1000000
147,balanced,0,0.1,8.699542,95.510277,1116,1399,34177,10,0,2000000,2000000,2000000
148,attr0_narrow,0,1,3.931466,183.02702,1046,1869,5575,10,0,1000000,5000000,5000000
149,attr1_narrow,1,1,12.397848,188.70512,1047,2918,8497,10,0,5000000,1000000,5000000
150,attr2_narrow,2,0.9,15.163462,199.52927,1046,4962,15103,10,0,5000000,5000000,1000000
151,balanced,0,0.5,8.277114,102.30302,1132,1433,34187,10,0,2000000,2000000,2000000
152,attr0_narrow,0,1,10.005319,121.05709,1031,4117,12688,10,0,1000000,5000000,5000000
153,attr1_narrow,1,1,14.301223,191.80629,1034,5134,15562,10,0,5000000,1000000,5000000
154,attr2_narrow,2,1,9.072387,200.94068,1031,4332,13039,10,0,5000000,5000000,1000000
155,balanced,0,0.5,8.635562,101.84559,1230,1415,33972,10,0,2000000,2000000,2000000
156,attr0_narrow,0,1,8.056558,154.41058,1027,3664,10677,10,0,1000000,5000000,5000000
157,attr1_narrow,1,1,13.587966,182.71506,1031,4318,13053,10,0,5000000,1000000,5000000
158,attr2_narrow,2,0.9,13.133828,201.45887,1037,4120,12488,10,0,5000000,5000000,1000000
159,balanced,0,0.2,8.046509,129.46456,1043,1343,30871,10,0,2000000,2000000,2000000
160,attr0_narrow,0,1,6.885936,135.04364,1036,4749,14381,10,0,1000000,5000000,5000000
161,attr1_narrow,1,1,12.587316,180.00576,1033,4214,12409,10,0,5000000,1000000,5000000
162,attr2_narrow,2,1,11.059129,208.7893,1032,3211,9598,10,0,5000000,5000000,1000000
163,balanced,0,0,0.200639,84.912569,16,16,526,10,0,2000000,2000000,2000000
164,attr0_narrow,0,1,7.340055,159.02487,1031,5524,16496,10,0,1000000,5000000,5000000
165,attr1_narrow,1,1,14.723591,182.43469,1039,4859,14745,10,0,5000000,1000000,5000000
166,attr2_narrow,2,0.8,9.367404,197.98686,1088,2705,8040,10,0,5000000,5000000,1000000
167,balanced,0,0,12.692684,103.58397,1846,2173,51776,10,0,2000000,2000000,2000000
168,attr0_narrow,0,1,5.761002,162.91965,1031,3331,9651,10,0,1000000,5000000,5000000
169,attr1_narrow,1,1,20.391487,172.54868,1029,3972,12008,10,0,5000000,1000000,5000000
170,attr2_narrow,2,1,11.017601,203.07145,1027,3960,12337,10,0,5000000,5000000,1000000
171,balanced,0,0.1,8.895683,98.449399,1260,1561,38306,10,0,2000000,2000000,2000000
172,attr0_narrow,0,1,5.943797,179.91356,1037,4071,12365,10,0,1000000,5000000,5000000
173,attr1_narrow,1,1,13.999673,193.97559,1045,4343,12878,10,0,5000000,1000000,5000000
174,attr2_narrow,2,1,15.591741,212.63805,1029,4999,14878,10,0,5000000,5000000,1000000
175,balanced,0,0,0.311809,92.548973,29,29,850,10,0,2000000,2000000,2000000
176,attr0_narrow,0,1,4.920805,124.68219,1031,2447,7323,10,0,1000000,5000000,5000000
177,attr1_narrow,1,1,13.316543,183.40769,1026,4089,11781,10,0,5000000,1000000,5000000
178,attr2_narrow,2,1,7.733197,220.13086,1027,4324,12703,10,0,5000000,5000000,1000000
179,balanced,0,0.3,10.610752,138.16973,1530,1838,46540,10,0,2000000,2000000,2000000
180,attr0_narrow,0,1,6.024709,125.1379,1029,3770,11601,10,0,1000000,5000000,5000000
181,attr1_narrow,1,1,12.997791,177.08633,1028,4122,11998,10,0,5000000,1000000,5000000
182,attr2_narrow,2,0.9,13.307696,203.58832,1031,4064,11635,10,0,5000000,5000000,1000000
183,balanced,0,0,0.261785,84.089684,23,23,690,10,0,2000000,2000000,2000000
184,attr0_narrow,0,1,5.678306,140.60523,1043,3741,11294,10,0,1000000,5000000,5000000
185,attr1_narrow,1,1,14.631016,192.17693,1027,4538,13753,10,0,5000000,1000000,5000000
186,attr2_narrow,2,1,9.951958,199.60445,1036,3396,10329,10,0,5000000,5000000,1000000
187,balanced,0,0.1,8.519102,92.731217,1239,1428,32770,10,0,2000000,2000000,2000000
188,attr0_narrow,0,1,7.703431,139.02089,1026,5425,15711,10,0,1000000,5000000,5000000
189,attr1_narrow,1,1,12.281789,175.72719,1031,3399,10063,10,0,5000000,1000000,5000000
190,attr2_narrow,2,1,7.573415,201.84693,1033,4038,11954,10,0,5000000,5000000,1000000
191,balanced,0,0,0.232649,96.076016,23,23,719,10,0,2000000,2000000,2000000
192,attr0_narrow,0,1,6.621196,182.30092,1041,5086,15401,10,0,1000000,5000000,5000000
193,attr1_narrow,1,1,13.963686,192.79999,1029,4236,12441,10,0,5000000,1000000,5000000
194,attr2_narrow,2,1,12.235862,213.73522,1032,3971,11673,10,0,5000000,5000000,1000000
195,balanced,0,0.5,9.191252,145.14277,1142,1460,35846,10,0,2000000,2000000,2000000
196,attr0_narrow,0,1,5.651214,139.52266,1029,3585,10500,10,0,1000000,5000000,5000000
197,attr1_narrow,1,1,11.436362,176.85335,1025,3531,11059,10,0,5000000,1000000,5000000
198,attr2_narrow,2,1,7.370542,198.90507,1028,4121,12298,10,0,5000000,5000000,1000000
199,balanced,0,0.7,9.367444,156.48216,1132,1457,35337,10,0,2000000,2000000,2000000
200,attr0_narrow,0,1,5.88711,157.70766,1040,3553,10634,10,0,1000000,5000000,5000000
201,attr1_narrow,1,1,15.768154,181.39848,1029,5583,16820,10,0,5000000,1000000,5000000
202,attr2_narrow,2,1,8.048373,202.89783,1029,4122,12118,10,0,5000000,5000000,1000000
203,balanced,0,0.5,7.790214,145.56044,1113,1308,31675,10,0,2000000,2000000,2000000
204,attr0_narrow,0,1,5.310461,189.6226,1030,3166,9263,10,0,1000000,5000000,5000000
205,attr1_narrow,1,1,13.553761,183.28441,1026,4131,12536,10,0,5000000,1000000,5000000
206,attr2_narrow,2,1,10.402839,209.31793,1028,3158,9824,10,0,5000000,5000000,1000000
207,balanced,0,0.5,10.882766,118.01817,1372,1738,41019,10,0,2000000,2000000,2000000
208,attr0_narrow,0,1,9.967948,164.59475,1027,4155,12963,10,0,1000000,5000000,5000000
209,attr1_narrow,1,1,12.208681,176.54923,1026,3503,10124,10,0,5000000,1000000,5000000
210,attr2_narrow,2,1,7.244554,201.85092,1033,3706,10884,10,0,5000000,5000000,1000000
211,balanced,0,0.1,7.712057,97.400196,1062,1278,29993,10,0,2000000,2000000,2000000
212,attr0_narrow,0,1,5.656274,174.97283,1028,3580,11103,10,0,1000000,5000000,5000000
213,attr1_narrow,1,1,13.904333,196.73957,1028,4887,14594,10,0,5000000,1000000,5000000
214,attr2_narrow,2,1,10.536833,200.08385,1030,2869,8717,10,0,5000000,5000000,1000000
215,balanced,0,0,9.733495,121.52165,1188,1562,37470,10,0,2000000,2000000,2000000
216,attr0_narrow,0,1,9.226869,137.92989,1038,4116,12213,10,0,1000000,5000000,5000000
217,attr1_narrow,1,1,13.964197,190.41318,1025,4632,14083,10,0,5000000,1000000,5000000
218,attr2_narrow,2,1,8.044395,224.7898,1027,4537,13838,10,0,5000000,5000000,1000000
219,balanced,0,0,7.319686,112.98652,1067,1274,30663,10,0,2000000,2000000,2000000
220,attr0_narrow,0,1,7.040108,173.51135,1044,5322,16096,10,0,1000000,5000000,5000000
221,attr1_narrow,1,1,13.959397,173.41589,1032,4751,14272,10,0,5000000,1000000,5000000
222,attr2_narrow,2,1,7.405548,217.54426,1036,4109,12546,10,0,5000000,5000000,1000000
223,balanced,0,0,7.684174,90.141325,1088,1214,29088,10,0,2000000,2000000,2000000
224,attr0_narrow,0,0.9,7.023045,169.06071,1030,5194,15423,10,0,1000000,5000000,5000000
225,attr1_narrow,1,1,12.874288,174.81219,1028,4206,12733,10,0,5000000,1000000,5000000
226,attr2_narrow,2,1,13.286016,196.50363,1037,4262,12526,10,0,5000000,5000000,1000000
227,balanced,0,0,0.188607,93.171119,13,13,532,10,0,2000000,2000000,2000000
228,attr0_narrow,0,1,5.27305,160.66505,1034,3264,9839,10,0,1000000,5000000,5000000
229,attr1_narrow,1,1,12.292779,186.17507,1042,3027,9141,10,0,5000000,1000000,5000000
230,attr2_narrow,2,1,7.374259,201.11123,1035,3393,10141,10,0,5000000,5000000,1000000
231,balanced,0,0.3,7.598021,132.49287,1098,1383,31962,10,0,2000000,2000000,2000000
232,attr0_narrow,0,1,7.876428,143.2351,1029,5282,15777,10,0,1000000,5000000,5000000
233,attr1_narrow,1,1,14.778505,202.06462,1039,3326,10338,10,0,5000000,1000000,5000000
234,attr2_narrow,2,1,10.567872,204.61615,1042,3247,9736,10,0,5000000,5000000,1000000
235,balanced,0,0.3,11.157235,117.77517,1482,1754,43012,10,0,2000000,2000000,2000000
236,attr0_narrow,0,1,10.065813,126.55047,1030,4221,12671,10,0,1000000,5000000,5000000
237,attr1_narrow,1,1,14.328204,184.25741,1027,5180,15341,10,0,5000000,1000000,5000000
238,attr2_narrow,2,1,12.140241,227.22633,1031,3782,11556,10,0,5000000,5000000,1000000
239,balanced,0,0.2,8.365802,93.540696,1158,1282,31310,10,0,2000000,2000000,2000000
240,attr0_narrow,0,0.8,5.396463,174.90519,1030,3319,10116,10,0,1000000,5000000,5000000
241,attr1_narrow,1,1,14.197066,172.6165,1031,5251,15829,10,0,5000000,1000000,5000000
242,attr2_narrow,2,1,8.420205,224.62244,1051,2110,6332,10,0,5000000,5000000,1000000
243,balanced,0,0.3,8.520374,110.17291,1047,1416,32808,10,0,2000000,2000000,2000000
244,attr0_narrow,0,1,11.542582,121.08688,1030,5054,15135,10,0,1000000,5000000,5000000
245,attr1_narrow,1,1,14.80244,191.61571,1036,5005,14761,10,0,5000000,1000000,5000000
246,attr2_narrow,2,1,9.619901,200.91352,1032,2579,8068,10,0,5000000,5000000,1000000
247,balanced,0,0,0.108094,127.75576,7,7,290,7,1,2000000,2000000,2000000
248,attr0_narrow,0,1,7.57049,173.66687,1029,5450,16348,10,0,1000000,5000000,5000000
249,attr1_narrow,1,1,14.974195,178.77487,1027,5332,15973,10,0,5000000,1000000,5000000
250,attr2_narrow,2,1,13.029811,205.04458,1031,4419,13856,10,0,5000000,5000000,1000000
251,balanced,0,0.1,7.721205,115.0918,1042,1293,30106,10,0,2000000,2000000,2000000
252,attr0_narrow,0,1,5.027306,168.68957,1028,2698,8030,10,0,1000000,5000000,5000000
253,attr1_narrow,1,1,15.301693,207.53499,1036,5235,15604,10,0,5000000,1000000,5000000
254,attr2_narrow,2,1,11.125986,207.04449,1030,3425,9980,10,0,5000000,5000000,1000000
255,balanced,0,0.1,8.224525,108.52715,1219,1433,35382,10,0,2000000,2000000,2000000
256,attr0_narrow,0,0.9,4.268863,153.9573,1031,2178,6640,10,0,1000000,5000000,5000000
257,attr1_narrow,1,1,12.570073,172.97242,1065,3900,11426,10,0,5000000,1000000,5000000
258,attr2_narrow,2,1,9.616925,229.56189,1036,2903,8611,10,0,5000000,5000000,1000000
259,balanced,0,0.2,8.410086,112.99044,1114,1435,34582,10,0,2000000,2000000,2000000
260,attr0_narrow,0,1,6.667915,139.72297,1028,5090,15298,10,0,1000000,5000000,5000000
261,attr1_narrow,1,1,13.384221,170.24437,1029,4654,13980,10,0,5000000,1000000,5000000
262,attr2_narrow,2,1,15.728839,200.32172,1045,5328,15805,10,0,5000000,5000000,1000000
263,balanced,0,0.6,11.862898,157.9399,1684,2038,49819,10,0,2000000,2000000,2000000
264,attr0_narrow,0,1,3.327866,135.26524,1037,1237,3589,10,0,1000000,5000000,5000000
265,attr1_narrow,1,0.9,13.968625,180.25907,1328,3285,9837,10,0,5000000,1000000,5000000
266,attr2_narrow,2,0.9,8.068259,199.64185,1035,4378,13797,10,0,5000000,5000000,1000000
267,balanced,0,0,0.094047,113.61328,7,7,230,7,1,2000000,2000000,2000000
268,attr0_narrow,0,0.8,7.219978,174.17613,1035,5863,17598,10,0,1000000,5000000,5000000
269,attr1_narrow,1,1,16.30059,221.6811,1032,5153,15442,10,0,5000000,1000000,5000000
270,attr2_narrow,2,0.9,8.196282,194.24792,1026,4399,13491,10,0,5000000,5000000,1000000
271,balanced,0,0.2,10.973007,94.677534,1403,1580,38539,10,0,2000000,2000000,2000000
272,attr0_narrow,0,0.8,6.778524,162.15549,1039,4766,14712,10,0,1000000,5000000,5000000
273,attr1_narrow,1,1,16.0203,181.38789,1028,3753,11871,10,0,5000000,1000000,5000000
274,attr2_narrow,2,1,6.69196,222.66945,1031,3687,10910,10,0,5000000,5000000,1000000
275,balanced,0,0.5,7.808279,138.66533,1125,1423,34163,10,0,2000000,2000000,2000000
276,attr0_narrow,0,1,7.456164,144.19831,1028,6370,18793,10,0,1000000,5000000,5000000
277,attr1_narrow,1,1,13.948888,181.64318,1028,4444,13115,10,0,5000000,1000000,5000000
278,attr2_narrow,2,1,7.150957,207.2564,1029,2175,6565,10,0,5000000,5000000,1000000
279,balanced,0,0,8.731853,94.442029,1116,1305,31100,10,0,2000000,2000000,2000000
280,attr0_narrow,0,1,9.204917,167.15348,1031,4000,11754,10,0,1000000,5000000,5000000
281,attr1_narrow,1,1,14.185475,196.51236,1029,4183,12564,10,0,5000000,1000000,5000000
282,attr2_narrow,2,1,13.793975,195.99925,1028,4851,14536,10,0,5000000,5000000,1000000
283,balanced,0,0.1,8.321518,136.75782,1101,1372,33022,10,0,2000000,2000000,2000000
284,attr0_narrow,0,1,6.820353,156.30024,1029,5097,15384,10,0,1000000,5000000,5000000
285,attr1_narrow,1,1,12.345138,171.80836,1039,3933,11922,10,0,5000000,1000000,5000000
286,attr2_narrow,2,1,11.66325,225.65469,1044,3945,11812,10,0,5000000,5000000,1000000
