query_idx,profile,nav_attr,recall,graph_ms,exact_ms,hops,dist,pruned,result_count,insufficient,span0,span1,span2
64,attr0_narrow,0,1,13.169588,137.04811,1028,14572,0,10,0,1000000,5000000,5000000
65,attr1_narrow,1,1,13.848911,186.16358,1030,6760,0,10,0,5000000,1000000,5000000
66,attr2_narrow,2,1,7.774486,200.39515,1029,13470,0,10,0,5000000,5000000,1000000
67,balanced,0,1,16.847094,129.07189,1030,21686,0,10,0,2000000,2000000,2000000
68,attr0_narrow,0,1,14.172241,171.56574,1027,19195,0,10,0,1000000,5000000,5000000
69,attr1_narrow,1,1,21.099007,183.27665,1034,11192,0,10,0,5000000,1000000,5000000
70,attr2_narrow,2,1,5.745834,210.55567,1029,11266,0,10,0,5000000,5000000,1000000
71,balanced,0,1,20.25974,83.974879,1028,19679,0,10,0,2000000,2000000,2000000
72,attr0_narrow,0,1,11.501606,122.72366,1030,14788,0,10,0,1000000,5000000,5000000
73,attr1_narrow,1,1,17.204179,170.96342,1028,8127,0,10,0,5000000,1000000,5000000
74,attr2_narrow,2,1,6.621458,210.22573,1028,8987,0,10,0,5000000,5000000,1000000
75,balanced,0,1,38.349713,86.07685,1027,17783,0,10,0,2000000,2000000,2000000
76,attr0_narrow,0,1,19.744247,156.75016,1032,11913,0,10,0,1000000,5000000,5000000
77,attr1_narrow,1,1,11.108324,164.97267,1030,5965,0,10,0,5000000,1000000,5000000
78,attr2_narrow,2,1,7.139397,198.27928,1029,12433,0,10,0,5000000,5000000,1000000
79,balanced,0,1,12.050584,105.43345,1027,11419,0,10,0,2000000,2000000,2000000
80,attr0_narrow,0,1,13.361089,166.93307,1027,15041,0,10,0,1000000,5000000,5000000
81,attr1_narrow,1,1,27.376003,186.52448,1028,16745,0,10,0,5000000,1000000,5000000
82,attr2_narrow,2,1,9.150486,196.48713,1027,17747,0,10,0,5000000,5000000,1000000
83,balanced,0,1,9.434001,101.51813,1031,4831,0,10,0,2000000,2000000,2000000
84,attr0_narrow,0,1,8.893169,142.36135,1031,6712,0,10,0,1000000,5000000,5000000
85,attr1_narrow,1,1,33.782656,182.20198,1026,20649,0,10,0,5000000,1000000,5000000
86,attr2_narrow,2,1,7.186636,201.3207,1026,11262,0,10,0,5000000,5000000,1000000
87,balanced,0,1,33.033521,94.83306,1030,15639,0,10,0,2000000,2000000,2000000
88,attr0_narrow,0,1,25.319299,139.43108,1027,11017,0,10,0,1000000,5000000,5000000
89,attr1_narrow,1,1,14.496284,182.76137,1027,8406,0,10,0,5000000,1000000,5000000
90,attr2_narrow,2,1,5.300793,191.89225,1030,6593,0,10,0,5000000,5000000,1000000
91,balanced,0,1,34.829894,149.53284,1026,15898,0,10,0,2000000,2000000,2000000
92,attr0_narrow,0,1,20.689583,121.83432,1029,9609,0,10,0,1000000,5000000,5000000
93,attr1_narrow,1,1,34.074016,184.64936,1029,14520,0,10,0,5000000,1000000,5000000
94,attr2_narrow,2,1,8.589265,187.94987,1032,18139,0,10,0,5000000,5000000,1000000
95,balanced,0,1,29.158741,85.761143,1025,15312,0,10,0,2000000,2000000,2000000
96,attr0_narrow,0,1,28.569017,174.71365,1027,12371,0,10,0,1000000,5000000,5000000
97,attr1_narrow,1,1,16.899583,172.81558,1028,9427,0,10,0,5000000,1000000,5000000
98,attr2_narrow,2,1,7.372507,197.51896,1027,15027,0,10,0,5000000,5000000,1000000
99,balanced,0,1,40.515864,121.03342,1030,21050,0,10,0,2000000,2000000,2000000
100,attr0_narrow,0,1,30.938873,131.0396,1027,17727,0,10,0,1000000,5000000,5000000
101,attr1_narrow,1,1,20.07413,173.62767,1035,14065,0,10,0,5000000,1000000,5000000
102,attr2_narrow,2,1,6.101706,187.08615,1046,8858,0,10,0,5000000,5000000,1000000
103,balanced,0,1,25.461818,148.7081,1033,9846,0,10,0,2000000,2000000,2000000
104,attr0_narrow,0,1,28.359201,188.13059,1030,14206,0,10,0,1000000,5000000,5000000
105,attr1_narrow,1,1,10.983678,184.43898,1038,5131,0,10,0,5000000,1000000,5000000
106,attr2_narrow,2,1,7.87713,209.81542,1031,14770,0,10,0,5000000,5000000,1000000
107,balanced,0,1,30.753474,108.27438,1032,18173,0,10,0,2000000,2000000,2000000
108,attr0_narrow,0,1,23.090989,182.08473,1029,10692,0,10,0,1000000,5000000,5000000
109,attr1_narrow,1,1,11.120346,204.61969,1027,6457,0,10,0,5000000,1000000,5000000
110,attr2_narrow,2,1,7.998288,226.50331,1027,20618,0,10,0,5000000,5000000,1000000
111,balanced,0,1,34.724205,152.38624,1033,21479,0,10,0,2000000,2000000,2000000
112,attr0_narrow,0,1,27.874144,154.78572,1030,10624,0,10,0,1000000,5000000,5000000
113,attr1_narrow,1,1,10.438758,214.9043,1030,4869,0,10,0,5000000,1000000,5000000
114,attr2_narrow,2,1,5.589258,214.33687,1030,7008,0,10,0,5000000,5000000,1000000
115,balanced,0,1,23.30824,113.71965,1029,14566,0,10,0,2000000,2000000,2000000
116,attr0_narrow,0,1,19.327139,159.09046,1028,12571,0,10,0,1000000,5000000,5000000
117,attr1_narrow,1,1,15.258413,231.10308,1031,11427,0,10,0,5000000,1000000,5000000
118,attr2_narrow,2,1,6.196034,224.20552,1028,9377,0,10,0,5000000,5000000,1000000
119,balanced,0,1,37.479098,122.42259,1030,19886,0,10,0,2000000,2000000,2000000
120,attr0_narrow,0,1,18.499185,168.0389,1036,8191,0,10,0,1000000,5000000,5000000
121,attr1_narrow,1,1,20.161755,226.34171,1028,16583,0,10,0,5000000,1000000,5000000
122,attr2_narrow,2,1,8.610556,236.9089,1026,20818,0,10,0,5000000,5000000,1000000
123,balanced,0,1,26.419176,134.07351,1029,18938,0,10,0,2000000,2000000,2000000
124,attr0_narrow,0,1,17.49569,184.33309,1027,7896,0,10,0,1000000,5000000,5000000
125,attr1_narrow,1,1,14.802833,244.23256,1028,11477,0,10,0,5000000,1000000,5000000
126,attr2_narrow,2,0.9,7.809863,239.27168,1029,15881,0,10,0,5000000,5000000,1000000
127,balanced,0,1,44.738061,147.54399,1027,25706,0,10,0,2000000,2000000,2000000
128,attr0_narrow,0,1,26.176096,194.70141,1030,17005,0,10,0,1000000,5000000,5000000
129,attr1_narrow,1,1,19.981195,231.51408,1027,13391,0,10,0,5000000,1000000,5000000
130,attr2_narrow,2,1,7.963463,267.52915,1028,17518,0,10,0,5000000,5000000,1000000
131,balanced,0,1,22.596705,115.44129,1032,17985,0,10,0,2000000,2000000,2000000
132,attr0_narrow,0,1,30.343189,222.77928,1028,19908,0,10,0,1000000,5000000,5000000
133,attr1_narrow,1,1,22.867487,228.57573,1033,19899,0,10,0,5000000,1000000,5000000
134,attr2_narrow,2,1,4.734113,238.30274,1030,4754,0,10,0,5000000,5000000,1000000
135,balanced,0,1,19.012114,121.52495,1028,12470,0,10,0,2000000,2000000,2000000
136,attr0_narrow,0,1,12.450088,158.60382,1032,6831,0,10,0,1000000,5000000,5000000
137,attr1_narrow,1,1,18.052451,203.79977,1029,19143,0,10,0,5000000,1000000,5000000
138,attr2_narrow,2,1,7.369211,203.94289,1029,14360,0,10,0,5000000,5000000,1000000
139,balanced,0,1,85.291957,134.51309,1028,15223,0,10,0,2000000,2000000,2000000
140,attr0_narrow,0,1,77.470542,123.3484,1031,12290,0,10,0,1000000,5000000,5000000
141,attr1_narrow,1,1,29.923966,196.61358,1032,12980,0,10,0,5000000,1000000,5000000
142,attr2_narrow,2,1,12.537694,201.6419,1029,16169,0,10,0,5000000,5000000,1000000
143,balanced,0,1,81.113174,100.86277,1028,15352,0,10,0,2000000,2000000,2000000
144,attr0_narrow,0,1,11.7838,124.53886,1030,4785,0,10,0,1000000,5000000,5000000
145,attr1_narrow,1,1,8.964243,161.26748,1031,5779,0,10,0,5000000,1000000,5000000
146,attr2_narrow,2,1,15.655433,181.49522,1029,10876,0,10,0,5000000,5000000,1000000
147,balanced,0,1,22.310044,103.84691,1029,15247,0,10,0,2000000,2000000,2000000
148,attr0_narrow,0,1,13.48335,164.29211,1031,3329,0,10,0,1000000,5000000,5000000
149,attr1_narrow,1,1,9.271714,176.53203,1030,7665,0,10,0,5000000,1000000,5000000
150,attr2_narrow,2,1,8.843626,191.46723,1031,16597,0,10,0,5000000,5000000,1000000
151,balanced,0,1,24.016828,98.063913,1029,21052,0,10,0,2000000,2000000,2000000
152,attr0_narrow,0,1,27.729721,107.56316,1028,13529,0,10,0,1000000,5000000,5000000
153,attr1_narrow,1,1,13.285246,183.13146,1029,16324,0,10,0,5000000,1000000,5000000
154,attr2_narrow,2,1,8.151077,188.70387,1028,13157,0,10,0,5000000,5000000,1000000
155,balanced,0,1,16.87644,97.364111,1030,12305,0,10,0,2000000,2000000,2000000
156,attr0_narrow,0,1,18.276054,144.5531,1028,9451,0,10,0,1000000,5000000,5000000
157,attr1_narrow,1,1,21.634137,169.1825,1028,12886,0,10,0,5000000,1000000,5000000
158,attr2_narrow,2,1,7.417912,193.19791,1030,10903,0,10,0,5000000,5000000,1000000
159,balanced,0,1,15.518755,125.33019,1031,4350,0,10,0,2000000,2000000,2000000
160,attr0_narrow,0,1,24.217276,112.74384,1032,15243,0,10,0,1000000,5000000,5000000
161,attr1_narrow,1,1,22.364967,178.44338,1028,12288,0,10,0,5000000,1000000,5000000
162,attr2_narrow,2,1,5.307936,188.22272,1028,4423,0,10,0,5000000,5000000,1000000
163,balanced,0,1,32.299754,81.276451,1029,20918,0,10,0,2000000,2000000,2000000
164,attr0_narrow,0,1,27.838637,156.58494,1028,17148,0,10,0,1000000,5000000,5000000
165,attr1_narrow,1,1,19.945026,161.16141,1032,15188,0,10,0,5000000,1000000,5000000
166,attr2_narrow,2,1,4.254147,183.10685,1036,4547,0,10,0,5000000,5000000,1000000
167,balanced,0,1,11.407549,103.76404,1032,5987,0,10,0,2000000,2000000,2000000
168,attr0_narrow,0,1,18.272006,147.50192,1030,8039,0,10,0,1000000,5000000,5000000
169,attr1_narrow,1,1,13.59979,157.65581,1028,11063,0,10,0,5000000,1000000,5000000
170,attr2_narrow,2,1,14.812741,201.4253,1029,12372,0,10,0,5000000,5000000,1000000
171,balanced,0,1,20.639308,94.555646,1032,15879,0,10,0,2000000,2000000,2000000
172,attr0_narrow,0,1,20.53988,161.59136,1027,11334,0,10,0,1000000,5000000,5000000
173,attr1_narrow,1,1,21.493351,192.66875,1035,14445,0,10,0,5000000,1000000,5000000
174,attr2_narrow,2,1,7.991325,191.90445,1028,15752,0,10,0,5000000,5000000,1000000
175,balanced,0,1,19.807767,88.54392,1028,10250,0,10,0,2000000,2000000,2000000
176,attr0_narrow,0,1,14.950973,120.53833,1028,6355,0,10,0,1000000,5000000,5000000
177,attr1_narrow,1,1,18.279239,163.01965,1026,15018,0,10,0,5000000,1000000,5000000
178,attr2_narrow,2,1,10.372062,185.45035,1028,13297,0,10,0,5000000,5000000,1000000
179,balanced,0,1,31.066324,145.6452,1029,24957,0,10,0,2000000,2000000,2000000
180,attr0_narrow,0,1,17.535635,110.35543,1029,10415,0,10,0,1000000,5000000,5000000
181,attr1_narrow,1,1,14.337303,162.35721,1027,12451,0,10,0,5000000,1000000,5000000
182,attr2_narrow,2,1,7.142643,206.31422,1030,10629,0,10,0,5000000,5000000,1000000
183,balanced,0,1,16.943436,80.693781,1030,7794,0,10,0,2000000,2000000,2000000
184,attr0_narrow,0,1,12.216948,121.71598,1037,8717,0,10,0,1000000,5000000,5000000
185,attr1_narrow,1,1,11.39711,184.69873,1028,13324,0,10,0,5000000,1000000,5000000
186,attr2_narrow,2,1,8.780967,184.81893,1030,10137,0,10,0,5000000,5000000,1000000
187,balanced,0,1,21.218422,87.544231,1029,19236,0,10,0,2000000,2000000,2000000
188,attr0_narrow,0,1,47.169273,117.91831,1028,17665,0,10,0,1000000,5000000,5000000
189,attr1_narrow,1,1,18.424114,174.11218,1029,11090,0,10,0,5000000,1000000,5000000
190,attr2_narrow,2,1,7.674647,180.93484,1031,9742,0,10,0,5000000,5000000,1000000
191,balanced,0,1,13.667297,91.828224,1033,8277,0,10,0,2000000,2000000,2000000
192,attr0_narrow,0,1,22.737351,174.12829,1027,17133,0,10,0,1000000,5000000,5000000
193,attr1_narrow,1,1,16.831534,179.39142,1030,12562,0,10,0,5000000,1000000,5000000
194,attr2_narrow,2,1,8.900433,204.09949,1032,12214,0,10,0,5000000,5000000,1000000
195,balanced,0,1,20.96909,141.39892,1028,14122,0,10,0,2000000,2000000,2000000
196,attr0_narrow,0,1,11.091402,124.67991,1031,10950,0,10,0,1000000,5000000,5000000
197,attr1_narrow,1,1,10.386761,158.52965,1033,10341,0,10,0,5000000,1000000,5000000
198,attr2_narrow,2,1,9.945016,196.60228,1030,11620,0,10,0,5000000,5000000,1000000
199,balanced,0,1,24.882503,130.14857,1031,15798,0,10,0,2000000,2000000,2000000
200,attr0_narrow,0,1,31.240042,141.84096,1028,10805,0,10,0,1000000,5000000,5000000
201,attr1_narrow,1,1,22.913043,167.59888,1031,18151,0,10,0,5000000,1000000,5000000
202,attr2_narrow,2,1,8.985694,187.84068,1029,12207,0,10,0,5000000,5000000,1000000
203,balanced,0,1,22.323259,154.79494,1032,10845,0,10,0,2000000,2000000,2000000
204,attr0_narrow,0,1,19.83058,154.50729,1029,9870,0,10,0,1000000,5000000,5000000
205,attr1_narrow,1,1,10.481289,169.65558,1027,11407,0,10,0,5000000,1000000,5000000
206,attr2_narrow,2,1,7.0409,209.2722,1029,8178,0,10,0,5000000,5000000,1000000
207,balanced,0,1,22.703587,112.90009,1029,15309,0,10,0,2000000,2000000,2000000
208,attr0_narrow,0,1,18.090904,127.25246,1028,12803,0,10,0,1000000,5000000,5000000
209,attr1_narrow,1,1,9.870856,173.79592,1027,8643,0,10,0,5000000,1000000,5000000
210,attr2_narrow,2,1,7.591781,187.21107,1029,8557,0,10,0,5000000,5000000,1000000
211,balanced,0,1,16.413645,92.767278,1029,14095,0,10,0,2000000,2000000,2000000
212,attr0_narrow,0,1,14.355238,175.18794,1030,10280,0,10,0,1000000,5000000,5000000
213,attr1_narrow,1,1,12.375909,160.48948,1028,15250,0,10,0,5000000,1000000,5000000
214,attr2_narrow,2,1,11.700142,185.78187,1038,7233,0,10,0,5000000,5000000,1000000
215,balanced,0,1,13.338847,116.01794,1031,5724,0,10,0,2000000,2000000,2000000
216,attr0_narrow,0,1,14.323427,136.93696,1030,12664,0,10,0,1000000,5000000,5000000
217,attr1_narrow,1,1,8.595807,175.45885,1027,8893,0,10,0,5000000,1000000,5000000
218,attr2_narrow,2,1,9.529091,189.18032,1027,14826,0,10,0,5000000,5000000,1000000
219,balanced,0,1,19.993538,118.78833,1027,18682,0,10,0,2000000,2000000,2000000
220,attr0_narrow,0,1,19.200771,159.15936,1030,16517,0,10,0,1000000,5000000,5000000
221,attr1_narrow,1,1,12.220394,159.81923,1026,15455,0,10,0,5000000,1000000,5000000
222,attr2_narrow,2,1,9.784673,193.95211,1034,11288,0,10,0,5000000,5000000,1000000
223,balanced,0,1,12.68867,84.706721,1030,10171,0,10,0,2000000,2000000,2000000
224,attr0_narrow,0,1,23.145241,152.95976,1030,17048,0,10,0,1000000,5000000,5000000
225,attr1_narrow,1,1,9.834136,173.13107,1029,14489,0,10,0,5000000,1000000,5000000
226,attr2_narrow,2,1,8.603963,182.19421,1028,13251,0,10,0,5000000,5000000,1000000
227,balanced,0,1,15.036093,88.908489,1029,7118,0,10,0,2000000,2000000,2000000
228,attr0_narrow,0,1,11.347675,134.98193,1029,9507,0,10,0,1000000,5000000,5000000
229,attr1_narrow,1,1,6.687833,171.02999,1030,4475,0,10,0,5000000,1000000,5000000
230,attr2_narrow,2,1,13.444076,200.00599,1030,10080,0,10,0,5000000,5000000,1000000
231,balanced,0,1,20.718909,127.4668,1028,10667,0,10,0,2000000,2000000,2000000
232,attr0_narrow,0,1,15.158054,127.67014,1025,16837,0,10,0,1000000,5000000,5000000
233,attr1_narrow,1,1,17.826114,166.16693,1032,9777,0,10,0,5000000,1000000,5000000
234,attr2_narrow,2,1,6.884825,205.50881,1030,8679,0,10,0,5000000,5000000,1000000
235,balanced,0,1,21.105007,112.35069,1031,15734,0,10,0,2000000,2000000,2000000
236,attr0_narrow,0,1,20.115758,110.42601,1028,14250,0,10,0,1000000,5000000,5000000
237,attr1_narrow,1,1,12.748352,183.1424,1027,17109,0,10,0,5000000,1000000,5000000
238,attr2_narrow,2,1,7.888943,191.38661,1030,10201,0,10,0,5000000,5000000,1000000
239,balanced,0,1,11.206409,89.154163,1029,6388,0,10,0,2000000,2000000,2000000
240,attr0_narrow,0,1,15.40476,172.0162,1031,11329,0,10,0,1000000,5000000,5000000
241,attr1_narrow,1,1,14.781302,158.31366,1030,18221,0,10,0,5000000,1000000,5000000
242,attr2_narrow,2,1,19.741311,187.93201,1037,5318,0,10,0,5000000,5000000,1000000
243,balanced,0,1,18.261315,104.99982,1032,22356,0,10,0,2000000,2000000,2000000
244,attr0_narrow,0,1,22.339669,104.76233,1028,17428,0,10,0,1000000,5000000,5000000
245,attr1_narrow,1,1,12.018052,176.34255,1028,15330,0,10,0,5000000,1000000,5000000
246,attr2_narrow,2,1,7.053925,198.44957,1028,7254,0,10,0,5000000,5000000,1000000
247,balanced,0,1,25.900216,123.83982,1029,20202,0,10,0,2000000,2000000,2000000
248,attr0_narrow,0,1,16.718672,145.85181,1027,17576,0,10,0,1000000,5000000,5000000
249,attr1_narrow,1,1,14.490763,164.16621,1027,17721,0,10,0,5000000,1000000,5000000
250,attr2_narrow,2,1,8.413914,203.06158,1027,13004,0,10,0,5000000,5000000,1000000
251,balanced,0,1,14.664201,109.96946,1029,9066,0,10,0,2000000,2000000,2000000
252,attr0_narrow,0,1,12.605001,152.56211,1028,5582,0,10,0,1000000,5000000,5000000
253,attr1_narrow,1,1,12.926528,180.01755,1028,17306,0,10,0,5000000,1000000,5000000
254,attr2_narrow,2,1,7.876529,192.88824,1030,10276,0,10,0,5000000,5000000,1000000
255,balanced,0,1,17.219027,104.07639,1029,16896,0,10,0,2000000,2000000,2000000
256,attr0_narrow,0,1,11.662451,150.89749,1029,4311,0,10,0,1000000,5000000,5000000
257,attr1_narrow,1,1,8.60777,158.18371,1027,10817,0,10,0,5000000,1000000,5000000
258,attr2_narrow,2,1,8.162148,202.53238,1029,7924,0,10,0,5000000,5000000,1000000
259,balanced,0,1,19.165363,108.19418,1029,19670,0,10,0,2000000,2000000,2000000
260,attr0_narrow,0,1,12.016289,123.57555,1028,15397,0,10,0,1000000,5000000,5000000
261,attr1_narrow,1,1,10.377493,167.36455,1031,14370,0,10,0,5000000,1000000,5000000
262,attr2_narrow,2,1,10.279599,186.23817,1026,17846,0,10,0,5000000,5000000,1000000
263,balanced,0,1,17.844819,127.39573,1028,14865,0,10,0,2000000,2000000,2000000
264,attr0_narrow,0,1,7.976658,130.00128,1032,2337,0,10,0,1000000,5000000,5000000
265,attr1_narrow,1,1,8.147881,165.14144,1032,8300,0,10,0,5000000,1000000,5000000
266,attr2_narrow,2,1,11.753923,196.30573,1035,15551,0,10,0,5000000,5000000,1000000
267,balanced,0,1,15.930913,108.91468,1028,21070,0,10,0,2000000,2000000,2000000
268,attr0_narrow,0,1,24.048498,161.61779,1030,19953,0,10,0,1000000,5000000,5000000
269,attr1_narrow,1,1,21.348237,194.5298,1029,16686,0,10,0,5000000,1000000,5000000
270,attr2_narrow,2,1,11.00584,179.9986,1043,16878,0,10,0,5000000,5000000,1000000
271,balanced,0,1,18.095112,101.72063,1029,12525,0,10,0,2000000,2000000,2000000
272,attr0_narrow,0,0.9,21.133391,148.07093,1031,17005,0,10,0,1000000,5000000,5000000
273,attr1_narrow,1,1,17.749679,168.36721,1027,10874,0,10,0,5000000,1000000,5000000
274,attr2_narrow,2,1,8.537026,196.05263,1033,6224,0,10,0,5000000,5000000,1000000
275,balanced,0,1,18.569789,134.60433,1028,17028,0,10,0,2000000,2000000,2000000
276,attr0_narrow,0,1,13.775623,139.79954,1028,21423,0,10,0,1000000,5000000,5000000
277,attr1_narrow,1,1,10.75732,169.26282,1030,14186,0,10,0,5000000,1000000,5000000
278,attr2_narrow,2,1,7.700336,193.99584,1029,5296,0,10,0,5000000,5000000,1000000
279,balanced,0,1,13.572127,102.65342,1029,7244,0,10,0,2000000,2000000,2000000
280,attr0_narrow,0,1,17.80828,124.04712,1028,11819,0,10,0,1000000,5000000,5000000
281,attr1_narrow,1,1,21.61991,181.75605,1027,11619,0,10,0,5000000,1000000,5000000
282,attr2_narrow,2,1,10.557764,196.33767,1028,16744,0,10,0,5000000,5000000,1000000
283,balanced,0,1,19.855367,132.06323,1026,16539,0,10,0,2000000,2000000,2000000
284,attr0_narrow,0,1,15.565022,142.45952,1029,16390,0,10,0,1000000,5000000,5000000
285,attr1_narrow,1,1,8.179261,172.3161,1029,11980,0,10,0,5000000,1000000,5000000
286,attr2_narrow,2,1,18.93613,183.93042,1029,12856,0,10,0,5000000,5000000,1000000
287,balanced,0,1,20.913185,137.79166,1029,23311,0,10,0,2000000,2000000,2000000
288,attr0_narrow,0,1,8.931592,159.68046,1028,2573,0,10,0,1000000,5000000,5000000
289,attr1_narrow,1,1,20.434531,165.3301,1029,12911,0,10,0,5000000,1000000,5000000
290,attr2_narrow,2,1,9.972498,198.87433,1029,11321,0,10,0,5000000,5000000,1000000
291,balanced,0,1,15.82846,106.44267,1029,20490,0,10,0,2000000,2000000,2000000
292,attr0_narrow,0,1,15.773676,154.33179,1035,15343,0,10,0,1000000,5000000,5000000
293,attr1_narrow,1,1,17.985745,174.48565,1028,10803,0,10,0,5000000,1000000,5000000
294,attr2_narrow,2,1,11.382542,187.96914,1028,15456,0,10,0,5000000,5000000,1000000
