query_idx,profile,nav_attr,recall,graph_ms,exact_ms,hops,dist,pruned,result_count,insufficient,span0,span1,span2
133,attr1_narrow,1,1,9.722376,198.5489,1033,5902,17936,10,0,5000000,1000000,5000000
134,attr2_narrow,2,1,18.597801,223.68891,1092,3720,11845,10,0,5000000,5000000,1000000
135,balanced,0,0.1,10.498352,117.10334,1108,1420,33308,10,0,2000000,2000000,2000000
136,attr0_narrow,0,1,6.017087,146.92895,1032,2511,7587,10,0,1000000,5000000,5000000
137,attr1_narrow,1,1,10.29122,212.3862,1030,5836,17145,10,0,5000000,1000000,5000000
138,attr2_narrow,2,1,20.882728,205.99255,1028,4642,13567,10,0,5000000,5000000,1000000
139,balanced,0,0.2,10.976174,138.02397,1039,1290,32159,10,0,2000000,2000000,2000000
140,attr0_narrow,0,1,10.419854,138.06991,1034,4167,12413,10,0,1000000,5000000,5000000
141,attr1_narrow,1,0.9,7.637398,214.24964,1032,4053,11970,10,0,5000000,1000000,5000000
142,attr2_narrow,2,1,21.558905,221.67335,1028,4912,15326,10,0,5000000,5000000,1000000
143,balanced,0,0,12.573762,109.57616,1073,1317,32104,10,0,2000000,2000000,2000000
144,attr0_narrow,0,1,6.054688,156.46342,1032,2625,7887,10,0,1000000,5000000,5000000
145,attr1_narrow,1,1,8.549731,184.25322,1031,2620,7740,10,0,5000000,1000000,5000000
146,attr2_narrow,2,1,16.491212,215.13135,1025,3501,10336,10,0,5000000,5000000,1000000
147,balanced,0,0.1,10.467514,114.18667,1116,1399,34177,10,0,2000000,2000000,2000000
148,attr0_narrow,0,1,7.837715,187.75164,1046,1869,5575,10,0,1000000,5000000,5000000
149,attr1_narrow,1,1,7.64429,215.72661,1047,2918,8497,10,0,5000000,1000000,5000000
150,attr2_narrow,2,0.9,30.828676,205.97394,1046,4962,15103,10,0,5000000,5000000,1000000
151,balanced,0,0.5,10.662611,108.26872,1132,1433,34187,10,0,2000000,2000000,2000000
152,attr0_narrow,0,1,10.569776,131.73369,1031,4117,12688,10,0,1000000,5000000,5000000
153,attr1_narrow,1,1,9.915361,212.44541,1034,5134,15562,10,0,5000000,1000000,5000000
154,attr2_narrow,2,1,18.505908,213.62418,1031,4332,13039,10,0,5000000,5000000,1000000
155,balanced,0,0.5,10.797597,118.02205,1230,1415,33972,10,0,2000000,2000000,2000000
156,attr0_narrow,0,1,10.255834,158.47621,1027,3664,10677,10,0,1000000,5000000,5000000
157,attr1_narrow,1,1,19.40156,186.97436,1031,4318,13053,10,0,5000000,1000000,5000000
158,attr2_narrow,2,0.9,19.771319,207.22174,1037,4120,12488,10,0,5000000,5000000,1000000
159,balanced,0,0.2,11.531894,135.33794,1043,1343,30871,10,0,2000000,2000000,2000000
160,attr0_narrow,0,1,8.415447,148.69615,1036,4749,14381,10,0,1000000,5000000,5000000
161,attr1_narrow,1,1,8.682502,192.99207,1033,4214,12409,10,0,5000000,1000000,5000000
162,attr2_narrow,2,1,14.657098,224.53158,1032,3211,9598,10,0,5000000,5000000,1000000
163,balanced,0,0,0.315486,90.286784,16,16,526,10,0,2000000,2000000,2000000
164,attr0_narrow,0,1,10.637044,180.1467,1031,5524,16496,10,0,1000000,5000000,5000000
165,attr1_narrow,1,1,10.788971,188.5979,1039,4859,14745,10,0,5000000,1000000,5000000
166,attr2_narrow,2,0.8,14.466077,221.79251,1088,2705,8040,10,0,5000000,5000000,1000000
167,balanced,0,0,16.037215,102.26918,1846,2173,51776,10,0,2000000,2000000,2000000
168,attr0_narrow,0,1,8.926943,175.122,1031,3331,9651,10,0,1000000,5000000,5000000
169,attr1_narrow,1,1,9.137351,195.14021,1029,3972,12008,10,0,5000000,1000000,5000000
170,attr2_narrow,2,1,18.209919,226.8404,1027,3960,12337,10,0,5000000,5000000,1000000
171,balanced,0,0.1,11.258778,105.94743,1260,1561,38306,10,0,2000000,2000000,2000000
172,attr0_narrow,0,1,10.576609,186.84324,1037,4071,12365,10,0,1000000,5000000,5000000
173,attr1_narrow,1,1,11.474516,218.2196,1045,4343,12878,10,0,5000000,1000000,5000000
174,attr2_narrow,2,1,20.271744,229.06477,1029,4999,14878,10,0,5000000,5000000,1000000
175,balanced,0,0,0.480668,98.27339,29,29,850,10,0,2000000,2000000,2000000
176,attr0_narrow,0,1,6.075927,135.08241,1031,2447,7323,10,0,1000000,5000000,5000000
177,attr1_narrow,1,1,9.217202,198.57968,1026,4089,11781,10,0,5000000,1000000,5000000
178,attr2_narrow,2,1,18.709193,211.29596,1027,4324,12703,10,0,5000000,5000000,1000000
179,balanced,0,0.3,17.403736,153.99462,1530,1838,46540,10,0,2000000,2000000,2000000
180,attr0_narrow,0,1,7.270724,136.74684,1029,3770,11601,10,0,1000000,5000000,5000000
181,attr1_narrow,1,1,9.044575,197.20209,1028,4122,11998,10,0,5000000,1000000,5000000
182,attr2_narrow,2,0.9,19.374408,215.82884,1031,4064,11635,10,0,5000000,5000000,1000000
183,balanced,0,0,0.381681,90.278688,23,23,690,10,0,2000000,2000000,2000000
184,attr0_narrow,0,1,7.202897,159.90615,1043,3741,11294,10,0,1000000,5000000,5000000
185,attr1_narrow,1,1,9.562373,198.51358,1027,4538,13753,10,0,5000000,1000000,5000000
186,attr2_narrow,2,1,15.566545,223.13835,1036,3396,10329,10,0,5000000,5000000,1000000
187,balanced,0,0.1,10.266083,98.341379,1239,1428,32770,10,0,2000000,2000000,2000000
188,attr0_narrow,0,1,9.321598,144.29546,1026,5425,15711,10,0,1000000,5000000,5000000
189,attr1_narrow,1,1,8.271695,198.90258,1031,3399,10063,10,0,5000000,1000000,5000000
190,attr2_narrow,2,1,16.93485,219.10924,1033,4038,11954,10,0,5000000,5000000,1000000
191,balanced,0,0,0.300618,104.45172,23,23,719,10,0,2000000,2000000,2000000
192,attr0_narrow,0,1,11.119886,190.04515,1041,5086,15401,10,0,1000000,5000000,5000000
193,attr1_narrow,1,1,10.399075,214.57245,1029,4236,12441,10,0,5000000,1000000,5000000
194,attr2_narrow,2,1,16.965408,218.74906,1032,3971,11673,10,0,5000000,5000000,1000000
195,balanced,0,0.5,14.148086,161.51456,1142,1460,35846,10,0,2000000,2000000,2000000
196,attr0_narrow,0,1,6.96679,150.2017,1029,3585,10500,10,0,1000000,5000000,5000000
197,attr1_narrow,1,1,10.212922,193.12188,1025,3531,11059,10,0,5000000,1000000,5000000
198,attr2_narrow,2,1,20.346455,212.19419,1028,4121,12298,10,0,5000000,5000000,1000000
199,balanced,0,0.7,13.116207,152.03109,1132,1457,35337,10,0,2000000,2000000,2000000
200,attr0_narrow,0,1,8.371725,169.3857,1040,3553,10634,10,0,1000000,5000000,5000000
201,attr1_narrow,1,1,12.206077,204.31642,1029,5583,16820,10,0,5000000,1000000,5000000
202,attr2_narrow,2,1,17.754469,216.65827,1029,4122,12118,10,0,5000000,5000000,1000000
203,balanced,0,0.5,12.645638,161.50429,1113,1308,31675,10,0,2000000,2000000,2000000
204,attr0_narrow,0,1,8.505317,181.4068,1030,3166,9263,10,0,1000000,5000000,5000000
205,attr1_narrow,1,1,10.394415,206.05668,1026,4131,12536,10,0,5000000,1000000,5000000
206,attr2_narrow,2,1,14.902101,222.98366,1028,3158,9824,10,0,5000000,5000000,1000000
207,balanced,0,0.5,14.211165,156.3601,1372,1738,41019,10,0,2000000,2000000,2000000
208,attr0_narrow,0,1,10.377063,154.24415,1027,4155,12963,10,0,1000000,5000000,5000000
209,attr1_narrow,1,1,10.163549,188.36342,1026,3503,10124,10,0,5000000,1000000,5000000
210,attr2_narrow,2,1,15.880118,226.31241,1033,3706,10884,10,0,5000000,5000000,1000000
211,balanced,0,0.1,9.275201,103.08873,1062,1278,29993,10,0,2000000,2000000,2000000
212,attr0_narrow,0,1,9.404706,196.3088,1028,3580,11103,10,0,1000000,5000000,5000000
213,attr1_narrow,1,1,11.523808,187.12278,1028,4887,14594,10,0,5000000,1000000,5000000
214,attr2_narrow,2,1,15.233997,224.01292,1030,2869,8717,10,0,5000000,5000000,1000000
215,balanced,0,0,12.446061,148.33628,1188,1562,37470,10,0,2000000,2000000,2000000
216,attr0_narrow,0,1,9.698481,159.55974,1038,4116,12213,10,0,1000000,5000000,5000000
217,attr1_narrow,1,1,11.285148,205.17176,1025,4632,14083,10,0,5000000,1000000,5000000
218,attr2_narrow,2,1,18.551484,232.98098,1027,4537,13838,10,0,5000000,5000000,1000000
219,balanced,0,0,9.758364,130.40645,1067,1274,30663,10,0,2000000,2000000,2000000
220,attr0_narrow,0,1,11.931589,220.60586,1044,5322,16096,10,0,1000000,5000000,5000000
221,attr1_narrow,1,1,11.157477,187.48748,1032,4751,14272,10,0,5000000,1000000,5000000
222,attr2_narrow,2,1,17.016986,220.07838,1036,4109,12546,10,0,5000000,5000000,1000000
223,balanced,0,0,9.078239,123.437,1088,1214,29088,10,0,2000000,2000000,2000000
224,attr0_narrow,0,0.9,10.236157,190.25083,1030,5194,15423,10,0,1000000,5000000,5000000
225,attr1_narrow,1,1,10.812445,188.35005,1028,4206,12733,10,0,5000000,1000000,5000000
226,attr2_narrow,2,1,17.791428,220.03401,1037,4262,12526,10,0,5000000,5000000,1000000
227,balanced,0,0,0.266363,103.55195,13,13,532,10,0,2000000,2000000,2000000
228,attr0_narrow,0,1,7.2311,176.20843,1034,3264,9839,10,0,1000000,5000000,5000000
229,attr1_narrow,1,1,9.795003,200.10033,1042,3027,9141,10,0,5000000,1000000,5000000
230,attr2_narrow,2,1,16.86031,223.98388,1035,3393,10141,10,0,5000000,5000000,1000000
231,balanced,0,0.3,12.358545,172.11076,1098,1383,31962,10,0,2000000,2000000,2000000
232,attr0_narrow,0,1,9.505847,164.33605,1029,5282,15777,10,0,1000000,5000000,5000000
233,attr1_narrow,1,1,9.905411,191.74728,1039,3326,10338,10,0,5000000,1000000,5000000
234,attr2_narrow,2,1,15.43112,227.23656,1042,3247,9736,10,0,5000000,5000000,1000000
235,balanced,0,0.3,15.250208,129.37191,1482,1754,43012,10,0,2000000,2000000,2000000
236,attr0_narrow,0,1,11.199396,137.3157,1030,4221,12671,10,0,1000000,5000000,5000000
237,attr1_narrow,1,1,11.483713,206.1396,1027,5180,15341,10,0,5000000,1000000,5000000
238,attr2_narrow,2,1,24.726119,218.49723,1031,3782,11556,10,0,5000000,5000000,1000000
239,balanced,0,0.2,9.882468,99.616789,1158,1282,31310,10,0,2000000,2000000,2000000
240,attr0_narrow,0,0.8,9.447858,187.83662,1030,3319,10116,10,0,1000000,5000000,5000000
241,attr1_narrow,1,1,12.245983,194.5998,1031,5251,15829,10,0,5000000,1000000,5000000
242,attr2_narrow,2,1,12.416435,214.1817,1051,2110,6332,10,0,5000000,5000000,1000000
243,balanced,0,0.3,10.064683,125.49352,1047,1416,32808,10,0,2000000,2000000,2000000
244,attr0_narrow,0,1,11.028994,131.8439,1030,5054,15135,10,0,1000000,5000000,5000000
245,attr1_narrow,1,1,11.590605,212.69005,1036,5005,14761,10,0,5000000,1000000,5000000
246,attr2_narrow,2,1,12.385847,214.62642,1032,2579,8068,10,0,5000000,5000000,1000000
247,balanced,0,0,0.161054,143.17587,7,7,290,7,1,2000000,2000000,2000000
248,attr0_narrow,0,1,9.753885,163.07426,1029,5450,16348,10,0,1000000,5000000,5000000
249,attr1_narrow,1,1,12.12259,200.22719,1027,5332,15973,10,0,5000000,1000000,5000000
250,attr2_narrow,2,1,17.451726,217.77497,1031,4419,13856,10,0,5000000,5000000,1000000
251,balanced,0,0.1,10.207893,130.73629,1042,1293,30106,10,0,2000000,2000000,2000000
252,attr0_narrow,0,1,7.769286,179.79815,1028,2698,8030,10,0,1000000,5000000,5000000
253,attr1_narrow,1,1,11.888137,206.13921,1036,5235,15604,10,0,5000000,1000000,5000000
254,attr2_narrow,2,1,15.039089,220.06673,1030,3425,9980,10,0,5000000,5000000,1000000
255,balanced,0,0.1,11.09066,124.69691,1219,1433,35382,10,0,2000000,2000000,2000000
256,attr0_narrow,0,0.9,8.266856,166.14306,1031,2178,6640,10,0,1000000,5000000,5000000
257,attr1_narrow,1,1,12.316867,194.5285,1065,3900,11426,10,0,5000000,1000000,5000000
258,attr2_narrow,2,1,13.461729,219.09695,1036,2903,8611,10,0,5000000,5000000,1000000
259,balanced,0,0.2,11.419803,128.53413,1114,1435,34582,10,0,2000000,2000000,2000000
260,attr0_narrow,0,1,8.209828,150.55733,1028,5090,15298,10,0,1000000,5000000,5000000
261,attr1_narrow,1,1,13.063477,182.75943,1029,4654,13980,10,0,5000000,1000000,5000000
262,attr2_narrow,2,1,19.566492,223.0731,1045,5328,15805,10,0,5000000,5000000,1000000
263,balanced,0,0.6,17.725875,138.22224,1684,2038,49819,10,0,2000000,2000000,2000000
264,attr0_narrow,0,1,4.555856,156.66977,1037,1237,3589,10,0,1000000,5000000,5000000
265,attr1_narrow,1,0.9,13.247535,191.03056,1328,3285,9837,10,0,5000000,1000000,5000000
266,attr2_narrow,2,0.9,17.44316,221.14971,1035,4378,13797,10,0,5000000,5000000,1000000
267,balanced,0,0,0.128352,119.56093,7,7,230,7,1,2000000,2000000,2000000
268,attr0_narrow,0,0.8,11.861837,197.5949,1035,5863,17598,10,0,1000000,5000000,5000000
269,attr1_narrow,1,1,12.649766,208.60175,1032,5153,15442,10,0,5000000,1000000,5000000
270,attr2_narrow,2,0.9,17.108398,215.07019,1026,4399,13491,10,0,5000000,5000000,1000000
271,balanced,0,0.2,15.664851,100.61792,1403,1580,38539,10,0,2000000,2000000,2000000
272,attr0_narrow,0,0.8,11.213122,183.43887,1039,4766,14712,10,0,1000000,5000000,5000000
273,attr1_narrow,1,1,10.227029,194.43799,1028,3753,11871,10,0,5000000,1000000,5000000
274,attr2_narrow,2,1,15.380244,220.67759,1031,3687,10910,10,0,5000000,5000000,1000000
275,balanced,0,0.5,12.553874,144.57436,1125,1423,34163,10,0,2000000,2000000,2000000
276,attr0_narrow,0,1,9.336948,163.67992,1028,6370,18793,10,0,1000000,5000000,5000000
277,attr1_narrow,1,1,12.857057,194.44918,1028,4444,13115,10,0,5000000,1000000,5000000
278,attr2_narrow,2,1,10.813878,230.50637,1029,2175,6565,10,0,5000000,5000000,1000000
279,balanced,0,0,12.775794,99.340797,1116,1305,31100,10,0,2000000,2000000,2000000
280,attr0_narrow,0,1,9.842543,150.65656,1031,4000,11754,10,0,1000000,5000000,5000000
281,attr1_narrow,1,1,13.078535,217.23514,1029,4183,12564,10,0,5000000,1000000,5000000
282,attr2_narrow,2,1,18.301172,219.38408,1028,4851,14536,10,0,5000000,5000000,1000000
283,balanced,0,0.1,13.013983,142.16015,1101,1372,33022,10,0,2000000,2000000,2000000
284,attr0_narrow,0,1,9.894882,168.34641,1029,5097,15384,10,0,1000000,5000000,5000000
285,attr1_narrow,1,1,11.723006,194.29529,1039,3933,11922,10,0,5000000,1000000,5000000
286,attr2_narrow,2,1,16.190174,210.92794,1044,3945,11812,10,0,5000000,5000000,1000000
