query_idx,profile,nav_attr,recall,graph_ms,exact_ms,hops,dist,pruned,result_count,insufficient,span0,span1,span2
85,attr1_narrow,1,1,29.326253,193.30411,1026,20649,0,10,0,5000000,1000000,5000000
86,attr2_narrow,2,1,23.742166,190.90968,1026,11262,0,10,0,5000000,5000000,1000000
87,balanced,0,1,5.385813,95.908259,1030,15639,0,10,0,2000000,2000000,2000000
88,attr0_narrow,0,1,3.999344,150.03789,1027,11017,0,10,0,1000000,5000000,5000000
89,attr1_narrow,1,1,17.184159,174.48003,1027,8406,0,10,0,5000000,1000000,5000000
90,attr2_narrow,2,1,12.565054,202.03791,1030,6593,0,10,0,5000000,5000000,1000000
91,balanced,0,1,5.183732,138.78966,1026,15898,0,10,0,2000000,2000000,2000000
92,attr0_narrow,0,1,3.911688,125.00553,1029,9609,0,10,0,1000000,5000000,5000000
93,attr1_narrow,1,1,10.456221,197.34261,1029,14520,0,10,0,5000000,1000000,5000000
94,attr2_narrow,2,1,26.474838,189.99119,1032,18139,0,10,0,5000000,5000000,1000000
95,balanced,0,1,5.269143,86.470622,1025,15312,0,10,0,2000000,2000000,2000000
96,attr0_narrow,0,1,4.116155,182.07992,1027,12371,0,10,0,1000000,5000000,5000000
97,attr1_narrow,1,1,19.89557,173.58475,1028,9427,0,10,0,5000000,1000000,5000000
98,attr2_narrow,2,1,19.929915,188.3673,1027,15027,0,10,0,5000000,5000000,1000000
99,balanced,0,1,6.184512,120.72201,1030,21050,0,10,0,2000000,2000000,2000000
100,attr0_narrow,0,1,4.837908,149.94308,1027,17727,0,10,0,1000000,5000000,5000000
101,attr1_narrow,1,1,24.019489,167.26549,1035,14065,0,10,0,5000000,1000000,5000000
102,attr2_narrow,2,1,13.580983,188.87973,1046,8858,0,10,0,5000000,5000000,1000000
103,balanced,0,1,4.065129,119.65907,1033,9846,0,10,0,2000000,2000000,2000000
104,attr0_narrow,0,1,4.583498,181.212,1030,14206,0,10,0,1000000,5000000,5000000
105,attr1_narrow,1,1,13.79661,172.50261,1038,5131,0,10,0,5000000,1000000,5000000
106,attr2_narrow,2,1,21.525439,192.64312,1031,14770,0,10,0,5000000,5000000,1000000
107,balanced,0,1,5.285644,115.75515,1032,18173,0,10,0,2000000,2000000,2000000
108,attr0_narrow,0,1,3.938499,162.40775,1029,10692,0,10,0,1000000,5000000,5000000
109,attr1_narrow,1,1,12.884257,184.63088,1027,6457,0,10,0,5000000,1000000,5000000
110,attr2_narrow,2,1,28.961354,207.99253,1027,20618,0,10,0,5000000,5000000,1000000
111,balanced,0,1,5.777332,143.04814,1033,21479,0,10,0,2000000,2000000,2000000
112,attr0_narrow,0,1,3.992632,133.44483,1030,10624,0,10,0,1000000,5000000,5000000
113,attr1_narrow,1,1,11.563031,207.72241,1030,4869,0,10,0,5000000,1000000,5000000
114,attr2_narrow,2,1,14.565012,181.45339,1030,7008,0,10,0,5000000,5000000,1000000
115,balanced,0,1,4.908151,108.53767,1029,14566,0,10,0,2000000,2000000,2000000
116,attr0_narrow,0,1,4.580142,127.75967,1028,12571,0,10,0,1000000,5000000,5000000
117,attr1_narrow,1,1,16.584036,176.72426,1031,11427,0,10,0,5000000,1000000,5000000
118,attr2_narrow,2,1,15.704113,225.55267,1028,9377,0,10,0,5000000,5000000,1000000
119,balanced,0,1,5.747406,95.567615,1030,19886,0,10,0,2000000,2000000,2000000
120,attr0_narrow,0,1,3.522794,131.45562,1036,8191,0,10,0,1000000,5000000,5000000
121,attr1_narrow,1,1,23.099462,164.34099,1028,16583,0,10,0,5000000,1000000,5000000
122,attr2_narrow,2,1,25.587712,201.80581,1026,20818,0,10,0,5000000,5000000,1000000
123,balanced,0,1,5.266257,106.52011,1029,18938,0,10,0,2000000,2000000,2000000
124,attr0_narrow,0,1,3.374744,166.86819,1027,7896,0,10,0,1000000,5000000,5000000
125,attr1_narrow,1,1,15.664569,176.12486,1028,11477,0,10,0,5000000,1000000,5000000
126,attr2_narrow,2,0.9,24.288058,198.59659,1029,15881,0,10,0,5000000,5000000,1000000
127,balanced,0,1,6.248042,118.95839,1027,25706,0,10,0,2000000,2000000,2000000
128,attr0_narrow,0,1,4.806909,152.0456,1030,17005,0,10,0,1000000,5000000,5000000
129,attr1_narrow,1,1,22.550115,188.20014,1027,13391,0,10,0,5000000,1000000,5000000
130,attr2_narrow,2,1,23.152642,199.08014,1028,17518,0,10,0,5000000,5000000,1000000
131,balanced,0,1,5.1357,100.62639,1032,17985,0,10,0,2000000,2000000,2000000
132,attr0_narrow,0,1,5.095705,166.92743,1028,19908,0,10,0,1000000,5000000,5000000
133,attr1_narrow,1,1,26.236398,191.95165,1033,19899,0,10,0,5000000,1000000,5000000
134,attr2_narrow,2,1,9.024857,192.01956,1030,4754,0,10,0,5000000,5000000,1000000
135,balanced,0,1,4.46789,108.7568,1028,12470,0,10,0,2000000,2000000,2000000
136,attr0_narrow,0,1,3.178303,126.35151,1032,6831,0,10,0,1000000,5000000,5000000
137,attr1_narrow,1,1,18.882646,200.31235,1029,19143,0,10,0,5000000,1000000,5000000
138,attr2_narrow,2,1,22.590059,186.72861,1029,14360,0,10,0,5000000,5000000,1000000
139,balanced,0,1,5.219659,135.65782,1028,15223,0,10,0,2000000,2000000,2000000
140,attr0_narrow,0,1,4.326973,195.78426,1031,12290,0,10,0,1000000,5000000,5000000
141,attr1_narrow,1,1,14.909643,243.99671,1032,12980,0,10,0,5000000,1000000,5000000
142,attr2_narrow,2,1,20.060722,200.50756,1029,16169,0,10,0,5000000,5000000,1000000
143,balanced,0,1,5.177129,144.20428,1028,15352,0,10,0,2000000,2000000,2000000
144,attr0_narrow,0,1,2.846316,195.59232,1030,4785,0,10,0,1000000,5000000,5000000
145,attr1_narrow,1,1,12.809866,226.71618,1031,5779,0,10,0,5000000,1000000,5000000
146,attr2_narrow,2,1,15.032324,206.93265,1029,10876,0,10,0,5000000,5000000,1000000
147,balanced,0,1,5.210792,94.592823,1029,15247,0,10,0,2000000,2000000,2000000
148,attr0_narrow,0,1,2.481848,168.3082,1031,3329,0,10,0,1000000,5000000,5000000
149,attr1_narrow,1,1,11.341402,184.04539,1030,7665,0,10,0,5000000,1000000,5000000
150,attr2_narrow,2,1,23.637058,186.49938,1031,16597,0,10,0,5000000,5000000,1000000
151,balanced,0,1,5.77088,120.62427,1029,21052,0,10,0,2000000,2000000,2000000
152,attr0_narrow,0,1,4.300032,112.04163,1028,13529,0,10,0,1000000,5000000,5000000
153,attr1_narrow,1,1,15.24732,177.69434,1029,16324,0,10,0,5000000,1000000,5000000
154,attr2_narrow,2,1,20.309342,193.54823,1028,13157,0,10,0,5000000,5000000,1000000
155,balanced,0,1,4.635817,99.87474,1030,12305,0,10,0,2000000,2000000,2000000
156,attr0_narrow,0,1,3.59964,159.9004,1028,9451,0,10,0,1000000,5000000,5000000
157,attr1_narrow,1,1,17.51834,176.92883,1028,12886,0,10,0,5000000,1000000,5000000
158,attr2_narrow,2,1,19.092323,189.4931,1030,10903,0,10,0,5000000,5000000,1000000
159,balanced,0,1,2.988725,127.9009,1031,4350,0,10,0,2000000,2000000,2000000
160,attr0_narrow,0,1,4.682945,122.4553,1032,15243,0,10,0,1000000,5000000,5000000
161,attr1_narrow,1,1,24.806336,195.18431,1028,12288,0,10,0,5000000,1000000,5000000
162,attr2_narrow,2,1,9.361141,194.44947,1028,4423,0,10,0,5000000,5000000,1000000
163,balanced,0,1,5.509366,83.558171,1029,20918,0,10,0,2000000,2000000,2000000
164,attr0_narrow,0,1,4.925654,152.87413,1028,17148,0,10,0,1000000,5000000,5000000
165,attr1_narrow,1,1,25.143683,231.36522,1032,15188,0,10,0,5000000,1000000,5000000
166,attr2_narrow,2,1,8.076746,211.34882,1036,4547,0,10,0,5000000,5000000,1000000
167,balanced,0,1,3.29315,94.6809,1032,5987,0,10,0,2000000,2000000,2000000
168,attr0_narrow,0,1,3.55253,156.12943,1030,8039,0,10,0,1000000,5000000,5000000
169,attr1_narrow,1,1,18.499163,164.08533,1028,11063,0,10,0,5000000,1000000,5000000
170,attr2_narrow,2,1,12.804426,195.66223,1029,12372,0,10,0,5000000,5000000,1000000
171,balanced,0,1,4.947064,112.16368,1032,15879,0,10,0,2000000,2000000,2000000
172,attr0_narrow,0,1,3.86464,167.26965,1027,11334,0,10,0,1000000,5000000,5000000
173,attr1_narrow,1,1,20.755074,248.22052,1035,14445,0,10,0,5000000,1000000,5000000
174,attr2_narrow,2,1,20.464095,216.84428,1028,15752,0,10,0,5000000,5000000,1000000
175,balanced,0,1,3.99187,90.327568,1028,10250,0,10,0,2000000,2000000,2000000
176,attr0_narrow,0,1,3.147665,115.74443,1028,6355,0,10,0,1000000,5000000,5000000
177,attr1_narrow,1,1,23.297716,168.92848,1026,15018,0,10,0,5000000,1000000,5000000
178,attr2_narrow,2,1,18.542905,203.19758,1028,13297,0,10,0,5000000,5000000,1000000
179,balanced,0,1,6.102837,136.84512,1029,24957,0,10,0,2000000,2000000,2000000
180,attr0_narrow,0,1,3.720097,117.51644,1029,10415,0,10,0,1000000,5000000,5000000
181,attr1_narrow,1,1,20.129592,179.37513,1027,12451,0,10,0,5000000,1000000,5000000
182,attr2_narrow,2,1,19.116569,194.68322,1030,10629,0,10,0,5000000,5000000,1000000
183,balanced,0,1,3.752658,82.382419,1030,7794,0,10,0,2000000,2000000,2000000
184,attr0_narrow,0,1,3.567659,128.21151,1037,8717,0,10,0,1000000,5000000,5000000
185,attr1_narrow,1,1,15.213316,188.11298,1028,13324,0,10,0,5000000,1000000,5000000
186,attr2_narrow,2,1,14.374612,191.23226,1030,10137,0,10,0,5000000,5000000,1000000
187,balanced,0,1,5.569881,90.737742,1029,19236,0,10,0,2000000,2000000,2000000
188,attr0_narrow,0,1,4.900596,134.85601,1028,17665,0,10,0,1000000,5000000,5000000
189,attr1_narrow,1,1,16.439552,167.12836,1029,11090,0,10,0,5000000,1000000,5000000
190,attr2_narrow,2,1,22.111696,186.48061,1031,9742,0,10,0,5000000,5000000,1000000
191,balanced,0,1,3.762968,93.773736,1033,8277,0,10,0,2000000,2000000,2000000
192,attr0_narrow,0,1,4.615548,167.51225,1027,17133,0,10,0,1000000,5000000,5000000
193,attr1_narrow,1,1,9.181743,194.83333,1030,12562,0,10,0,5000000,1000000,5000000
194,attr2_narrow,2,1,14.437921,196.44737,1032,12214,0,10,0,5000000,5000000,1000000
195,balanced,0,1,5.015684,143.0959,1028,14122,0,10,0,2000000,2000000,2000000
196,attr0_narrow,0,1,4.034972,139.49344,1031,10950,0,10,0,1000000,5000000,5000000
197,attr1_narrow,1,1,15.636976,163.58801,1033,10341,0,10,0,5000000,1000000,5000000
198,attr2_narrow,2,1,21.104023,189.48245,1030,11620,0,10,0,5000000,5000000,1000000
199,balanced,0,1,5.27842,141.76154,1031,15798,0,10,0,2000000,2000000,2000000
200,attr0_narrow,0,1,3.936746,148.47993,1028,10805,0,10,0,1000000,5000000,5000000
201,attr1_narrow,1,1,33.059806,172.50279,1031,18151,0,10,0,5000000,1000000,5000000
202,attr2_narrow,2,1,16.885675,194.70749,1029,12207,0,10,0,5000000,5000000,1000000
203,balanced,0,1,4.29325,143.95595,1032,10845,0,10,0,2000000,2000000,2000000
204,attr0_narrow,0,1,3.880269,169.25155,1029,9870,0,10,0,1000000,5000000,5000000
205,attr1_narrow,1,1,15.234516,178.57854,1027,11407,0,10,0,5000000,1000000,5000000
206,attr2_narrow,2,1,10.805009,211.24962,1029,8178,0,10,0,5000000,5000000,1000000
207,balanced,0,1,5.058485,116.17008,1029,15309,0,10,0,2000000,2000000,2000000
208,attr0_narrow,0,1,4.375736,134.72152,1028,12803,0,10,0,1000000,5000000,5000000
209,attr1_narrow,1,1,15.096606,180.59125,1027,8643,0,10,0,5000000,1000000,5000000
210,attr2_narrow,2,1,12.568029,194.21423,1029,8557,0,10,0,5000000,5000000,1000000
211,balanced,0,1,4.857315,95.529012,1029,14095,0,10,0,2000000,2000000,2000000
212,attr0_narrow,0,1,4.149138,176.26544,1030,10280,0,10,0,1000000,5000000,5000000
213,attr1_narrow,1,1,17.562434,168.96794,1028,15250,0,10,0,5000000,1000000,5000000
214,attr2_narrow,2,1,14.619324,202.11038,1038,7233,0,10,0,5000000,5000000,1000000
215,balanced,0,1,3.27186,120.95855,1031,5724,0,10,0,2000000,2000000,2000000
216,attr0_narrow,0,1,4.300052,130.95906,1030,12664,0,10,0,1000000,5000000,5000000
217,attr1_narrow,1,1,11.981842,194.01564,1027,8893,0,10,0,5000000,1000000,5000000
218,attr2_narrow,2,1,21.611702,195.91271,1027,14826,0,10,0,5000000,5000000,1000000
219,balanced,0,1,5.39965,125.92466,1027,18682,0,10,0,2000000,2000000,2000000
220,attr0_narrow,0,1,4.996819,238.17275,1030,16517,0,10,0,1000000,5000000,5000000
221,attr1_narrow,1,1,17.349932,240.67732,1026,15455,0,10,0,5000000,1000000,5000000
222,attr2_narrow,2,1,13.083864,188.91777,1034,11288,0,10,0,5000000,5000000,1000000
223,balanced,0,1,4.235029,90.099046,1030,10171,0,10,0,2000000,2000000,2000000
224,attr0_narrow,0,1,4.91851,167.28776,1030,17048,0,10,0,1000000,5000000,5000000
225,attr1_narrow,1,1,14.718551,167.75098,1029,14489,0,10,0,5000000,1000000,5000000
226,attr2_narrow,2,1,17.779203,209.96519,1028,13251,0,10,0,5000000,5000000,1000000
227,balanced,0,1,3.524317,91.013323,1029,7118,0,10,0,2000000,2000000,2000000
228,attr0_narrow,0,1,3.892763,131.19955,1029,9507,0,10,0,1000000,5000000,5000000
229,attr1_narrow,1,1,11.056124,240.00655,1030,4475,0,10,0,5000000,1000000,5000000
230,attr2_narrow,2,1,16.252028,194.47495,1030,10080,0,10,0,5000000,5000000,1000000
231,balanced,0,1,4.328767,141.73592,1028,10667,0,10,0,2000000,2000000,2000000
232,attr0_narrow,0,1,4.845292,135.05194,1025,16837,0,10,0,1000000,5000000,5000000
233,attr1_narrow,1,1,20.844131,207.42886,1032,9777,0,10,0,5000000,1000000,5000000
234,attr2_narrow,2,1,11.370778,208.55457,1030,8679,0,10,0,5000000,5000000,1000000
235,balanced,0,1,5.355957,117.65834,1031,15734,0,10,0,2000000,2000000,2000000
236,attr0_narrow,0,1,4.70084,118.74221,1028,14250,0,10,0,1000000,5000000,5000000
237,attr1_narrow,1,1,16.479507,249.65821,1027,17109,0,10,0,5000000,1000000,5000000
238,attr2_narrow,2,1,12.382228,198.29732,1030,10201,0,10,0,5000000,5000000,1000000
239,balanced,0,1,3.415211,101.52604,1029,6388,0,10,0,2000000,2000000,2000000
240,attr0_narrow,0,1,3.990428,167.7821,1031,11329,0,10,0,1000000,5000000,5000000
241,attr1_narrow,1,1,21.036706,165.90728,1030,18221,0,10,0,5000000,1000000,5000000
242,attr2_narrow,2,1,10.92684,204.99349,1037,5318,0,10,0,5000000,5000000,1000000
243,balanced,0,1,6.234626,107.90953,1032,22356,0,10,0,2000000,2000000,2000000
244,attr0_narrow,0,1,4.828651,112.61693,1028,17428,0,10,0,1000000,5000000,5000000
245,attr1_narrow,1,1,14.914702,195.47469,1028,15330,0,10,0,5000000,1000000,5000000
246,attr2_narrow,2,1,10.72086,194.72439,1028,7254,0,10,0,5000000,5000000,1000000
247,balanced,0,1,5.472547,125.92129,1029,20202,0,10,0,2000000,2000000,2000000
248,attr0_narrow,0,1,5.08742,153.54899,1027,17576,0,10,0,1000000,5000000,5000000
249,attr1_narrow,1,1,21.249868,171.3151,1027,17721,0,10,0,5000000,1000000,5000000
250,attr2_narrow,2,1,15.91968,207.49062,1027,13004,0,10,0,5000000,5000000,1000000
251,balanced,0,1,4.000596,112.45167,1029,9066,0,10,0,2000000,2000000,2000000
252,attr0_narrow,0,1,2.95966,161.47371,1028,5582,0,10,0,1000000,5000000,5000000
253,attr1_narrow,1,1,19.320224,189.70838,1028,17306,0,10,0,5000000,1000000,5000000
254,attr2_narrow,2,1,11.083686,199.41008,1030,10276,0,10,0,5000000,5000000,1000000
255,balanced,0,1,5.144547,106.71189,1029,16896,0,10,0,2000000,2000000,2000000
256,attr0_narrow,0,1,2.758069,156.25687,1029,4311,0,10,0,1000000,5000000,5000000
257,attr1_narrow,1,1,14.277738,178.26985,1027,10817,0,10,0,5000000,1000000,5000000
258,attr2_narrow,2,1,10.820449,207.39994,1029,7924,0,10,0,5000000,5000000,1000000
259,balanced,0,1,5.686512,110.5182,1029,19670,0,10,0,2000000,2000000,2000000
260,attr0_narrow,0,1,4.56863,130.22589,1028,15397,0,10,0,1000000,5000000,5000000
261,attr1_narrow,1,1,16.18438,172.38979,1031,14370,0,10,0,5000000,1000000,5000000
262,attr2_narrow,2,1,25.778893,191.85489,1026,17846,0,10,0,5000000,5000000,1000000
263,balanced,0,1,5.299671,129.84061,1028,14865,0,10,0,2000000,2000000,2000000
264,attr0_narrow,0,1,2.451901,188.85233,1032,2337,0,10,0,1000000,5000000,5000000
265,attr1_narrow,1,1,14.43704,235.47519,1032,8300,0,10,0,5000000,1000000,5000000
266,attr2_narrow,2,1,20.548875,201.51185,1035,15551,0,10,0,5000000,5000000,1000000
267,balanced,0,1,5.720976,111.53006,1028,21070,0,10,0,2000000,2000000,2000000
268,attr0_narrow,0,1,5.004082,166.58785,1030,19953,0,10,0,1000000,5000000,5000000
269,attr1_narrow,1,1,16.72941,198.9162,1029,16686,0,10,0,5000000,1000000,5000000
270,attr2_narrow,2,1,16.32151,184.13953,1043,16878,0,10,0,5000000,5000000,1000000
271,balanced,0,1,4.593016,92.489491,1029,12525,0,10,0,2000000,2000000,2000000
272,attr0_narrow,0,0.9,4.783566,162.50687,1031,17005,0,10,0,1000000,5000000,5000000
273,attr1_narrow,1,1,21.040162,174.72633,1027,10874,0,10,0,5000000,1000000,5000000
274,attr2_narrow,2,1,10.163247,200.29504,1033,6224,0,10,0,5000000,5000000,1000000
275,balanced,0,1,5.252321,136.47566,1028,17028,0,10,0,2000000,2000000,2000000
276,attr0_narrow,0,1,5.420759,133.37357,1028,21423,0,10,0,1000000,5000000,5000000
277,attr1_narrow,1,1,17.188577,185.89169,1030,14186,0,10,0,5000000,1000000,5000000
278,attr2_narrow,2,1,6.509075,200.26301,1029,5296,0,10,0,5000000,5000000,1000000
279,balanced,0,1,3.561507,93.085687,1029,7244,0,10,0,2000000,2000000,2000000
280,attr0_narrow,0,1,4.07648,140.2501,1028,11819,0,10,0,1000000,5000000,5000000
281,attr1_narrow,1,1,14.104612,238.61583,1027,11619,0,10,0,5000000,1000000,5000000
282,attr2_narrow,2,1,18.927591,197.44635,1028,16744,0,10,0,5000000,5000000,1000000
283,balanced,0,1,5.038167,133.8608,1026,16539,0,10,0,2000000,2000000,2000000
284,attr0_narrow,0,1,4.828521,148.47386,1029,16390,0,10,0,1000000,5000000,5000000
285,attr1_narrow,1,1,14.302516,175.53668,1029,11980,0,10,0,5000000,1000000,5000000
286,attr2_narrow,2,1,14.432571,190.01559,1029,12856,0,10,0,5000000,5000000,1000000
287,balanced,0,1,6.101495,138.92274,1029,23311,0,10,0,2000000,2000000,2000000
288,attr0_narrow,0,1,2.136045,164.07587,1028,2573,0,10,0,1000000,5000000,5000000
289,attr1_narrow,1,1,26.425764,172.0806,1029,12911,0,10,0,5000000,1000000,5000000
290,attr2_narrow,2,1,11.191269,201.0643,1029,11321,0,10,0,5000000,5000000,1000000
291,balanced,0,1,5.819262,109.36265,1029,20490,0,10,0,2000000,2000000,2000000
292,attr0_narrow,0,1,4.625497,159.2433,1035,15343,0,10,0,1000000,5000000,5000000
293,attr1_narrow,1,1,23.930652,175.45485,1028,10803,0,10,0,5000000,1000000,5000000
294,attr2_narrow,2,1,18.682128,195.15547,1028,15456,0,10,0,5000000,5000000,1000000
