query_idx,profile,nav_attr,recall,graph_ms,exact_ms,hops,dist,pruned,result_count,insufficient,span0,span1,span2
28,attr0_narrow,0,1,3.801842,145.66144,1028,7997,0,10,0,1000000,5000000,5000000
29,attr1_narrow,1,1,9.053942,200.40717,1030,9217,0,10,0,5000000,1000000,5000000
30,attr2_narrow,2,1,25.483245,211.7002,1028,13527,0,10,0,5000000,5000000,1000000
31,balanced,0,1,4.058206,93.766653,1030,9747,0,10,0,2000000,2000000,2000000
32,attr0_narrow,0,1,4.157684,186.13128,1027,11467,0,10,0,1000000,5000000,5000000
33,attr1_narrow,1,1,8.429633,204.41094,1039,15827,0,10,0,5000000,1000000,5000000
34,attr2_narrow,2,1,26.144633,221.69115,1028,12888,0,10,0,5000000,5000000,1000000
35,balanced,0,1,4.799305,106.73381,1029,15016,0,10,0,2000000,2000000,2000000
36,attr0_narrow,0,1,3.890258,173.79586,1031,9210,0,10,0,1000000,5000000,5000000
37,attr1_narrow,1,1,9.745317,219.4385,1027,18607,0,10,0,5000000,1000000,5000000
38,attr2_narrow,2,1,11.395204,219.85129,1031,4521,0,10,0,5000000,5000000,1000000
39,balanced,0,1,5.48493,112.18528,1029,18705,0,10,0,2000000,2000000,2000000
40,attr0_narrow,0,1,4.523525,158.98994,1029,13498,0,10,0,1000000,5000000,5000000
41,attr1_narrow,1,1,8.81985,201.39546,1033,15303,0,10,0,5000000,1000000,5000000
42,attr2_narrow,2,1,26.346936,230.40052,1027,13665,0,10,0,5000000,5000000,1000000
43,balanced,0,1,4.038799,100.12248,1031,9811,0,10,0,2000000,2000000,2000000
44,attr0_narrow,0,1,5.182609,135.56218,1030,18823,0,10,0,1000000,5000000,5000000
45,attr1_narrow,1,1,9.110809,206.93034,1026,17003,0,10,0,5000000,1000000,5000000
46,attr2_narrow,2,1,18.939704,207.06589,1029,8881,0,10,0,5000000,5000000,1000000
47,balanced,0,1,3.43595,137.63468,1028,6520,0,10,0,2000000,2000000,2000000
48,attr0_narrow,0,1,5.015824,157.07873,1031,16129,0,10,0,1000000,5000000,5000000
49,attr1_narrow,1,1,9.462052,212.88142,1027,16446,0,10,0,5000000,1000000,5000000
50,attr2_narrow,2,1,33.132092,228.09121,1029,18538,0,10,0,5000000,5000000,1000000
51,balanced,0,1,5.53237,122.84177,1034,17526,0,10,0,2000000,2000000,2000000
52,attr0_narrow,0,1,4.741456,182.04323,1034,15178,0,10,0,1000000,5000000,5000000
53,attr1_narrow,1,1,9.33899,200.99967,1029,10741,0,10,0,5000000,1000000,5000000
54,attr2_narrow,2,1,26.614772,219.49941,1028,13341,0,10,0,5000000,5000000,1000000
55,balanced,0,1,5.592954,167.65978,1029,17954,0,10,0,2000000,2000000,2000000
56,attr0_narrow,0,1,4.028118,141.28979,1029,11237,0,10,0,1000000,5000000,5000000
57,attr1_narrow,1,1,9.361092,182.79248,1037,18652,0,10,0,5000000,1000000,5000000
58,attr2_narrow,2,1,30.58961,220.18988,1030,17101,0,10,0,5000000,5000000,1000000
59,balanced,0,1,4.342032,141.58102,1029,11309,0,10,0,2000000,2000000,2000000
60,attr0_narrow,0,1,4.359454,174.40618,1033,12246,0,10,0,1000000,5000000,5000000
61,attr1_narrow,1,1,10.3763,187.64257,1029,18286,0,10,0,5000000,1000000,5000000
62,attr2_narrow,2,1,25.359401,234.32815,1030,13396,0,10,0,5000000,5000000,1000000
63,balanced,0,1,5.708833,149.40609,1027,19083,0,10,0,2000000,2000000,2000000
64,attr0_narrow,0,1,4.555235,173.5636,1028,14572,0,10,0,1000000,5000000,5000000
65,attr1_narrow,1,1,7.862942,209.6902,1030,6760,0,10,0,5000000,1000000,5000000
66,attr2_narrow,2,1,24.731825,213.13772,1029,13470,0,10,0,5000000,5000000,1000000
67,balanced,0,1,6.470852,150.93527,1030,21686,0,10,0,2000000,2000000,2000000
68,attr0_narrow,0,1,5.224187,185.72385,1027,19195,0,10,0,1000000,5000000,5000000
69,attr1_narrow,1,1,9.102804,207.05771,1034,11192,0,10,0,5000000,1000000,5000000
70,attr2_narrow,2,1,20.993384,235.33874,1029,11266,0,10,0,5000000,5000000,1000000
71,balanced,0,1,5.7021,92.447942,1028,19679,0,10,0,2000000,2000000,2000000
72,attr0_narrow,0,1,4.89212,148.5207,1030,14788,0,10,0,1000000,5000000,5000000
73,attr1_narrow,1,1,8.985192,207.35731,1028,8127,0,10,0,5000000,1000000,5000000
74,attr2_narrow,2,1,17.706134,222.68766,1028,8987,0,10,0,5000000,5000000,1000000
75,balanced,0,1,5.284422,94.862122,1027,17783,0,10,0,2000000,2000000,2000000
76,attr0_narrow,0,1,4.154257,182.53363,1032,11913,0,10,0,1000000,5000000,5000000
77,attr1_narrow,1,1,7.430555,188.13297,1030,5965,0,10,0,5000000,1000000,5000000
78,attr2_narrow,2,1,35.976636,213.91945,1029,12433,0,10,0,5000000,5000000,1000000
79,balanced,0,1,4.483208,114.15679,1027,11419,0,10,0,2000000,2000000,2000000
80,attr0_narrow,0,1,4.718673,189.5367,1027,15041,0,10,0,1000000,5000000,5000000
81,attr1_narrow,1,1,20.30865,198.82467,1028,16745,0,10,0,5000000,1000000,5000000
82,attr2_narrow,2,1,26.270051,219.97894,1027,17747,0,10,0,5000000,5000000,1000000
83,balanced,0,1,3.089716,110.6051,1031,4831,0,10,0,2000000,2000000,2000000
84,attr0_narrow,0,1,3.26617,164.28087,1031,6712,0,10,0,1000000,5000000,5000000
85,attr1_narrow,1,1,11.020376,205.77434,1026,20649,0,10,0,5000000,1000000,5000000
86,attr2_narrow,2,1,33.258832,214.82655,1026,11262,0,10,0,5000000,5000000,1000000
87,balanced,0,1,5.309609,104.84855,1030,15639,0,10,0,2000000,2000000,2000000
88,attr0_narrow,0,1,4.033839,162.33792,1027,11017,0,10,0,1000000,5000000,5000000
89,attr1_narrow,1,1,8.445593,205.18767,1027,8406,0,10,0,5000000,1000000,5000000
90,attr2_narrow,2,1,12.479282,215.27906,1030,6593,0,10,0,5000000,5000000,1000000
91,balanced,0,1,5.251429,147.08761,1026,15898,0,10,0,2000000,2000000,2000000
92,attr0_narrow,0,1,3.767466,156.31961,1029,9609,0,10,0,1000000,5000000,5000000
93,attr1_narrow,1,1,9.788559,208.51514,1029,14520,0,10,0,5000000,1000000,5000000
94,attr2_narrow,2,1,27.46626,220.96631,1032,18139,0,10,0,5000000,5000000,1000000
95,balanced,0,1,5.156771,94.917107,1025,15312,0,10,0,2000000,2000000,2000000
96,attr0_narrow,0,1,4.188792,188.37556,1027,12371,0,10,0,1000000,5000000,5000000
97,attr1_narrow,1,1,9.47138,204.96814,1028,9427,0,10,0,5000000,1000000,5000000
98,attr2_narrow,2,1,20.471889,210.87391,1027,15027,0,10,0,5000000,5000000,1000000
99,balanced,0,1,6.284671,138.46984,1030,21050,0,10,0,2000000,2000000,2000000
100,attr0_narrow,0,1,5.042094,155.8047,1027,17727,0,10,0,1000000,5000000,5000000
101,attr1_narrow,1,1,10.543085,187.95849,1035,14065,0,10,0,5000000,1000000,5000000
102,attr2_narrow,2,1,14.201394,221.24961,1046,8858,0,10,0,5000000,5000000,1000000
103,balanced,0,1,4.107619,128.3858,1033,9846,0,10,0,2000000,2000000,2000000
104,attr0_narrow,0,1,4.656356,198.34959,1030,14206,0,10,0,1000000,5000000,5000000
105,attr1_narrow,1,1,8.920149,194.88053,1038,5131,0,10,0,5000000,1000000,5000000
106,attr2_narrow,2,1,21.257934,237.57861,1031,14770,0,10,0,5000000,5000000,1000000
107,balanced,0,1,5.46879,113.58881,1032,18173,0,10,0,2000000,2000000,2000000
108,attr0_narrow,0,1,3.91771,183.18804,1029,10692,0,10,0,1000000,5000000,5000000
109,attr1_narrow,1,1,9.572702,203.88366,1027,6457,0,10,0,5000000,1000000,5000000
110,attr2_narrow,2,1,28.639336,232.91481,1027,20618,0,10,0,5000000,5000000,1000000
111,balanced,0,1,5.864287,152.05148,1033,21479,0,10,0,2000000,2000000,2000000
112,attr0_narrow,0,1,3.947597,153.93039,1030,10624,0,10,0,1000000,5000000,5000000
113,attr1_narrow,1,1,7.904721,214.71402,1030,4869,0,10,0,5000000,1000000,5000000
114,attr2_narrow,2,1,15.340876,203.71782,1030,7008,0,10,0,5000000,5000000,1000000
115,balanced,0,1,4.957664,109.45795,1029,14566,0,10,0,2000000,2000000,2000000
116,attr0_narrow,0,1,4.513486,163.75597,1028,12571,0,10,0,1000000,5000000,5000000
117,attr1_narrow,1,1,10.578321,198.4328,1031,11427,0,10,0,5000000,1000000,5000000
118,attr2_narrow,2,1,16.48083,216.71853,1028,9377,0,10,0,5000000,5000000,1000000
119,balanced,0,1,5.85532,116.07151,1030,19886,0,10,0,2000000,2000000,2000000
120,attr0_narrow,0,1,3.692705,154.5709,1036,8191,0,10,0,1000000,5000000,5000000
121,attr1_narrow,1,1,10.721712,186.92209,1028,16583,0,10,0,5000000,1000000,5000000
122,attr2_narrow,2,1,25.54995,234.76063,1026,20818,0,10,0,5000000,5000000,1000000
123,balanced,0,1,5.331079,115.10184,1029,18938,0,10,0,2000000,2000000,2000000
124,attr0_narrow,0,1,3.390644,166.62008,1027,7896,0,10,0,1000000,5000000,5000000
125,attr1_narrow,1,1,10.970832,209.84302,1028,11477,0,10,0,5000000,1000000,5000000
126,attr2_narrow,2,0.9,24.313906,222.07485,1029,15881,0,10,0,5000000,5000000,1000000
127,balanced,0,1,6.331259,138.59724,1027,25706,0,10,0,2000000,2000000,2000000
128,attr0_narrow,0,1,4.878685,174.4224,1030,17005,0,10,0,1000000,5000000,5000000
129,attr1_narrow,1,1,10.168838,194.30269,1027,13391,0,10,0,5000000,1000000,5000000
130,attr2_narrow,2,1,23.072752,232.48609,1028,17518,0,10,0,5000000,5000000,1000000
131,balanced,0,1,5.431059,107.25863,1032,17985,0,10,0,2000000,2000000,2000000
132,attr0_narrow,0,1,5.185475,188.06438,1028,19908,0,10,0,1000000,5000000,5000000
133,attr1_narrow,1,1,11.383592,209.46042,1033,19899,0,10,0,5000000,1000000,5000000
134,attr2_narrow,2,1,8.981956,215.52538,1030,4754,0,10,0,5000000,5000000,1000000
135,balanced,0,1,4.668959,126.91602,1028,12470,0,10,0,2000000,2000000,2000000
136,attr0_narrow,0,1,3.200245,148.9721,1032,6831,0,10,0,1000000,5000000,5000000
137,attr1_narrow,1,1,12.519517,206.09874,1029,19143,0,10,0,5000000,1000000,5000000
138,attr2_narrow,2,1,22.228577,219.9416,1029,14360,0,10,0,5000000,5000000,1000000
139,balanced,0,1,5.085867,127.88376,1028,15223,0,10,0,2000000,2000000,2000000
140,attr0_narrow,0,1,4.335459,140.78508,1031,12290,0,10,0,1000000,5000000,5000000
141,attr1_narrow,1,1,10.978026,214.35126,1032,12980,0,10,0,5000000,1000000,5000000
142,attr2_narrow,2,1,19.627354,222.6738,1029,16169,0,10,0,5000000,5000000,1000000
143,balanced,0,1,5.063374,120.79908,1028,15352,0,10,0,2000000,2000000,2000000
144,attr0_narrow,0,1,2.886763,149.87212,1030,4785,0,10,0,1000000,5000000,5000000
145,attr1_narrow,1,1,8.854194,186.25081,1031,5779,0,10,0,5000000,1000000,5000000
146,attr2_narrow,2,1,15.471563,217.96842,1029,10876,0,10,0,5000000,5000000,1000000
147,balanced,0,1,5.170857,101.70289,1029,15247,0,10,0,2000000,2000000,2000000
148,attr0_narrow,0,1,2.565837,189.576,1031,3329,0,10,0,1000000,5000000,5000000
149,attr1_narrow,1,1,9.769132,213.15892,1030,7665,0,10,0,5000000,1000000,5000000
150,attr2_narrow,2,1,23.302405,207.73126,1031,16597,0,10,0,5000000,5000000,1000000
151,balanced,0,1,5.945891,109.35925,1029,21052,0,10,0,2000000,2000000,2000000
152,attr0_narrow,0,1,4.530307,145.61929,1028,13529,0,10,0,1000000,5000000,5000000
153,attr1_narrow,1,1,11.437084,198.92,1029,16324,0,10,0,5000000,1000000,5000000
154,attr2_narrow,2,1,19.77354,226.08001,1028,13157,0,10,0,5000000,5000000,1000000
155,balanced,0,1,4.97136,108.598,1030,12305,0,10,0,2000000,2000000,2000000
156,attr0_narrow,0,1,3.662959,161.07424,1028,9451,0,10,0,1000000,5000000,5000000
157,attr1_narrow,1,1,10.662791,207.85784,1028,12886,0,10,0,5000000,1000000,5000000
158,attr2_narrow,2,1,19.431153,211.86867,1030,10903,0,10,0,5000000,5000000,1000000
159,balanced,0,1,3.100075,145.4769,1031,4350,0,10,0,2000000,2000000,2000000
160,attr0_narrow,0,1,4.68037,142.04313,1032,15243,0,10,0,1000000,5000000,5000000
161,attr1_narrow,1,1,11.225253,195.3136,1028,12288,0,10,0,5000000,1000000,5000000
162,attr2_narrow,2,1,8.858212,226.19882,1028,4423,0,10,0,5000000,5000000,1000000
163,balanced,0,1,5.675631,91.35631,1029,20918,0,10,0,2000000,2000000,2000000
164,attr0_narrow,0,1,4.854299,172.95673,1028,17148,0,10,0,1000000,5000000,5000000
165,attr1_narrow,1,1,12.529947,200.14906,1032,15188,0,10,0,5000000,1000000,5000000
166,attr2_narrow,2,1,8.201471,213.48506,1036,4547,0,10,0,5000000,5000000,1000000
167,balanced,0,1,3.34042,112.13517,1032,5987,0,10,0,2000000,2000000,2000000
168,attr0_narrow,0,1,3.477348,178.19141,1030,8039,0,10,0,1000000,5000000,5000000
169,attr1_narrow,1,1,11.613757,185.63192,1028,11063,0,10,0,5000000,1000000,5000000
170,attr2_narrow,2,1,12.681514,227.44316,1029,12372,0,10,0,5000000,5000000,1000000
171,balanced,0,1,4.94472,104.67684,1032,15879,0,10,0,2000000,2000000,2000000
172,attr0_narrow,0,1,3.94411,197.84232,1027,11334,0,10,0,1000000,5000000,5000000
173,attr1_narrow,1,1,11.88532,209.35258,1035,14445,0,10,0,5000000,1000000,5000000
174,attr2_narrow,2,1,30.863678,221.11597,1028,15752,0,10,0,5000000,5000000,1000000
175,balanced,0,1,4.131914,98.682319,1028,10250,0,10,0,2000000,2000000,2000000
176,attr0_narrow,0,1,3.185838,138.70099,1028,6355,0,10,0,1000000,5000000,5000000
177,attr1_narrow,1,1,12.058778,191.96213,1026,15018,0,10,0,5000000,1000000,5000000
178,attr2_narrow,2,1,18.648755,223.29132,1028,13297,0,10,0,5000000,5000000,1000000
179,balanced,0,1,6.604856,144.584,1029,24957,0,10,0,2000000,2000000,2000000
180,attr0_narrow,0,1,3.773217,149.40671,1029,10415,0,10,0,1000000,5000000,5000000
181,attr1_narrow,1,1,11.637282,191.0731,1027,12451,0,10,0,5000000,1000000,5000000
182,attr2_narrow,2,1,19.284767,227.14195,1030,10629,0,10,0,5000000,5000000,1000000
183,balanced,0,1,3.849902,90.489463,1030,7794,0,10,0,2000000,2000000,2000000
184,attr0_narrow,0,1,3.580363,151.40658,1037,8717,0,10,0,1000000,5000000,5000000
185,attr1_narrow,1,1,12.432514,209.14125,1028,13324,0,10,0,5000000,1000000,5000000
186,attr2_narrow,2,1,14.748147,215.62332,1030,10137,0,10,0,5000000,5000000,1000000
187,balanced,0,1,5.651936,98.086794,1029,19236,0,10,0,2000000,2000000,2000000
188,attr0_narrow,0,1,5.105574,156.76542,1028,17665,0,10,0,1000000,5000000,5000000
189,attr1_narrow,1,1,11.471168,190.01646,1029,11090,0,10,0,5000000,1000000,5000000
190,attr2_narrow,2,1,22.118238,209.20747,1031,9742,0,10,0,5000000,5000000,1000000
191,balanced,0,1,3.798966,102.81175,1033,8277,0,10,0,2000000,2000000,2000000
192,attr0_narrow,0,1,4.757316,190.52948,1027,17133,0,10,0,1000000,5000000,5000000
193,attr1_narrow,1,1,12.70632,217.23116,1030,12562,0,10,0,5000000,1000000,5000000
194,attr2_narrow,2,1,14.653469,220.67747,1032,12214,0,10,0,5000000,5000000,1000000
195,balanced,0,1,5.064486,151.8348,1028,14122,0,10,0,2000000,2000000,2000000
196,attr0_narrow,0,1,4.048668,161.87724,1031,10950,0,10,0,1000000,5000000,5000000
197,attr1_narrow,1,1,11.129723,186.69031,1033,10341,0,10,0,5000000,1000000,5000000
198,attr2_narrow,2,1,21.297258,222.26502,1030,11620,0,10,0,5000000,5000000,1000000
199,balanced,0,1,5.896188,141.91091,1031,15798,0,10,0,2000000,2000000,2000000
200,attr0_narrow,0,1,4.691612,171.32113,1028,10805,0,10,0,1000000,5000000,5000000
201,attr1_narrow,1,1,13.1031,203.4011,1031,18151,0,10,0,5000000,1000000,5000000
202,attr2_narrow,2,1,16.978,217.63887,1029,12207,0,10,0,5000000,5000000,1000000
203,balanced,0,1,4.364925,161.66448,1032,10845,0,10,0,2000000,2000000,2000000
204,attr0_narrow,0,1,3.945873,182.51991,1029,9870,0,10,0,1000000,5000000,5000000
205,attr1_narrow,1,1,11.605291,206.39992,1027,11407,0,10,0,5000000,1000000,5000000
206,attr2_narrow,2,1,10.147467,224.99138,1029,8178,0,10,0,5000000,5000000,1000000
207,balanced,0,1,5.45806,124.83385,1029,15309,0,10,0,2000000,2000000,2000000
208,attr0_narrow,0,1,4.469011,165.27954,1028,12803,0,10,0,1000000,5000000,5000000
209,attr1_narrow,1,1,11.063658,189.35735,1027,8643,0,10,0,5000000,1000000,5000000
210,attr2_narrow,2,1,12.596312,225.64857,1029,8557,0,10,0,5000000,5000000,1000000
211,balanced,0,1,4.868256,104.06794,1029,14095,0,10,0,2000000,2000000,2000000
212,attr0_narrow,0,1,4.032196,188.77148,1030,10280,0,10,0,1000000,5000000,5000000
213,attr1_narrow,1,1,12.037257,198.7406,1028,15250,0,10,0,5000000,1000000,5000000
214,attr2_narrow,2,1,14.420578,214.13782,1038,7233,0,10,0,5000000,5000000,1000000
215,balanced,0,1,3.212037,136.81159,1031,5724,0,10,0,2000000,2000000,2000000
216,attr0_narrow,0,1,4.347652,152.62082,1030,12664,0,10,0,1000000,5000000,5000000
217,attr1_narrow,1,1,11.178224,205.23194,1027,8893,0,10,0,5000000,1000000,5000000
218,attr2_narrow,2,1,23.425528,226.82781,1027,14826,0,10,0,5000000,5000000,1000000
219,balanced,0,1,5.423324,118.44838,1027,18682,0,10,0,2000000,2000000,2000000
220,attr0_narrow,0,1,5.178071,197.43961,1030,16517,0,10,0,1000000,5000000,5000000
221,attr1_narrow,1,1,12.003443,189.16077,1026,15455,0,10,0,5000000,1000000,5000000
222,attr2_narrow,2,1,12.782074,219.83666,1034,11288,0,10,0,5000000,5000000,1000000
223,balanced,0,1,4.042917,96.255414,1030,10171,0,10,0,2000000,2000000,2000000
224,attr0_narrow,0,1,4.989174,182.32494,1030,17048,0,10,0,1000000,5000000,5000000
225,attr1_narrow,1,1,12.83839,199.2951,1029,14489,0,10,0,5000000,1000000,5000000
226,attr2_narrow,2,1,17.977948,210.49557,1028,13251,0,10,0,5000000,5000000,1000000
227,balanced,0,1,3.575063,99.915588,1029,7118,0,10,0,2000000,2000000,2000000
228,attr0_narrow,0,1,3.783817,164.20703,1029,9507,0,10,0,1000000,5000000,5000000
229,attr1_narrow,1,1,10.157887,200.45577,1030,4475,0,10,0,5000000,1000000,5000000
230,attr2_narrow,2,1,15.717819,214.98117,1030,10080,0,10,0,5000000,5000000,1000000
231,balanced,0,1,4.179795,151.09415,1028,10667,0,10,0,2000000,2000000,2000000
232,attr0_narrow,0,1,5.05563,157.86593,1025,16837,0,10,0,1000000,5000000,5000000
233,attr1_narrow,1,1,12.122679,195.22825,1032,9777,0,10,0,5000000,1000000,5000000
234,attr2_narrow,2,1,11.23968,233.49197,1030,8679,0,10,0,5000000,5000000,1000000
235,balanced,0,1,5.153143,124.00433,1031,15734,0,10,0,2000000,2000000,2000000
236,attr0_narrow,0,1,4.894164,139.55184,1028,14250,0,10,0,1000000,5000000,5000000
237,attr1_narrow,1,1,13.222135,209.37126,1027,17109,0,10,0,5000000,1000000,5000000
238,attr2_narrow,2,1,12.993433,221.32201,1030,10201,0,10,0,5000000,5000000,1000000
239,balanced,0,1,3.338395,100.01383,1029,6388,0,10,0,2000000,2000000,2000000
240,attr0_narrow,0,1,4.221564,200.47257,1031,11329,0,10,0,1000000,5000000,5000000
241,attr1_narrow,1,1,14.358722,186.00039,1030,18221,0,10,0,5000000,1000000,5000000
242,attr2_narrow,2,1,11.279315,217.59907,1037,5318,0,10,0,5000000,5000000,1000000
243,balanced,0,1,6.187147,127.37152,1032,22356,0,10,0,2000000,2000000,2000000
244,attr0_narrow,0,1,4.983252,135.35721,1028,17428,0,10,0,1000000,5000000,5000000
245,attr1_narrow,1,1,13.498287,205.91977,1028,15330,0,10,0,5000000,1000000,5000000
246,attr2_narrow,2,1,11.51485,228.39852,1028,7254,0,10,0,5000000,5000000,1000000
247,balanced,0,1,5.547328,134.95759,1029,20202,0,10,0,2000000,2000000,2000000
248,attr0_narrow,0,1,4.943337,164.86213,1027,17576,0,10,0,1000000,5000000,5000000
249,attr1_narrow,1,1,13.954939,205.11147,1027,17721,0,10,0,5000000,1000000,5000000
250,attr2_narrow,2,1,16.285541,220.89305,1027,13004,0,10,0,5000000,5000000,1000000
251,balanced,0,1,4.06582,132.73767,1029,9066,0,10,0,2000000,2000000,2000000
252,attr0_narrow,0,1,3.116186,182.807,1028,5582,0,10,0,1000000,5000000,5000000
253,attr1_narrow,1,1,14.134058,199.07889,1028,17306,0,10,0,5000000,1000000,5000000
254,attr2_narrow,2,1,11.430731,233.93476,1030,10276,0,10,0,5000000,5000000,1000000
255,balanced,0,1,5.232254,115.41186,1029,16896,0,10,0,2000000,2000000,2000000
256,attr0_narrow,0,1,2.915597,169.87964,1029,4311,0,10,0,1000000,5000000,5000000
257,attr1_narrow,1,1,13.342802,200.18536,1027,10817,0,10,0,5000000,1000000,5000000
258,attr2_narrow,2,1,10.729366,224.00507,1029,7924,0,10,0,5000000,5000000,1000000
259,balanced,0,1,5.679307,121.48436,1029,19670,0,10,0,2000000,2000000,2000000
260,attr0_narrow,0,1,4.880649,164.48423,1028,15397,0,10,0,1000000,5000000,5000000
261,attr1_narrow,1,1,13.951823,184.70895,1031,14370,0,10,0,5000000,1000000,5000000
262,attr2_narrow,2,1,36.311327,215.23845,1026,17846,0,10,0,5000000,5000000,1000000
263,balanced,0,1,5.18797,139.0212,1028,14865,0,10,0,2000000,2000000,2000000
264,attr0_narrow,0,1,2.435661,149.44867,1032,2337,0,10,0,1000000,5000000,5000000
265,attr1_narrow,1,1,12.49916,203.90035,1032,8300,0,10,0,5000000,1000000,5000000
266,attr2_narrow,2,1,20.712423,214.04843,1035,15551,0,10,0,5000000,5000000,1000000
267,balanced,0,1,5.841544,120.01965,1028,21070,0,10,0,2000000,2000000,2000000
268,attr0_narrow,0,1,5.409558,197.81403,1030,19953,0,10,0,1000000,5000000,5000000
269,attr1_narrow,1,1,15.465001,210.4998,1029,16686,0,10,0,5000000,1000000,5000000
270,attr2_narrow,2,1,16.114328,217.89042,1043,16878,0,10,0,5000000,5000000,1000000
271,balanced,0,1,4.858327,101.66825,1029,12525,0,10,0,2000000,2000000,2000000
272,attr0_narrow,0,0.9,5.080326,175.92178,1031,17005,0,10,0,1000000,5000000,5000000
273,attr1_narrow,1,1,12.301396,206.96115,1027,10874,0,10,0,5000000,1000000,5000000
274,attr2_narrow,2,1,9.869041,214.18317,1033,6224,0,10,0,5000000,5000000,1000000
275,balanced,0,1,5.422793,144.7392,1028,17028,0,10,0,2000000,2000000,2000000
276,attr0_narrow,0,1,5.700308,167.22069,1028,21423,0,10,0,1000000,5000000,5000000
277,attr1_narrow,1,1,13.811678,197.51561,1030,14186,0,10,0,5000000,1000000,5000000
278,attr2_narrow,2,1,7.161918,232.44014,1029,5296,0,10,0,5000000,5000000,1000000
279,balanced,0,1,3.893735,100.52094,1029,7244,0,10,0,2000000,2000000,2000000
280,attr0_narrow,0,1,4.270907,153.32889,1028,11819,0,10,0,1000000,5000000,5000000
281,attr1_narrow,1,1,14.264223,220.04779,1027,11619,0,10,0,5000000,1000000,5000000
282,attr2_narrow,2,1,19.618006,211.55787,1028,16744,0,10,0,5000000,5000000,1000000
283,balanced,0,1,5.387266,151.98365,1026,16539,0,10,0,2000000,2000000,2000000
284,attr0_narrow,0,1,5.027155,171.74457,1029,16390,0,10,0,1000000,5000000,5000000
285,attr1_narrow,1,1,12.999274,187.08718,1029,11980,0,10,0,5000000,1000000,5000000
286,attr2_narrow,2,1,15.384038,222.37653,1029,12856,0,10,0,5000000,5000000,1000000
287,balanced,0,1,6.292345,147.99576,1029,23311,0,10,0,2000000,2000000,2000000
288,attr0_narrow,0,1,2.211738,186.7531,1028,2573,0,10,0,1000000,5000000,5000000
289,attr1_narrow,1,1,15.089463,194.66212,1029,12911,0,10,0,5000000,1000000,5000000
290,attr2_narrow,2,1,11.227577,224.72205,1029,11321,0,10,0,5000000,5000000,1000000
291,balanced,0,1,5.700688,118.21942,1029,20490,0,10,0,2000000,2000000,2000000
292,attr0_narrow,0,1,4.779788,181.7091,1035,15343,0,10,0,1000000,5000000,5000000
293,attr1_narrow,1,1,17.014768,198.35276,1028,10803,0,10,0,5000000,1000000,5000000
294,attr2_narrow,2,1,18.49768,216.74638,1028,15456,0,10,0,5000000,5000000,1000000
